"","Rk","Player","Pos","Age","Tm","G","GS","MP","FG","FGA","FG.","X3P","X3PA","X3P.","X2P","X2PA","X2P.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","X","ORtg","DRtg","fix"
"318",386,"Rodney Stuckey\stuckro01","PG",24,"DET",70,54,2183,9,20.4,0.439,0.6,2.2,0.289,8.3,18.2,0.457,8.1,9.4,0.866,1.7,3.6,5.3,8.9,1.9,0.2,3.8,4.4,26.7,NA,112,114,"rodneystuckey"
"319",387,"DaJuan Summers\summeda01","SF",23,"DET",22,1,199,7.6,18.7,0.406,2.4,5.7,0.429,5.1,13,0.396,2.4,5.4,0.45,0.5,2.7,3.2,0.5,0.8,0.3,3.5,5.7,20,NA,84,116,"dajuansummers"
"320",388,"Pape Sy\sypa01","SF",22,"ATL",3,0,21,5.1,15.4,0.333,0,2.6,0,5.1,12.8,0.4,7.7,7.7,1,5.1,2.6,7.7,5.1,2.6,0,7.7,2.6,17.9,NA,86,108,"papesy"
"321",390,"Jeff Teague\teaguje01","PG",22,"ATL",70,7,963,7.4,17,0.438,1,2.7,0.375,6.4,14.3,0.449,4.3,5.4,0.794,0.6,5.1,5.7,7.7,2.5,1.4,3.6,4.6,20.1,NA,102,105,"jeffteague"
"322",391,"Sebastian Telfair\telfase01","PG",25,"MIN",37,8,711,6.8,16.9,0.402,2,5.5,0.359,4.8,11.4,0.423,3.1,4.2,0.733,1.2,2.6,3.8,7.8,1.7,0.2,4.5,4.5,18.6,NA,98,114,"sebastiantelfair"
"323",393,"Jason Terry\terryja01","SG",33,"DAL",82,10,2564,10.1,22.4,0.451,2.6,7.2,0.362,7.5,15.2,0.493,3.7,4.4,0.85,0.5,2.6,3.1,6.8,1.9,0.3,3.4,2.9,26.5,NA,106,108,"jasonterry"
"324",395,"Etan Thomas\thomaet01","C",32,"ATL",13,0,82,6.6,13.8,0.476,0,0,NA,6.6,13.8,0.476,7.9,9.8,0.8,3.9,11.1,15.1,1.3,0.7,2.6,3.3,7.2,21,NA,110,104,"etanthomas"
"325",396,"Kurt Thomas\thomaku01","PF",38,"CHI",52,37,1178,4.3,8.4,0.511,0,0,1,4.2,8.3,0.508,0.9,1.4,0.625,3.4,10.2,13.6,2.7,1.4,1.9,1.9,7.4,9.5,NA,108,98,"kurtthomas"
"326",397,"Tyrus Thomas\thomaty01","C",24,"CHA",41,2,861,9.7,20.6,0.471,0,0.2,0,9.7,20.4,0.476,6.7,8.5,0.787,4,9.9,13.9,1.8,1.9,4.1,4,7,26.1,NA,102,102,"tyrusthomas"
"327",398,"Jason Thompson\thompja02","PF",24,"SAC",75,39,1748,7.8,15.4,0.507,0,0.1,0,7.8,15.3,0.51,3.5,5.8,0.605,4.2,8.9,13.1,2.5,0.8,1.3,2.9,6.1,19.1,NA,106,109,"jasonthompson"
"328",401,"Anthony Tolliver\tollian01","SF",25,"MIN",65,4,1362,5.2,11.4,0.45,1.7,4.2,0.409,3.4,7.2,0.475,3.8,4.8,0.802,3.4,7.4,10.8,3,1,1,1.8,5.3,15.9,NA,122,112,"anthonytolliver"
"329",402,"Ronny Turiaf\turiaro01","C",28,"NYK",64,21,1141,4.5,7.2,0.632,0,0,NA,4.5,7.2,0.632,2.7,4.3,0.622,2.8,6.3,9.1,4,1.5,3.2,1.8,7,11.8,NA,127,108,"ronnyturiaf"
"330",404,"Evan Turner\turneev01","SG",22,"PHI",78,14,1797,6.6,15.4,0.425,0.4,1.3,0.318,6.1,14.1,0.435,2.9,3.6,0.808,1.2,7.7,8.9,4.6,1.4,0.4,2.3,4,16.5,NA,99,106,"evanturner"
"331",405,"Ekpe Udoh\udohek01","C",23,"GSW",58,18,1030,4.8,10.9,0.437,0,0,NA,4.8,10.9,0.437,2.1,3.1,0.656,3.9,5,8.9,2,1.1,4.2,2.4,7.1,11.6,NA,98,110,"ekpeudoh"
"332",406,"Ime Udoka\udokaim01","SF",33,"SAS",20,0,130,2,8.4,0.238,0,3.2,0,2,5.2,0.385,1.6,3.2,0.5,2,5.6,7.6,5.2,3.2,0.4,2,5.6,5.6,NA,80,104,"imeudoka"
"333",407,"Beno Udrih\udrihbe01","PG",28,"SAC",79,64,2734,7.6,15.2,0.5,1.2,3.4,0.357,6.4,11.8,0.54,3.6,4.2,0.864,0.8,4.1,4.9,7.1,1.7,0.2,2.6,3.3,20,NA,118,111,"benoudrih"
"334",408,"Ben Uzoh\uzohbe01","PG",22,"NJN",42,0,438,7.4,17.6,0.424,0.4,1,0.375,7.1,16.6,0.426,4,6.8,0.589,3.7,3.8,7.4,8.4,1.6,1,3,3.5,19.3,NA,103,111,"benuzoh"
"335",409,"Anderson Varejao\varejan01","C",28,"CLE",31,31,994,5.9,11.2,0.528,0,0.1,0,5.9,11.1,0.533,2.8,4.2,0.667,5.1,10.5,15.6,2.3,1.4,2,2.1,4.5,14.6,NA,114,108,"andersonvarejao"
"336",410,"Greivis Vasquez\vasqugr01","SG",24,"MEM",70,1,860,5.8,14.2,0.408,1.5,5.2,0.291,4.3,8.9,0.476,2.1,2.7,0.773,0.7,3.7,4.4,9.2,1.3,0.2,4.3,5,15.1,NA,97,109,"greivisvasquez"
"337",411,"Charlie Villanueva\villach01","PF",26,"DET",76,11,1666,10.1,22.9,0.442,4,10.4,0.387,6.1,12.4,0.488,2.9,3.7,0.767,1.6,7.9,9.5,1.6,1.4,1.4,2.1,5.7,27.1,NA,109,111,"charlievillanueva"
"338",413,"Dwyane Wade\wadedw01","SG",29,"MIA",76,76,2823,12.9,25.9,0.5,1.2,3.9,0.306,11.8,22,0.534,9.2,12.2,0.758,2.3,6.8,9.1,6.5,2.1,1.6,4.4,3.7,36.3,NA,114,102,"dwyanewade"
"339",414,"Von Wafer\wafervo01","SG",25,"BOS",58,2,553,6.4,15.3,0.421,1.7,6.4,0.269,4.7,8.8,0.533,3.1,3.6,0.842,0.7,4,4.7,3.4,1.7,0.5,1.9,3.7,17.7,NA,102,103,"vonwafer"
"340",415,"Henry Walker\walkebi01","SG",23,"NYK",61,1,784,6.7,15.1,0.441,3.8,9.8,0.386,2.9,5.3,0.542,2,2.8,0.705,1,6.8,7.8,2.2,1.3,0.4,2.4,5.2,19.1,NA,108,111,"henrywalker"
"341",416,"John Wall\walljo01","PG",20,"WAS",69,64,2606,7.8,19.1,0.409,0.7,2.3,0.296,7.1,16.8,0.425,5.9,7.7,0.766,0.7,5.5,6.2,11.3,2.4,0.7,5.1,3.4,22.2,NA,100,110,"johnwall"
"342",417,"Ben Wallace\wallabe01","C",36,"DET",54,49,1238,2.9,6.5,0.45,0,0.1,0.5,2.9,6.4,0.449,0.8,2.5,0.333,5.6,9.6,15.2,3.1,2.3,2.3,1.9,3.5,6.7,NA,105,107,"benwallace"
"343",419,"Luke Walton\waltolu01","SF",30,"LAL",54,0,484,4.2,12.7,0.328,0.9,3.7,0.235,3.3,9,0.366,0.8,1.1,0.7,1,6.3,7.3,6.8,1,0.4,3.4,4.2,9.9,NA,83,107,"lukewalton"
"344",420,"Willie Warren\warrewi01","PG",21,"LAC",19,0,134,5,13.5,0.371,1.9,5.8,0.333,3.1,7.7,0.4,2.3,3.1,0.75,0.4,4.2,4.6,10.4,2.3,0,3.1,6.2,14.3,NA,105,110,"williewarren"
"345",421,"Hakim Warrick\warriha01","PF",28,"PHO",80,6,1416,8.2,16,0.511,0,0.4,0.091,8.2,15.6,0.522,7.6,10.6,0.721,3.2,7.5,10.6,2.5,1.1,0.3,2.8,3.6,24,NA,113,111,"hakimwarrick"
"346",422,"C.J. Watson\watsocj01","PG",26,"CHI",82,1,1091,7.1,19.2,0.371,2.1,5.5,0.393,5,13.7,0.362,3.4,4.5,0.742,0.8,3.8,4.6,9.1,2.7,0.5,3.6,4,19.7,NA,100,101,"cjwatson"
"347",423,"Earl Watson\watsoea01","PG",31,"UTA",80,13,1567,4.2,10.3,0.41,1.2,3.6,0.336,3,6.7,0.45,1.9,2.8,0.671,1.7,4.4,6.1,9.4,2.1,0.6,3.9,4.9,11.5,NA,100,112,"earlwatson"
"348",424,"Kyle Weaver\weaveky01","SG",24,"UTA",5,0,69,6.9,19.1,0.36,2.3,5.3,0.429,4.6,13.8,0.333,5.3,6.1,0.875,1.5,6.1,7.6,5.3,1.5,1.5,5.3,2.3,21.4,NA,92,111,"kyleweaver"
"349",425,"Martell Webster\webstma02","SF",24,"MIN",46,1,1094,6.9,15.5,0.447,2.5,6,0.417,4.4,9.5,0.466,4.3,5.5,0.77,1.6,5,6.7,2.4,1.3,0.4,2.6,4.6,20.6,NA,111,113,"martellwebster"
"350",426,"Sonny Weems\weemsso01","SF",24,"TOR",59,28,1413,8.3,18.8,0.444,0.6,2.2,0.279,7.7,16.5,0.467,2.6,3.4,0.766,1.4,4.2,5.6,3.8,1.2,0.1,3.1,3.2,19.9,NA,96,116,"sonnyweems"
"351",427,"David West\westda01","PF",30,"NOH",70,70,2451,11.7,23,0.508,0,0.2,0.222,11.6,22.8,0.51,5.8,7.2,0.807,3.4,8.3,11.7,3.6,1.5,1.4,3.1,4.5,29.2,NA,111,104,"davidwest"
"352",428,"Delonte West\westde01","PG",27,"BOS",24,2,453,6.4,14.1,0.458,1.4,3.9,0.364,5,10.2,0.494,1.5,1.8,0.867,0.7,3.6,4.3,7.5,2.3,1.2,3.5,3.4,15.8,NA,100,101,"delontewest"
"353",429,"Mario West\westma02","SG",26,"NJN",6,3,116,4.1,9.7,0.429,0.5,1.8,0.25,3.7,7.8,0.471,1.4,2.3,0.6,0.9,4.1,5.1,4.6,3.2,0,0.9,6,10.1,NA,107,108,"mariowest"
"354",430,"Russell Westbrook\westbru01","PG",22,"OKC",82,82,2847,11.2,25.3,0.442,0.6,1.9,0.33,10.5,23.4,0.451,9.7,11.5,0.842,2.2,4.7,6.9,12.2,2.8,0.5,5.7,3.8,32.6,NA,110,107,"russellwestbrook"
"355",432,"Hassan Whiteside\whiteha01","C",21,"SAC",1,0,2,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,50.4,0,NA,NA,115,"hassanwhiteside"
"356",433,"Chris Wilcox\wilcoch01","PF",28,"DET",57,29,995,10.1,17.4,0.581,0,0.1,0,10.1,17.4,0.583,2.7,4.8,0.562,5.1,9.5,14.7,2.3,1.6,0.9,2.3,7.8,22.9,NA,116,110,"chriswilcox"
"357",434,"Damien Wilkins\wilkida02","SF",31,"ATL",52,0,676,5.5,10.9,0.504,0.2,0.8,0.2,5.3,10.1,0.528,3.2,4.5,0.714,1.8,5.3,7.2,3.3,2.1,0.7,1.7,5.7,14.3,NA,112,107,"damienwilkins"
"358",437,"Jawad Williams\willija04","SF",27,"CLE",26,1,391,5.4,16.6,0.325,1.7,5.9,0.289,3.7,10.7,0.346,1.2,1.6,0.75,0.9,5.4,6.3,2.9,1.2,0.4,2.1,4.5,13.7,NA,82,114,"jawadwilliams"
"359",438,"Lou Williams\willilo02","SG",24,"PHI",75,0,1747,9.7,23.8,0.406,2.6,7.6,0.348,7,16.2,0.434,8.8,10.7,0.823,1,3.5,4.5,7.6,1.4,0.5,3.1,3.8,30.8,NA,111,108,"louwilliams"
"360",439,"Marvin Williams\willima02","SF",24,"ATL",65,52,1865,7.1,15.5,0.458,1.1,3.2,0.336,6,12.3,0.489,4.2,5,0.845,2,7.1,9,2.5,1,0.7,1.8,3,19.5,NA,111,108,"marvinwilliams"
"361",441,"Reggie Williams\willire02","SF",24,"GSW",80,9,1626,8.3,17.8,0.469,3.2,7.5,0.423,5.2,10.3,0.502,3.1,4.2,0.746,1.4,5.3,6.7,3.8,0.9,0.1,1.8,3.9,23,NA,118,114,"reggiewilliams"
"362",442,"Shawne Williams\willish03","PF",24,"NYK",64,11,1323,6.2,14.6,0.426,3.2,8,0.401,3,6.6,0.457,1.6,1.9,0.837,2.3,6.8,9.1,1.8,1.5,1.9,1.7,6.2,17.2,NA,111,109,"shawnewilliams"
"363",445,"Metta World Peace\artesro01","SF",31,"LAL",82,82,2410,5.7,14.4,0.397,1.8,5.1,0.356,3.9,9.3,0.419,2,3,0.676,2.2,3.7,5.9,3.8,2.7,0.8,2,4,15.3,NA,104,105,"mettaworldpeace"
"364",446,"Antoine Wright\wrighan01","SG",26,"SAC",7,0,31,1.6,13,0.125,0,6.5,0,1.6,6.5,0.25,0,0,NA,3.3,1.6,4.9,0,1.6,0,1.6,4.9,3.3,NA,41,113,"antoinewright"
"365",448,"Dorell Wright\wrighdo01","SF",25,"GSW",82,82,3147,7.8,18.4,0.423,3.1,8.3,0.376,4.7,10.1,0.462,2.9,3.7,0.789,1.4,5.5,6.9,3.9,2,1,2.1,2.8,21.6,NA,110,111,"dorellwright"
"366",449,"Julian Wright\wrighju01","SF",23,"TOR",52,6,766,5.5,10.8,0.513,0.1,0.7,0.2,5.4,10.1,0.533,1.5,2.9,0.512,3.2,4.8,8,3.9,2.6,1.3,2.9,3,12.7,NA,101,111,"julianwright"
"367",450,"Nick Young\youngni01","SG",25,"WAS",64,40,2034,10.4,23.5,0.441,2.6,6.8,0.387,7.7,16.7,0.462,4.7,5.7,0.816,0.7,3.7,4.4,1.9,1.1,0.4,2.3,3.6,28,NA,107,114,"nickyoung"
"368",451,"Sam Young\youngsa01","SF",25,"MEM",78,46,1577,7.7,16.4,0.472,0.6,1.7,0.34,7.2,14.7,0.486,2.9,3.8,0.767,1.3,4.9,6.2,2.4,2.3,0.8,2,4,18.9,NA,106,106,"samyoung"
"369",452,"Thaddeus Young\youngth01","PF",22,"PHI",82,1,2135,11.2,20.8,0.541,0.1,0.5,0.273,11.1,20.2,0.548,3,4.3,0.707,3.8,6.9,10.6,2,2.2,0.6,2.4,4.2,25.6,NA,110,104,"thaddeusyoung"
"370",4,"Alexis Ajinca\ajincal01","C",22,"TOT",34,2,340,9,20.3,0.444,1.8,5.2,0.353,7.2,15.1,0.475,2,2.7,0.722,2.6,9.3,11.9,1.5,1.7,2.9,2.7,11.1,21.8,NA,98,107,"alexisajinca"
"371",14,"David Andersen\anderda03","PF",30,"TOT",40,0,373,8,17.2,0.463,1.1,3.3,0.348,6.8,14,0.49,2,3.1,0.636,2.8,9.1,12,1.9,0.7,1.3,3.1,5.7,19.1,NA,97,108,"davidandersen"
"372",17,"Carmelo Anthony\anthoca01","SF",26,"TOT",77,77,2751,12.5,27.4,0.455,1.7,4.6,0.378,10.8,22.9,0.47,9.3,11,0.838,2.2,8.1,10.3,4,1.2,0.8,3.8,4.1,36,NA,109,108,"carmeloanthony"
"373",19,"Gilbert Arenas\arenagi01","PG",29,"TOT",70,16,1796,7.8,21.3,0.366,2.8,9.5,0.297,5,11.8,0.423,3.5,4.4,0.784,0.6,4.8,5.5,7.9,2.1,0.6,5.1,5.4,21.9,NA,93,106,"gilbertarenas"
"374",21,"Hilton Armstrong\armsthi01","C",26,"TOT",53,2,488,3.9,8,0.487,0.2,0.4,0.5,3.7,7.6,0.486,1.7,3.5,0.485,4.4,9.4,13.8,1.5,1.9,2.2,3,8.9,9.7,NA,95,106,"hiltonarmstrong"
"375",22,"Carlos Arroyo\arroyca01","PG",31,"TOT",64,43,1185,5.4,12.2,0.44,1.4,3.1,0.449,4,9.1,0.436,1.7,2.1,0.83,0.9,3.7,4.6,5.6,0.9,0,2.7,3.2,13.8,NA,104,108,"carlosarroyo"
"376",27,"Renaldo Balkman\balkmre01","SF",26,"TOT",8,0,62,4.9,10.5,0.462,0.8,1.6,0.5,4.1,8.9,0.455,2.4,3.2,0.75,1.6,4.1,5.7,1.6,3.2,1.6,0.8,12.2,13,NA,115,105,"renaldobalkman"
"377",33,"Earl Barron\barroea01","C",29,"TOT",21,7,305,5.5,16.9,0.323,0,0,NA,5.5,16.9,0.323,2.6,4.1,0.625,5.5,7.5,13,1.9,1.4,1,2.7,7.8,13.5,NA,83,107,"earlbarron"
"378",36,"Shane Battier\battish01","SF",32,"TOT",82,59,2375,4.9,11,0.45,2.2,5.8,0.382,2.7,5.2,0.525,1.4,2,0.688,1.9,6.1,8,4,1.5,1.7,1.7,3.4,13.5,NA,115,108,"shanebattier"
"379",38,"Jerryd Bayless\bayleje01","PG",22,"TOT",71,14,1496,7.6,17.9,0.422,1.7,5.1,0.336,5.9,12.9,0.456,5.8,7.1,0.806,0.9,4.8,5.7,9.2,1.3,0.2,4.4,5.2,22.6,NA,105,114,"jerrydbayless"
"380",44,"Mike Bibby\bibbymi01","PG",32,"TOT",80,68,2285,5.8,13.5,0.431,3.6,8.1,0.44,2.2,5.3,0.417,0.9,1.5,0.629,0.4,4.2,4.6,6.2,1.2,0.2,2.4,4.1,16.1,NA,110,109,"mikebibby"
"381",46,"Chauncey Billups\billuch01","PG",34,"TOT",72,72,2310,7.4,17.3,0.427,3.2,7.9,0.402,4.2,9.4,0.448,8.3,9.1,0.916,0.5,3.6,4.1,8.4,1.5,0.3,3.8,3.2,26.3,NA,120,111,"chaunceybillups"
"382",61,"Corey Brewer\breweco01","SF-SG",24,"TOT",69,24,1510,6.4,16.2,0.395,1,3.7,0.268,5.4,12.5,0.434,4.5,6.4,0.708,1.9,3.9,5.8,2.9,3.3,0.5,2.9,5.3,18.3,NA,98,109,"coreybrewer"
"383",64,"Aaron Brooks\brookaa01","PG",26,"TOT",59,12,1284,8.7,23.3,0.375,2.8,9.4,0.297,5.9,13.9,0.427,4.9,5.6,0.886,0.8,2.3,3.1,9.2,1.3,0.1,3.9,4.6,25.1,NA,102,113,"aaronbrooks"
"384",65,"Derrick Brown\brownde04","SF",23,"TOT",49,1,576,6.8,12.1,0.565,0.5,0.9,0.5,6.3,11.1,0.57,2.9,5.5,0.533,3.8,5.3,9.1,3,1.8,0.9,3.2,5.4,17,NA,108,109,"derrickbrown"
"385",71,"Rasual Butler\butlera01","SG",31,"TOT",47,2,770,5.3,15.9,0.333,3.1,9.1,0.338,2.2,6.8,0.327,1.2,1.8,0.667,0.7,4.5,5.2,1.8,0.5,1,1.6,2.5,14.9,NA,92,112,"rasualbutler"
"386",78,"Rodney Carney\carnero01","SF",26,"TOT",27,1,336,6.9,16.6,0.418,2.6,5.7,0.447,4.4,10.9,0.403,2.7,4.1,0.667,2,5.3,7.2,1.7,1.8,0.8,2.4,5,19.1,NA,102,112,"rodneycarney"
"387",79,"DeMarre Carroll\carrode01","PF",24,"TOT",12,0,50,4.2,12.5,0.333,0,0,NA,4.2,12.5,0.333,2.1,2.1,1,2.1,6.2,8.3,4.2,1,1,0,5.2,10.4,NA,105,108,"demarrecarroll"
"388",81,"Anthony Carter\cartean01","PG",35,"TOT",33,0,463,4.9,11.5,0.425,1.3,4.3,0.3,3.6,7.2,0.5,0.9,0.9,1,0.8,4.8,5.5,7.5,2.9,0.7,4.2,5.3,11.9,NA,94,108,"anthonycarter"
"389",82,"Vince Carter\cartevi01","SG",34,"TOT",73,63,2051,9.8,22.3,0.437,2.9,8,0.361,6.8,14.3,0.479,3.2,4.3,0.74,1.4,5.5,6.9,3.7,1.7,0.5,2.3,4.8,25.6,NA,106,108,"vincecarter"
"390",86,"Wilson Chandler\chandwi01","SF",23,"TOT",72,49,2401,9,19.9,0.45,2.3,6.7,0.35,6.6,13.2,0.501,2.7,3.4,0.807,1.6,7,8.5,2.5,1,2,2.2,4.2,23,NA,106,109,"wilsonchandler"
"391",88,"Earl Clark\clarkea01","SF",23,"TOT",42,0,464,7.7,17.8,0.43,0,0.6,0,7.7,17.3,0.444,3,5.3,0.574,4.2,7.2,11.4,1,0.9,2,3.2,5.1,18.4,NA,91,103,"earlclark"
"392",89,"Jarron Collins\collija03","C",32,"TOT",28,0,181,1.7,6,0.286,0,0,NA,1.7,6,0.286,2,2.9,0.7,4,2.9,6.9,0.6,1.2,0.3,2,8.3,5.5,NA,85,113,"jarroncollins"
"393",100,"Jordan Crawford\crawfjo02","SG",22,"TOT",42,18,1027,9.6,25.1,0.384,1.7,6.4,0.258,8,18.7,0.427,3.7,4.2,0.869,1.6,3.7,5.3,5.9,2,0.2,4.2,3.2,24.6,NA,92,112,"jordancrawford"
"394",101,"Dante Cunningham\cunnida01","PF",23,"TOT",78,18,1637,7.2,15.6,0.462,0,0.4,0.077,7.2,15.2,0.473,1.5,2.1,0.726,3.2,6,9.2,1.4,1.8,1.4,1.7,5.9,16,NA,101,107,"dantecunningham"
"395",107,"Baron Davis\davisba01","PG",31,"TOT",58,44,1649,9.1,21.7,0.417,2.5,7.5,0.339,6.5,14.2,0.458,3.2,4.1,0.771,1.1,3.8,4.9,12.3,2.4,0.9,4.6,4.5,23.8,NA,105,110,"barondavis"
"396",122,"Goran Dragic\dragigo01","PG",24,"TOT",70,5,1234,7.9,18.2,0.435,2.3,6.4,0.361,5.6,11.8,0.476,3.4,5.5,0.624,1.5,4.4,5.9,8.4,2.1,0.4,4.8,5.2,21.6,NA,100,111,"gorandragic"
"397",134,"Semih Erden\erdense01","C",24,"TOT",41,8,595,5.5,9.9,0.559,0,0,NA,5.5,9.9,0.559,3.5,5.3,0.65,3.3,7.2,10.5,1.8,1.3,2.1,3,9.3,14.5,NA,105,101,"semiherden"
"398",136,"Maurice Evans\evansma01","SF",32,"TOT",73,24,1549,6,14.4,0.417,1.9,5.7,0.329,4.1,8.7,0.475,1.8,2,0.897,1.8,3.5,5.3,1.5,1.2,0.5,1.1,4.4,15.6,NA,107,112,"mauriceevans"
"399",142,"Derrick Favors\favorde01","PF",19,"TOT",78,27,1535,7.5,14.4,0.517,0,0,NA,7.5,14.4,0.517,3.6,6,0.595,5.9,8.4,14.3,1.4,1,2.4,2.7,8.5,18.5,NA,108,108,"derrickfavors"
"400",143,"Raymond Felton\feltora01","PG-SG",26,"TOT",75,54,2737,7.8,18.4,0.425,2.1,6,0.353,5.7,12.4,0.46,3.6,4.4,0.805,0.9,4.1,4.9,11.5,2.3,0.2,4.1,2.8,21.4,NA,108,111,"raymondfelton"
"401",154,"Dan Gadzuric\gadzuda01","C-PF",32,"TOT",42,9,463,6,14.4,0.419,0,0.1,0,6,14.3,0.422,1.1,3,0.37,7.9,7.1,15,1.6,1.4,3.2,3.2,10.1,13.1,NA,93,108,"dangadzuric"
"402",155,"Sundiata Gaines\gainesu01","PG",24,"TOT",24,0,301,7.3,18.2,0.4,1.6,6.6,0.237,5.7,11.6,0.493,3.1,6.2,0.5,2.2,4.3,6.6,7.3,2.8,0.2,4.7,4.3,19.2,NA,92,110,"sundiatagaines"
"403",156,"Danilo Gallinari\gallida01","PF-SF",22,"TOT",62,60,2104,6.3,15.3,0.414,2.5,7,0.352,3.9,8.3,0.467,8,9.3,0.862,1.4,5.9,7.3,2.5,1.2,0.6,2,3.4,23.2,NA,120,111,"danilogallinari"
"404",162,"Alonzo Gee\geeal01","SG",23,"TOT",56,34,1118,5.6,12.2,0.458,0.8,2.4,0.333,4.8,9.8,0.488,3.3,4.2,0.783,2.9,5.5,8.4,1.8,1.8,0.8,2.5,4.3,15.3,NA,103,112,"alonzogee"
"405",171,"Marcin Gortat\gortama01","C",26,"TOT",80,14,2032,8.5,15.2,0.561,0,0.1,0.25,8.5,15.1,0.563,3.5,4.9,0.725,3.7,12.2,15.9,1.8,0.9,2.3,2,4.7,20.6,NA,117,105,"marcingortat"
"406",177,"Jeff Green\greenje02","PF-SF",24,"TOT",75,51,2427,7.9,17.6,0.449,1.4,4.5,0.303,6.5,13.1,0.499,4.3,5.2,0.811,1.6,6.2,7.7,2.3,1.1,0.8,2.1,4.5,21.4,NA,108,108,"jeffgreen"
"407",185,"Luke Harangody\haranlu01","PF",23,"TOT",49,0,640,6.4,16.8,0.383,1.3,5.4,0.242,5.1,11.4,0.45,1.5,2.1,0.731,3.3,8.4,11.7,2.4,1.2,1.4,1.3,6.5,15.7,NA,98,107,"lukeharangody"
"408",188,"Devin Harris\harride01","PG",27,"TOT",71,70,2254,8.1,19.2,0.422,1.4,4.3,0.322,6.7,15,0.45,7.9,9.5,0.833,0.4,3.6,4,11.9,1.7,0.2,4.9,3.8,25.5,NA,108,112,"devinharris"
"409",206,"Kirk Hinrich\hinriki01","SG-PG",30,"TOT",72,51,2157,6.7,15,0.446,1.8,4.5,0.399,4.9,10.5,0.467,2.6,3,0.841,0.5,3.9,4.4,6.9,1.8,0.4,2.9,4.5,17.7,NA,107,111,"kirkhinrich"
"410",222,"Jarrett Jack\jackja01","SG-PG",27,"TOT",83,15,1722,8.1,19.8,0.408,1,3.4,0.306,7.1,16.5,0.429,5.7,6.7,0.85,0.6,4.8,5.4,7.5,1.7,0.2,3.4,3.2,22.9,NA,102,109,"jarrettjack"
"411",228,"Othyus Jeffers\jeffeot01","SG",25,"TOT",17,1,322,4.9,10.3,0.477,0.2,0.6,0.25,4.8,9.7,0.492,4.8,7.3,0.652,4,6.7,10.6,3.2,2.7,0,2.2,5.1,14.8,NA,112,109,"othyusjeffers"
"412",231,"Jared Jeffries\jeffrja01","PF",29,"TOT",42,9,601,2.5,7.2,0.349,0.2,0.8,0.222,2.3,6.5,0.364,1,2.4,0.414,5.2,4.5,9.7,3,2.6,1.4,1.8,6.3,6.2,NA,99,108,"jaredjeffries"
"413",237,"Chris Johnson\johnsch03","C",25,"TOT",14,1,138,3.5,8.3,0.429,0,0,NA,3.5,8.3,0.429,5.9,7.9,0.75,4.7,7.9,12.6,1.2,1.2,3.5,3.9,8.3,13,NA,100,103,"chrisjohnson"
"414",238,"James Johnson\johnsja01","SF",23,"TOT",38,25,822,6.8,15,0.456,0.5,2.1,0.235,6.3,12.8,0.493,3,4.5,0.662,2.3,6.6,9,5.6,2.1,2.3,4,6,17.1,NA,97,108,"jamesjohnson"
"415",240,"Trey Johnson\johnstr01","SG",26,"TOT",8,0,94,6.6,18.2,0.364,0.6,1.7,0.333,6.1,16.5,0.367,5,5.5,0.9,1.1,2.8,3.9,6.1,0.6,0.6,2.8,6.6,18.8,NA,98,117,"treyjohnson"
"416",253,"Kosta Koufos\koufoko01","C",21,"TOT",50,2,434,7.8,17.2,0.453,0,0.2,0,7.8,17,0.459,2.8,4.9,0.558,6.5,8.4,14.9,0.8,1.1,2.9,3.6,6.8,18.4,NA,95,108,"kostakoufos"
"417",254,"Nenad Krstic\krstine01","C",27,"TOT",71,67,1571,7.7,15,0.511,0,0,NA,7.7,15,0.511,3.8,4.9,0.774,4.1,7,11.1,0.9,0.9,0.8,1.9,6.1,19.1,NA,113,107,"nenadkrstic"
"418",255,"Carl Landry\landrca01","PF",27,"TOT",76,26,2008,8.8,17.6,0.502,0,0.1,0,8.8,17.5,0.505,5.5,7.4,0.74,4.2,4.7,8.9,1.6,1,0.8,2.8,5,23.1,NA,110,110,"carllandry"
"419",256,"Acie Law\lawac01","PG",26,"TOT",51,0,726,5.7,13,0.435,0.4,2.5,0.167,5.3,10.5,0.5,3.3,4.5,0.734,0.8,3.6,4.4,5.9,2.2,0,3,4.3,15.1,NA,100,112,"acielaw"
"420",261,"Rashard Lewis\lewisra02","SF-PF",31,"TOT",57,52,1824,7.2,16.5,0.433,2.5,6.9,0.357,4.7,9.6,0.488,2.2,2.7,0.802,2,6.2,8.2,2.6,1.5,0.9,2.5,4.5,19,NA,105,107,"rashardlewis"
"421",298,"Nazr Mohammed\mohamna01","C",33,"TOT",75,37,1280,9.7,18.5,0.522,0,0,0,9.7,18.5,0.523,2.8,4.6,0.598,5.8,9.4,15.2,1,1.2,2.3,2.9,7.6,22.1,NA,105,105,"nazrmohammed"
"422",300,"Jamario Moon\moonja01","SF",30,"TOT",59,20,1042,5,12.3,0.407,1.9,6.1,0.309,3.1,6.2,0.504,0.7,0.8,0.882,1.1,7,8.2,2.6,1.4,1.6,1.1,3.2,12.6,NA,104,110,"jamariomoon"
