"","Rk","Player","Pos","Age","Tm","G","GS","MP","FG","FGA","FG.","X3P","X3PA","X3P.","X2P","X2PA","X2P.","eFG.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","fix"
"420",261,"Rashard Lewis\lewisra02","SF-PF",31,"TOT",57,52,1824,252,582,0.433,87,244,0.357,165,338,0.488,0.508,77,96,0.802,71,219,290,92,52,30,87,159,668,"rashardlewis"
"421",298,"Nazr Mohammed\mohamna01","C",33,"TOT",75,37,1280,234,448,0.522,0,1,0,234,447,0.523,0.522,67,112,0.598,140,228,368,23,30,56,70,184,535,"nazrmohammed"
"422",300,"Jamario Moon\moonja01","SF",30,"TOT",59,20,1042,101,248,0.407,38,123,0.309,63,125,0.504,0.484,15,17,0.882,23,142,165,52,28,33,22,65,255,"jamariomoon"
"423",302,"Timofey Mozgov\mozgoti01","C",24,"TOT",45,14,524,63,133,0.474,0,0,NA,63,133,0.474,0.474,37,52,0.712,46,75,121,15,15,25,35,84,163,"timofeymozgov"
"424",304,"Troy Murphy\murphtr01","PF",30,"TOT",35,4,466,42,114,0.368,5,33,0.152,37,81,0.457,0.39,20,30,0.667,22,91,113,23,15,3,20,47,109,"troymurphy"
"425",312,"Steve Novak\novakst01","SF",27,"TOT",30,0,215,35,67,0.522,26,46,0.565,9,21,0.429,0.716,8,8,1,4,24,28,3,1,5,4,14,104,"stevenovak"
"426",321,"Larry Owens\owensla01","SF",28,"TOT",12,0,143,15,32,0.469,6,13,0.462,9,19,0.474,0.563,4,9,0.444,1,14,15,8,9,5,5,18,40,"larryowens"
"427",327,"Sasha Pavlovic\pavloal01","SG-SF",27,"TOT",31,7,362,29,72,0.403,12,31,0.387,17,41,0.415,0.486,6,10,0.6,1,31,32,16,10,7,12,34,76,"sashapavlovic"
"428",329,"Kendrick Perkins\perkike01","C",26,"TOT",29,24,742,67,130,0.515,0,0,NA,67,130,0.515,0.515,40,72,0.556,62,170,232,26,9,26,56,91,174,"kendrickperkins"
"429",333,"Mickael Pietrus\pietrmi01","SG-SF",28,"TOT",57,4,1107,143,365,0.392,85,236,0.36,58,129,0.45,0.508,39,57,0.684,15,111,126,33,29,21,39,101,410,"mickaelpietrus"
"430",337,"Leon Powe\powele01","C-PF",27,"TOT",30,3,328,59,119,0.496,0,2,0,59,117,0.504,0.496,40,72,0.556,24,39,63,7,10,4,12,44,158,"leonpowe"
"431",342,"Joel Przybilla\przybjo01","C",31,"TOT",36,9,519,25,44,0.568,0,0,NA,25,44,0.568,0.568,14,27,0.519,37,108,145,13,5,15,29,79,64,"joelprzybilla"
"432",345,"Anthony Randolph\randoan01","C-PF",21,"TOT",40,3,590,123,264,0.466,1,4,0.25,122,260,0.469,0.468,58,86,0.674,43,117,160,33,22,24,53,62,305,"anthonyrandolph"
"433",351,"Jason Richardson\richaja01","SG",30,"TOT",80,80,2715,472,1056,0.447,189,479,0.395,283,577,0.49,0.536,116,159,0.73,67,264,331,147,93,13,95,162,1249,"jasonrichardson"
"434",354,"Nate Robinson\robinna01","PG",26,"TOT",59,11,1013,150,376,0.399,65,200,0.325,85,176,0.483,0.485,36,44,0.818,15,75,90,111,29,4,68,115,401,"naterobinson"
"435",373,"Ish Smith\smithis01","PG",22,"TOT",43,3,442,43,115,0.374,3,10,0.3,40,105,0.381,0.387,12,21,0.571,7,40,47,79,18,2,34,37,101,"ishsmith"
"436",376,"Joe Smith\smithjo02","PF",35,"TOT",16,3,69,3,16,0.188,0,0,NA,3,16,0.188,0.188,2,2,1,3,18,21,4,0,4,5,13,8,"joesmith"
"437",384,"Peja Stojakovic\stojape01","SF",33,"TOT",33,13,617,100,227,0.441,57,136,0.419,43,91,0.473,0.566,23,25,0.92,14,61,75,29,13,2,17,24,280,"pejastojakovic"
"438",389,"Jermaine Taylor\tayloje02","SG",24,"TOT",34,8,483,94,196,0.48,14,45,0.311,80,151,0.53,0.515,21,28,0.75,26,36,62,32,14,5,46,39,223,"jermainetaylor"
"439",392,"Garrett Temple\templga01","PG-SG",24,"TOT",24,0,230,20,68,0.294,10,37,0.27,10,31,0.323,0.368,7,17,0.412,1,22,23,32,11,6,23,24,57,"garretttemple"
"440",394,"Hasheem Thabeet\thabeha01","C",23,"TOT",47,0,373,17,40,0.425,0,0,NA,17,40,0.425,0.425,19,35,0.543,24,51,75,4,9,16,17,76,53,"hasheemthabeet"
"441",399,"Al Thornton\thornal01","SF-PF",27,"TOT",71,23,1383,205,431,0.476,4,26,0.154,201,405,0.496,0.48,110,142,0.775,56,157,213,62,35,12,64,143,524,"althornton"
"442",400,"Marcus Thornton\thornma01","SG",23,"TOT",73,23,1775,350,807,0.434,88,240,0.367,262,567,0.462,0.488,145,184,0.788,61,197,258,135,64,9,93,110,933,"marcusthornton"
"443",403,"Hedo Turkoglu\turkohe01","SF-PF",31,"TOT",81,72,2540,322,722,0.446,127,310,0.41,195,412,0.473,0.534,106,156,0.679,45,311,356,343,72,34,132,247,877,"hedoturkoglu"
"444",412,"Sasha Vujacic\vujacsa01","SG",26,"TOT",67,17,1648,239,595,0.402,97,262,0.37,142,333,0.426,0.483,81,96,0.844,30,156,186,132,54,5,66,136,656,"sashavujacic"
"445",418,"Gerald Wallace\wallage01","SF-PF",28,"TOT",71,63,2693,386,851,0.454,62,186,0.333,324,665,0.487,0.49,279,374,0.746,111,458,569,173,105,63,152,183,1113,"geraldwallace"
"446",431,"D.J. White\whitedj01","C-PF",24,"TOT",47,0,685,111,219,0.507,0,2,0,111,217,0.512,0.507,46,64,0.719,43,115,158,19,12,20,14,77,268,"djwhite"
"447",435,"Deron Williams\willide01","PG",26,"TOT",65,65,2465,428,975,0.439,105,317,0.331,323,658,0.491,0.493,348,412,0.845,40,220,260,667,79,15,230,190,1309,"deronwilliams"
"448",436,"Jason Williams\willija02","PG",35,"TOT",27,0,295,22,67,0.328,10,38,0.263,12,29,0.414,0.403,0,0,NA,3,27,30,52,11,1,18,8,54,"jasonwilliams"
"449",440,"Mo Williams\willima01","PG",28,"TOT",58,56,1788,291,730,0.399,79,244,0.324,212,486,0.436,0.453,151,177,0.853,21,132,153,380,53,10,171,150,812,"mowilliams"
"450",443,"Shelden Williams\willish02","PF",27,"TOT",59,38,911,103,220,0.468,0,0,NA,103,220,0.468,0.468,58,75,0.773,93,180,273,32,23,26,43,126,264,"sheldenwilliams"
"451",444,"Terrence Williams\willite01","SG",23,"TOT",21,0,290,43,115,0.374,6,22,0.273,37,93,0.398,0.4,14,21,0.667,4,47,51,38,9,0,33,25,106,"terrencewilliams"
"452",447,"Brandan Wright\wrighbr03","PF",23,"TOT",37,2,379,60,117,0.513,0,0,NA,60,117,0.513,0.513,21,31,0.677,31,58,89,12,11,17,14,34,141,"brandanwright"
