"","Rk","Player","Pos","Age","Tm","G","GS","MP","FG","FGA","FG.","X3P","X3PA","X3P.","X2P","X2PA","X2P.","eFG.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PS.G","fix"
"320",343,"Jeremy Pargo\pargoje01","PG",25,"MEM",44,5,9.6,1.1,3.4,0.333,0.2,0.9,0.263,0.9,2.5,0.357,0.367,0.4,0.6,0.593,0.3,0.6,0.8,1.3,0.3,0,1,1,2.9,"jeremypargo"
"321",344,"Anthony Parker\parkean01","SF",36,"CLE",51,51,25.1,2.8,6.4,0.433,1,2.7,0.362,1.8,3.7,0.484,0.509,0.7,1.1,0.625,0.2,2.5,2.7,2.4,0.7,0.1,1,1.3,7.2,"anthonyparker"
"322",345,"Tony Parker\parketo01","PG",29,"SAS",60,60,32.1,7.1,14.8,0.48,0.2,1,0.23,6.9,13.8,0.498,0.488,3.8,4.7,0.799,0.4,2.5,2.9,7.7,1,0.1,2.6,1.3,18.3,"tonyparker"
"323",346,"Chandler Parsons\parsoch01","SF",23,"HOU",63,57,28.6,3.9,8.7,0.452,1,2.8,0.337,3,5.9,0.507,0.506,0.7,1.2,0.551,1.4,3.3,4.8,2.1,1.2,0.5,1.3,2.3,9.5,"chandlerparsons"
"324",347,"Patrick Patterson\pattepa01","PF",22,"HOU",64,1,23.2,3.5,8,0.44,0,0,0,3.5,7.9,0.443,0.44,0.6,0.9,0.702,1.8,2.7,4.5,0.8,0.4,0.6,0.8,1.8,7.7,"patrickpatterson"
"325",348,"Chris Paul\paulch01","PG",26,"LAC",60,60,36.4,7.1,14.8,0.478,1.3,3.6,0.371,5.8,11.3,0.511,0.522,4.3,5,0.861,0.7,2.9,3.6,9.1,2.5,0.1,2.1,2.3,19.8,"chrispaul"
"326",349,"Sasha Pavlovic\pavloal01","SF",28,"BOS",45,7,11.7,1.1,2.8,0.391,0.4,1.3,0.293,0.7,1.6,0.471,0.457,0.1,0.2,0.375,0.1,1.5,1.6,0.4,0.4,0.3,0.4,1.2,2.7,"sashapavlovic"
"327",350,"Nikola Pekovic\pekovni01","C",26,"MIN",47,35,26.9,5.4,9.7,0.564,0,0,NA,5.4,9.7,0.564,0.564,3,4,0.743,3.9,3.5,7.4,0.7,0.6,0.7,1.9,2.1,13.9,"nikolapekovic"
"328",351,"Kendrick Perkins\perkike01","C",27,"OKC",65,65,26.8,2,4,0.489,0,0,NA,2,4,0.489,0.489,1.1,1.7,0.652,1.8,4.7,6.6,1.2,0.4,1.1,1.8,2.9,5.1,"kendrickperkins"
"329",352,"Johan Petro\petrojo01","C",26,"NJN",59,10,15.6,1.8,4.4,0.419,0,0,1,1.8,4.4,0.417,0.421,0.5,0.6,0.838,1.2,2.6,3.8,0.8,0.4,0.4,0.6,2.1,4.2,"johanpetro"
"330",353,"Paul Pierce\piercpa01","SF",34,"BOS",61,61,34,6.5,14.6,0.443,1.6,4.5,0.366,4.8,10.1,0.476,0.499,4.8,5.6,0.852,0.6,4.6,5.2,4.5,1.1,0.4,2.8,2.4,19.4,"paulpierce"
"331",354,"Mickael Pietrus\pietrmi01","SG",29,"BOS",42,6,21.9,2.5,6.4,0.385,1.5,4.3,0.335,1,2.1,0.489,0.498,0.5,0.7,0.645,0.4,2.7,3.1,0.6,0.5,0.2,0.8,1.9,6.9,"mickaelpietrus"
"332",355,"Dexter Pittman\pittmde01","C",23,"MIA",35,6,8.6,1.3,2.7,0.468,0,0,NA,1.3,2.7,0.468,0.468,0.5,0.8,0.643,0.8,1.3,2,0.3,0.2,0.2,0.5,2.1,3,"dexterpittman"
"333",356,"Quincy Pondexter\pondequ01","SF",23,"MEM",64,8,15.7,1.7,3.7,0.452,0.3,1.1,0.301,1.3,2.6,0.518,0.498,0.5,0.8,0.623,0.9,1.1,2,0.4,0.4,0.1,0.5,1.4,4.2,"quincypondexter"
"334",357,"A.J. Price\priceaj01","PG",25,"IND",44,1,12.9,1.3,4,0.339,0.6,2,0.295,0.8,2,0.384,0.414,0.6,0.8,0.8,0.3,1.1,1.4,2,0.5,0,0.7,0.7,3.9,"ajprice"
"335",358,"Ronnie Price\pricero01","PG",28,"PHO",36,8,14.4,1.4,3.6,0.377,0.4,1.2,0.295,1,2.4,0.419,0.427,0.6,0.7,0.8,0.5,1.1,1.6,1.9,0.9,0.1,1.3,2,3.6,"ronnieprice"
"336",359,"Tayshaun Prince\princta01","SF",31,"DET",63,63,33.1,5.3,12.7,0.421,0.6,1.7,0.356,4.7,11,0.431,0.444,1.4,1.8,0.774,1.1,3.3,4.5,2.4,0.4,0.5,1.2,1.2,12.7,"tayshaunprince"
"337",360,"Joel Przybilla\przybjo01","C",32,"POR",27,19,16.6,0.8,1.8,0.458,0,0,NA,0.8,1.8,0.458,0.458,0.4,0.7,0.611,1.1,4,5.1,0.2,0.1,0.6,0.8,2.4,2,"joelprzybilla"
"338",361,"Vladimir Radmanovic\radmavl01","SF",31,"ATL",49,3,15.4,1.5,4,0.376,1,2.8,0.37,0.5,1.3,0.387,0.503,0.4,0.6,0.759,0.7,2.2,2.9,1.1,0.4,0.3,0.7,1.3,4.5,"vladimirradmanovic"
"339",362,"Anthony Randolph\randoan01","PF",22,"MIN",34,5,15.2,2.8,5.9,0.47,0,0,0,2.8,5.9,0.472,0.47,1.9,2.5,0.762,1.2,2.4,3.6,0.6,0.4,1,1.2,1.6,7.4,"anthonyrandolph"
"340",363,"Zach Randolph\randoza01","PF",30,"MEM",28,8,26.3,4.7,10.2,0.463,0.1,0.3,0.25,4.6,9.9,0.469,0.467,2.1,3.1,0.659,2.8,5.3,8,1.7,0.8,0.1,1.4,2,11.6,"zachrandolph"
"341",364,"Michael Redd\reddmi01","SG",32,"PHO",51,2,15.1,2.8,7.1,0.4,0.8,2.6,0.318,2,4.5,0.447,0.458,1.7,2.2,0.793,0.3,1.2,1.5,0.6,0.3,0,0.7,0.6,8.2,"michaelredd"
"342",365,"J.J. Redick\redicjj01","SG",27,"ORL",65,22,27.2,3.8,9,0.425,1.7,4.1,0.418,2.1,4.9,0.43,0.521,2.2,2.4,0.911,0.3,2,2.3,2.5,0.4,0.1,1,1.4,11.6,"jjredick"
"343",366,"Ryan Reid\reidry01","PF",25,"OKC",5,0,3.4,0.8,1,0.8,0,0,NA,0.8,1,0.8,0.8,0,0,NA,0.2,0.2,0.4,0,0,0,0.2,0.2,1.6,"ryanreid"
"344",367,"Jason Richardson\richaja01","SG",31,"ORL",54,54,29.5,4.5,11,0.408,1.9,5.1,0.368,2.6,5.9,0.442,0.493,0.8,1.3,0.594,0.7,2.9,3.6,2,1,0.4,1.1,1.7,11.6,"jasonrichardson"
"345",368,"Quentin Richardson\richaqu01","SF",31,"ORL",48,3,18,1.5,4.1,0.376,0.9,2.5,0.347,0.7,1.6,0.421,0.482,0.5,0.6,0.833,0.3,2.3,2.6,0.8,0.6,0.1,0.6,1.5,4.5,"quentinrichardson"
"346",369,"Luke Ridnour\ridnolu01","SG",30,"MIN",53,53,33,4.6,10.4,0.44,0.9,2.9,0.322,3.6,7.5,0.485,0.485,2,2.2,0.891,0.4,2.3,2.7,4.8,1.1,0.3,1.8,2.6,12.1,"lukeridnour"
"347",370,"Nate Robinson\robinna01","PG",27,"GSW",51,9,23.4,4,9.5,0.424,1.3,3.5,0.365,2.7,5.9,0.459,0.492,1.8,2.2,0.832,0.3,1.7,2,4.5,1.2,0,1.5,2.3,11.2,"naterobinson"
"348",371,"Rajon Rondo\rondora01","PG",25,"BOS",53,53,36.9,4.8,10.8,0.448,0.2,0.8,0.238,4.6,10,0.464,0.456,2,3.4,0.597,1.2,3.7,4.8,11.7,1.8,0.1,3.6,1.9,11.9,"rajonrondo"
"349",372,"Derrick Rose\rosede01","PG",23,"CHI",39,39,35.3,7.7,17.8,0.435,1.4,4.4,0.312,6.4,13.4,0.475,0.473,5,6.1,0.812,0.7,2.7,3.4,7.9,0.9,0.7,3.1,1.3,21.8,"derrickrose"
"350",373,"Ricky Rubio\rubiori01","PG",21,"MIN",41,31,34.2,3.4,9.5,0.357,0.8,2.3,0.34,2.6,7.2,0.363,0.398,3.1,3.8,0.803,0.5,3.7,4.2,8.2,2.2,0.2,3.2,2.4,10.6,"rickyrubio"
"351",374,"Brandon Rush\rushbr01","SF",26,"GSW",65,1,26.4,3.6,7.2,0.501,1.5,3.4,0.452,2.1,3.8,0.544,0.607,1,1.3,0.793,0.5,3.4,3.9,1.4,0.5,0.9,1,1,9.8,"brandonrush"
"352",375,"Walker Russell\russewa02","PG",29,"DET",28,0,12.8,1.2,3.4,0.347,0.1,0.5,0.308,1,2.9,0.354,0.368,0.5,0.8,0.636,0.3,0.7,0.9,2.1,0.6,0,1.2,1,3,"walkerrussell"
"353",376,"John Salmons\salmojo01","SF",32,"SAC",46,32,27.2,3.1,7.5,0.409,0.7,2.4,0.295,2.3,5.1,0.464,0.457,0.6,1,0.644,0.4,2.5,2.9,2,0.8,0.2,1,1.7,7.5,"johnsalmons"
"354",377,"Samardo Samuels\samuesa01","C",23,"CLE",54,0,15.3,1.9,4.3,0.455,0,0,NA,1.9,4.3,0.455,0.455,1.5,2.2,0.701,1.2,2.2,3.3,0.4,0.4,0.4,1,2.1,5.4,"samardosamuels"
"355",378,"Larry Sanders\sandela01","PF",23,"MIL",52,0,12.4,1.6,3.5,0.457,0,0,0,1.6,3.5,0.462,0.457,0.3,0.7,0.474,1.2,1.9,3.1,0.6,0.6,1.5,0.8,2.6,3.6,"larrysanders"
"356",379,"Brian Scalabrine\scalabr01","PF",33,"CHI",28,0,4.4,0.5,1.1,0.467,0,0.3,0.143,0.5,0.8,0.565,0.483,0.1,0.2,0.5,0.3,0.5,0.8,0.5,0.2,0.2,0.3,0.3,1.1,"brianscalabrine"
"357",380,"Luis Scola\scolalu01","PF",31,"HOU",66,66,31.3,6.6,13.5,0.491,0,0,0,6.6,13.4,0.493,0.491,2.3,3,0.773,1.8,4.6,6.5,2.1,0.5,0.4,2.3,3.2,15.5,"luisscola"
"358",381,"Thabo Sefolosha\sefolth01","SG",27,"OKC",42,42,21.8,1.6,3.7,0.432,0.7,1.7,0.437,0.9,2,0.429,0.532,0.9,1,0.884,0.5,2.5,3,1.1,0.9,0.4,1,1.9,4.8,"thabosefolosha"
"359",382,"Josh Selby\selbyjo01","PG",20,"MEM",28,0,8.5,0.9,2.6,0.347,0.1,0.5,0.133,0.8,2,0.404,0.361,0.4,0.5,0.786,0.1,0.5,0.5,1.1,0.3,0,1,0.6,2.3,"joshselby"
"360",383,"Kevin Seraphin\serapke01","C",22,"WAS",57,21,20.6,3.6,6.7,0.531,0,0,0,3.6,6.7,0.533,0.531,0.8,1.2,0.671,1.8,3.1,4.9,0.6,0.3,1.3,1.2,2.3,7.9,"kevinseraphin"
"361",385,"Iman Shumpert\shumpim01","PG",21,"NYK",59,35,28.9,3.6,9.1,0.401,0.8,2.7,0.306,2.8,6.4,0.44,0.446,1.5,1.8,0.798,0.7,2.4,3.2,2.8,1.7,0.1,1.9,2.9,9.5,"imanshumpert"
"362",386,"Xavier Silas\silasxa01","SG",24,"PHI",2,0,19.5,2,7.5,0.267,0.5,3,0.167,1.5,4.5,0.333,0.3,1,1.5,0.667,1,1,2,1.5,0,0,1.5,2.5,5.5,"xaviersilas"
"363",387,"Bobby Simmons\simmobo01","SF",31,"LAC",28,0,14.9,1,3.2,0.311,0.7,2.1,0.333,0.3,1.1,0.267,0.422,0.1,0.3,0.571,0.6,1.4,2,0.4,0.5,0.1,0.4,1.5,2.9,"bobbysimmons"
"364",388,"Chris Singleton\singlch01","SF",22,"WAS",66,51,21.7,1.8,4.7,0.372,0.7,1.9,0.346,1.1,2.8,0.389,0.442,0.5,0.7,0.682,0.7,2.9,3.5,0.7,1.1,0.5,0.6,2.7,4.6,"chrissingleton"
"365",389,"James Singleton\singlja01","PF",30,"WAS",12,0,21.8,3.4,6.3,0.547,0.2,0.8,0.222,3.3,5.5,0.591,0.56,1.2,1.3,0.933,2.1,4.7,6.8,1.3,0.8,0.7,0.8,2.3,8.2,"jamessingleton"
"366",390,"Brian Skinner\skinnbr01","C",35,"MEM",1,0,4,0,1,0,0,0,NA,0,1,0,0,0,0,NA,0,0,0,0,0,0,0,1,0,"brianskinner"
"367",392,"Craig Smith\smithcr01","PF",28,"POR",47,0,9.9,1.3,2.5,0.504,0,0,0,1.3,2.5,0.509,0.504,0.8,1.1,0.717,0.7,1.6,2.3,0.4,0.3,0.1,0.5,1.2,3.3,"craigsmith"
"368",393,"Greg Smith\smithgr02","C",21,"HOU",8,0,8.6,0.9,1.4,0.636,0,0,NA,0.9,1.4,0.636,0.636,0,0,NA,0.6,1.9,2.5,0.1,0.3,0.6,0.1,2.1,1.8,"gregsmith"
"369",395,"J.R. Smith\smithjr01","SG",26,"NYK",35,1,27.6,4.7,11.6,0.407,1.9,5.5,0.347,2.8,6.1,0.462,0.49,1.1,1.6,0.709,0.8,3.1,3.9,2.4,1.5,0.2,1.3,2.5,12.5,"jrsmith"
"370",396,"Jason Smith\smithja02","PF",25,"NOH",40,29,23.7,4.5,8.7,0.52,0,0.2,0.111,4.5,8.5,0.531,0.522,0.8,1.2,0.702,1.8,3.1,4.9,0.9,0.5,1,1,2.6,9.9,"jasonsmith"
"371",397,"Jerry Smith\smithje01","PG",24,"NJN",5,0,9.2,0.6,2.8,0.214,0.2,1.2,0.167,0.4,1.6,0.25,0.25,0,0,NA,0.4,1,1.4,0.8,1,0,0,1,1.4,"jerrysmith"
"372",398,"Josh Smith\smithjo03","PF",26,"ATL",66,66,35.3,7.6,16.7,0.458,0.4,1.7,0.257,7.2,15,0.48,0.47,3.1,4.9,0.63,2.1,7.5,9.6,3.9,1.4,1.7,2.5,2.6,18.8,"joshsmith"
"373",399,"Nolan Smith\smithno01","PG",23,"POR",44,4,12.3,1.5,4.1,0.372,0.3,1,0.289,1.2,3.1,0.4,0.408,0.5,0.6,0.714,0.4,0.9,1.3,1.4,0.4,0.1,1,1.3,3.8,"nolansmith"
"374",400,"Marreese Speights\speigma01","PF",24,"MEM",60,54,22.4,3.7,8.1,0.453,0,0.1,0,3.7,8.1,0.456,0.453,1.4,1.8,0.771,2.2,4,6.2,0.8,0.4,0.5,1.2,2.5,8.8,"marreesespeights"
"375",401,"Tiago Splitter\splitti01","C",27,"SAS",59,2,19,3.6,5.8,0.618,0,0,NA,3.6,5.8,0.618,0.618,2.1,3.1,0.691,1.6,3.6,5.2,1.1,0.4,0.8,1.5,2.3,9.3,"tiagosplitter"
"376",402,"Jerry Stackhouse\stackje01","SF",37,"ATL",30,0,9.1,1.2,3.3,0.37,0.4,1.3,0.342,0.8,2.1,0.387,0.435,0.7,0.8,0.913,0.2,0.6,0.8,0.5,0.3,0.1,0.4,0.4,3.6,"jerrystackhouse"
"377",403,"Lance Stephenson\stephla01","SG",21,"IND",42,1,10.5,1.1,3,0.376,0.1,0.7,0.133,1,2.3,0.453,0.392,0.2,0.4,0.471,0.3,1,1.3,1.1,0.5,0.1,0.9,0.7,2.5,"lancestephenson"
"378",404,"DeShawn Stevenson\stevede01","SF",30,"NJN",51,30,18.8,1,3.4,0.285,0.8,2.8,0.283,0.2,0.5,0.296,0.404,0.2,0.3,0.563,0.1,1.8,2,0.8,0.4,0.1,0.4,1.2,2.9,"deshawnstevenson"
"379",405,"Greg Stiemsma\stiemgr01","C",26,"BOS",55,3,13.9,1.2,2.2,0.545,0,0,NA,1.2,2.2,0.545,0.545,0.5,0.7,0.707,0.9,2.3,3.2,0.5,0.7,1.5,0.6,2.6,2.9,"gregstiemsma"
"380",406,"Julyan Stone\stoneju01","SG",23,"DEN",22,2,8.1,0.6,1.4,0.419,0.1,0.5,0.182,0.5,0.9,0.55,0.452,0.4,0.5,0.727,0.2,0.9,1.1,1.7,0.4,0.3,0.5,0.8,1.6,"julyanstone"
"381",407,"Amar'e Stoudemire\stoudam01","PF",29,"NYK",47,47,32.8,6.7,13.9,0.483,0.1,0.4,0.238,6.6,13.5,0.491,0.487,4,5.2,0.765,2.3,5.6,7.8,1.1,0.8,1,2.4,2.9,17.5,"amarestoudemire"
"382",408,"Rodney Stuckey\stuckro01","SG",25,"DET",55,48,29.9,4.7,10.9,0.429,0.6,1.9,0.317,4.1,9,0.452,0.456,4.9,5.8,0.834,0.7,1.9,2.6,3.8,0.8,0.2,1.9,2.3,14.8,"rodneystuckey"
"383",409,"DaJuan Summers\summeda01","SF",24,"NOH",15,6,13.9,1.9,4.3,0.431,0.3,1.1,0.313,1.5,3.3,0.469,0.469,0.5,0.6,0.778,0.5,1,1.5,0.7,0.5,0,0.5,2.1,4.5,"dajuansummers"
"384",410,"Jeff Teague\teaguje01","PG",23,"ATL",66,66,33.1,4.8,10.2,0.476,0.8,2.3,0.342,4.1,7.9,0.514,0.514,2.1,2.8,0.757,0.3,2.1,2.4,4.9,1.6,0.6,2,2.2,12.6,"jeffteague"
"385",411,"Sebastian Telfair\telfase01","PG",26,"PHO",60,1,14.9,2.4,5.7,0.412,0.6,1.8,0.314,1.8,4,0.456,0.461,0.9,1.1,0.791,0.3,1.2,1.5,2.3,0.7,0.2,1.1,2,6.1,"sebastiantelfair"
"386",412,"Jason Terry\terryja01","SG",34,"DAL",63,1,31.7,5.7,13.2,0.43,2.2,5.8,0.378,3.5,7.4,0.471,0.513,1.6,1.8,0.883,0.3,2.1,2.4,3.6,1.2,0.2,2,1.1,15.1,"jasonterry"
"387",414,"Isaiah Thomas\thomais02","PG",22,"SAC",65,37,25.5,3.9,8.8,0.448,1.3,3.4,0.379,2.7,5.4,0.491,0.521,2.4,2.8,0.832,0.7,1.8,2.6,4.1,0.8,0.1,1.6,1.9,11.5,"isaiahthomas"
"388",415,"Kurt Thomas\thomaku01","C",39,"POR",53,3,15.2,1.4,3,0.465,0,0,NA,1.4,3,0.465,0.465,0.3,0.4,0.7,0.7,2.8,3.5,0.9,0.5,0.6,0.6,2.3,3,"kurtthomas"
"389",416,"Lance Thomas\thomala01","PF",23,"NOH",42,10,15,1.4,3,0.452,0,0,0,1.4,3,0.456,0.452,1.2,1.5,0.839,1.2,1.8,3,0.3,0.2,0.2,0.6,1.9,4,"lancethomas"
"390",417,"Malcolm Thomas\thomama01","PF",23,"SAS",3,0,5,0,1,0,0,0,NA,0,1,0,0,0.3,0.7,0.5,0.3,0.7,1,0.3,0.3,0.3,0,0,0.3,"malcolmthomas"
"391",418,"Tyrus Thomas\thomaty01","PF",25,"CHA",54,30,18.8,2.2,6.1,0.367,0,0.1,0.333,2.2,6,0.367,0.369,1.2,1.5,0.759,0.9,2.8,3.7,0.6,0.7,1.1,1,2.7,5.6,"tyrusthomas"
"392",419,"Trey Thompkins\thomptr02","C",21,"LAC",24,0,5,1,2.5,0.393,0.2,0.5,0.308,0.8,2,0.417,0.426,0.2,0.3,0.714,0.2,0.8,1,0.1,0.1,0.1,0.3,0.4,2.4,"treythompkins"
"393",420,"Jason Thompson\thompja02","PF",25,"SAC",64,47,25.9,3.7,6.9,0.535,0,0,0,3.7,6.9,0.537,0.535,1.7,2.8,0.602,2.6,4.3,6.9,1.2,0.7,0.7,1.1,2.3,9.1,"jasonthompson"
"394",421,"Klay Thompson\thompkl01","SG",21,"GSW",66,29,24.4,4.8,10.9,0.443,1.7,4.1,0.414,3.1,6.8,0.46,0.52,1.2,1.4,0.868,0.4,2.1,2.4,2,0.7,0.3,1.6,2.3,12.5,"klaythompson"
"395",422,"Mychel Thompson\thompmy02","SG",23,"CLE",5,3,19,1.4,4.8,0.292,0.8,2.2,0.364,0.6,2.6,0.231,0.375,0,0,NA,0,1,1,1.4,0.4,0.2,1,1.6,3.6,"mychelthompson"
"396",423,"Tristan Thompson\thomptr01","PF",20,"CLE",60,25,23.7,3.2,7.4,0.439,0,0,0,3.2,7.3,0.441,0.439,1.8,3.2,0.552,3.1,3.4,6.5,0.5,0.5,1,1.4,2.2,8.2,"tristanthompson"
"397",424,"Marcus Thornton\thornma01","SG",24,"SAC",51,51,34.9,6.9,15.7,0.438,2.1,6.1,0.345,4.8,9.7,0.497,0.505,2.8,3.2,0.865,1.6,2,3.7,1.9,1.4,0.2,1.6,2.2,18.7,"marcusthornton"
"398",425,"Jamaal Tinsley\tinslja01","PG",33,"UTA",37,1,13.7,1.5,3.8,0.404,0.3,1,0.27,1.3,2.8,0.452,0.44,0.4,0.5,0.765,0.2,1.1,1.2,3.3,0.5,0.2,1.4,1.3,3.7,"jamaaltinsley"
"399",426,"Anthony Tolliver\tollian01","SF",26,"MIN",51,0,17.3,1.4,3.6,0.39,0.5,2,0.248,0.9,1.6,0.568,0.459,0.8,1.1,0.745,1,2,3,0.4,0.4,0.4,0.7,1.7,4.1,"anthonytolliver"
"400",428,"Hedo Turkoglu\turkohe01","SF",32,"ORL",53,53,31.2,3.9,9.5,0.415,1.7,4.9,0.353,2.2,4.6,0.48,0.505,1.3,1.8,0.705,0.5,3.3,3.8,4.4,0.8,0.3,2.7,2.6,10.9,"hedoturkoglu"
"401",429,"Evan Turner\turneev01","SF",23,"PHI",65,20,26.4,4,9.1,0.446,0.2,0.8,0.224,3.9,8.3,0.466,0.455,1.1,1.7,0.676,0.4,5.4,5.8,2.8,0.6,0.3,1.6,1.8,9.4,"evanturner"
"402",430,"Jeremy Tyler\tylerje01","C",20,"GSW",42,23,13.5,2.1,5,0.421,0,0,0,2.1,5,0.423,0.421,0.7,1.2,0.558,1.3,2,3.3,0.4,0.4,0.5,0.9,2,4.9,"jeremytyler"
"403",431,"Edwin Ubiles\ubileed01","SF",25,"WAS",4,0,13,1.3,4.5,0.278,0.3,1.3,0.2,1,3.3,0.308,0.306,0.8,0.8,1,0.5,2,2.5,0.3,0.3,0.3,0.3,0.3,3.5,"edwinubiles"
"404",433,"Beno Udrih\udrihbe01","SG",29,"MIL",59,0,18.3,2.5,5.6,0.44,0.3,1,0.288,2.2,4.6,0.473,0.465,0.7,0.9,0.709,0.4,1.3,1.7,3.8,0.6,0,1.3,1.2,5.9,"benoudrih"
"405",435,"Anderson Varejao\varejan01","C",29,"CLE",25,25,31.4,4.6,8.9,0.514,0,0.2,0,4.6,8.7,0.523,0.514,1.7,2.6,0.672,4.4,7.1,11.5,1.7,1.4,0.7,1.8,2.5,10.8,"andersonvarejao"
"406",436,"Greivis Vasquez\vasqugr01","SG",25,"NOH",66,26,25.8,3.4,7.9,0.43,0.7,2,0.319,2.8,5.9,0.469,0.471,1.5,1.8,0.821,0.3,2.3,2.6,5.4,0.9,0.1,2.2,1.9,8.9,"greivisvasquez"
"407",437,"Jan Vesely\veselja01","PF",21,"WAS",57,20,18.9,2.1,3.8,0.537,0,0,0,2.1,3.8,0.539,0.537,0.6,1.1,0.532,1.8,2.6,4.4,0.8,0.7,0.6,1.1,2.7,4.7,"janvesely"
"408",438,"Charlie Villanueva\villach01","PF",27,"DET",13,0,13.8,2.7,7,0.385,1.2,3.5,0.333,1.5,3.5,0.435,0.467,0.5,0.5,0.857,0.7,3,3.7,0.5,0.5,0.4,0.5,1.9,7,"charlievillanueva"
"409",439,"Nikola Vucevic\vucevni01","C",21,"PHI",51,15,15.9,2.6,5.7,0.45,0.1,0.2,0.375,2.5,5.5,0.452,0.455,0.4,0.7,0.529,1.7,3.1,4.8,0.6,0.4,0.7,0.6,2.2,5.5,"nikolavucevic"
"410",440,"Dwyane Wade\wadedw01","SG",30,"MIA",49,49,33.2,8.5,17.1,0.497,0.3,1.1,0.268,8.2,15.9,0.513,0.506,4.8,6.1,0.791,1.5,3.3,4.8,4.6,1.7,1.3,2.6,2.2,22.1,"dwyanewade"
"411",441,"Von Wafer\wafervo01","SG",26,"ORL",33,1,14.2,2.2,4.8,0.452,0.4,1.2,0.359,1.7,3.6,0.483,0.497,1.2,1.6,0.704,0.2,1.2,1.4,0.9,0.3,0.1,1.1,0.8,5.9,"vonwafer"
"412",442,"Henry Walker\walkebi01","SG",24,"NYK",32,8,19.4,2.1,5.3,0.398,1.1,3.5,0.319,1,1.8,0.552,0.503,0.5,0.6,0.85,0.3,2.2,2.5,1.2,0.6,0.2,1.1,2.6,5.9,"henrywalker"
"413",443,"Kemba Walker\walkeke02","PG",21,"CHA",66,25,27.2,4.3,11.6,0.366,1,3.4,0.305,3.2,8.2,0.392,0.411,2.5,3.2,0.789,0.5,3.1,3.5,4.4,0.9,0.3,1.8,1.2,12.1,"kembawalker"
"414",444,"John Wall\walljo01","PG",21,"WAS",66,66,36.2,5.7,13.5,0.423,0,0.6,0.071,5.7,12.9,0.44,0.424,4.8,6.1,0.789,0.7,3.8,4.5,8,1.4,0.9,3.9,2.1,16.3,"johnwall"
"415",445,"Ben Wallace\wallabe01","C",37,"DET",62,11,15.8,0.5,1.4,0.395,0,0.1,0.25,0.5,1.3,0.402,0.401,0.3,0.8,0.34,1.3,3,4.3,0.7,0.8,0.8,0.5,1,1.4,"benwallace"
"416",448,"Hakim Warrick\warriha01","PF",29,"PHO",35,0,14.4,2.1,5.1,0.411,0,0.3,0.1,2.1,4.9,0.429,0.414,2.2,2.8,0.768,0.9,1.7,2.6,0.9,0.2,0.1,1,1,6.4,"hakimwarrick"
"417",449,"Darryl Watkins\watkida01","C",27,"NOH",5,0,19.6,1.4,2.8,0.5,0,0,NA,1.4,2.8,0.5,0.5,1.8,3.6,0.5,1.6,3.8,5.4,0.6,1,0.8,1.6,2.8,4.6,"darrylwatkins"
"418",450,"C.J. Watson\watsocj01","PG",27,"CHI",49,25,23.7,3.3,8.9,0.368,1.4,3.5,0.393,1.9,5.4,0.352,0.446,1.7,2.1,0.808,0.4,1.7,2.1,4.1,0.9,0.2,2,2.1,9.7,"cjwatson"
"419",451,"Earl Watson\watsoea01","PG",32,"UTA",50,2,20.7,1.1,3.2,0.338,0.2,1,0.192,0.9,2.2,0.407,0.369,0.6,0.9,0.674,0.6,1.8,2.4,4.3,1.1,0.4,1.7,2.1,3,"earlwatson"
"420",452,"Martell Webster\webstma02","SF",25,"MIN",47,26,24.3,2.4,5.8,0.423,0.8,2.3,0.339,1.7,3.5,0.479,0.491,1.2,1.5,0.792,0.9,2.7,3.6,0.9,0.7,0.4,1,1.8,6.9,"martellwebster"
"421",453,"David West\westda01","PF",31,"IND",66,66,29.2,5.3,10.8,0.487,0,0.1,0.222,5.3,10.7,0.491,0.489,2.2,2.7,0.807,1.8,4.8,6.6,2.1,0.8,0.7,1.4,2.4,12.8,"davidwest"
"422",454,"Delonte West\westde01","PG",28,"DAL",44,33,24.1,3.8,8.2,0.461,0.6,1.7,0.355,3.2,6.5,0.489,0.499,1.4,1.6,0.886,0.3,2,2.3,3.2,1.3,0.3,1.7,1.5,9.6,"delontewest"
"423",455,"Russell Westbrook\westbru01","PG",23,"OKC",66,66,35.3,8.8,19.2,0.457,0.9,3,0.316,7.8,16.2,0.482,0.481,5.2,6.3,0.823,1.5,3.1,4.6,5.5,1.7,0.3,3.6,2.2,23.6,"russellwestbrook"
"424",456,"D.J. White\whitedj01","PF",25,"CHA",58,11,18.9,3,6.1,0.493,0,0,1,3,6.1,0.491,0.494,0.7,1.1,0.705,0.9,2.7,3.6,0.8,0.3,0.4,0.7,1.6,6.8,"djwhite"
"425",457,"Hassan Whiteside\whiteha01","C",22,"SAC",18,0,6.1,0.7,1.5,0.444,0,0,NA,0.7,1.5,0.444,0.444,0.3,0.7,0.417,0.9,1.3,2.2,0,0.2,0.8,0.3,0.7,1.6,"hassanwhiteside"
"426",458,"Chris Wilcox\wilcoch01","C",29,"BOS",28,4,17.2,2.3,3.8,0.598,0,0,NA,2.3,3.8,0.598,0.598,0.9,1.4,0.615,1.4,3,4.4,0.4,0.4,0.3,1.1,2.3,5.4,"chriswilcox"
