"","Rk","Player","Pos","Age","Tm","G","GS","MP","FG","FGA","FG.","X3P","X3PA","X3P.","X2P","X2PA","X2P.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","X","ORtg","DRtg","fix"
"318",341,"Zaza Pachulia\pachuza01","C",27,"ATL",58,44,1640,5.5,11,0.499,0,0,NA,5.5,11,0.499,3.8,5.1,0.741,5,9.8,14.8,2.6,1.8,0.9,2.6,5.6,14.8,NA,111,99,"zazapachulia"
"319",342,"Jannero Pargo\pargoja01","PG",32,"ATL",50,0,671,8.3,20.1,0.415,4.2,10.9,0.384,4.1,9.1,0.452,1.5,1.6,0.95,0.7,5.1,5.8,7.6,1.6,0.2,3.9,5.1,22.4,NA,103,104,"janneropargo"
"320",343,"Jeremy Pargo\pargoje01","PG",25,"MEM",44,5,424,6.2,18.7,0.333,1.2,4.7,0.263,5,14,0.357,2,3.4,0.593,1.5,3.1,4.6,6.9,1.9,0,5.7,5.7,15.7,NA,77,106,"jeremypargo"
"321",344,"Anthony Parker\parkean01","SF",36,"CLE",51,51,1280,5.8,13.4,0.433,2.1,5.7,0.362,3.7,7.7,0.484,1.4,2.3,0.625,0.4,5.3,5.7,4.9,1.6,0.3,2.1,2.7,15.1,NA,105,110,"anthonyparker"
"322",345,"Tony Parker\parketo01","PG",29,"SAS",60,60,1923,11.5,23.9,0.48,0.4,1.6,0.23,11.1,22.3,0.498,6.1,7.6,0.799,0.6,4,4.6,12.4,1.5,0.1,4.1,2,29.4,NA,112,106,"tonyparker"
"323",346,"Chandler Parsons\parsoch01","SF",23,"HOU",63,57,1804,7.2,15.9,0.452,1.7,5.2,0.337,5.5,10.8,0.507,1.2,2.3,0.551,2.6,6.1,8.7,3.9,2.1,0.8,2.4,4.1,17.4,NA,105,105,"chandlerparsons"
"324",347,"Patrick Patterson\pattepa01","PF",22,"HOU",64,1,1483,7.9,18,0.44,0,0.1,0,7.9,17.9,0.443,1.4,2,0.702,4,6.1,10.1,1.9,1,1.3,1.7,4,17.3,NA,99,107,"patrickpatterson"
"325",348,"Chris Paul\paulch01","PG",26,"LAC",60,60,2181,10.5,22,0.478,1.9,5.3,0.371,8.5,16.7,0.511,6.4,7.5,0.861,1,4.2,5.3,13.4,3.8,0.1,3.1,3.4,29.3,NA,126,104,"chrispaul"
"326",349,"Sasha Pavlovic\pavloal01","SF",28,"BOS",45,7,527,5,12.9,0.391,1.7,5.8,0.293,3.3,7.1,0.471,0.3,0.8,0.375,0.4,6.9,7.3,1.8,2,1.5,2,5.4,12.1,NA,82,97,"sashapavlovic"
"327",350,"Nikola Pekovic\pekovni01","C",26,"MIN",47,35,1264,10.4,18.5,0.564,0,0,NA,10.4,18.5,0.564,5.7,7.6,0.743,7.4,6.7,14.1,1.3,1.2,1.3,3.5,4,26.5,NA,117,107,"nikolapekovic"
"328",351,"Kendrick Perkins\perkike01","C",27,"OKC",65,65,1744,3.8,7.8,0.489,0,0,NA,3.8,7.8,0.489,2.2,3.3,0.652,3.6,9.1,12.6,2.3,0.7,2.2,3.5,5.6,9.7,NA,96,103,"kendrickperkins"
"329",352,"Johan Petro\petrojo01","C",26,"NJN",59,10,920,6.3,15,0.419,0.1,0.1,1,6.3,15,0.417,1.8,2.1,0.838,3.9,9,13,2.6,1.2,1.3,2.2,7.1,14.5,NA,97,108,"johanpetro"
"330",353,"Paul Pierce\piercpa01","SF",34,"BOS",61,61,2075,10.1,22.8,0.443,2.6,7,0.366,7.5,15.8,0.476,7.5,8.8,0.852,0.9,7.2,8.1,7,1.8,0.7,4.4,3.8,30.2,NA,106,99,"paulpierce"
"331",354,"Mickael Pietrus\pietrmi01","SG",29,"BOS",42,6,921,6,15.6,0.385,3.5,10.5,0.335,2.5,5.1,0.489,1.2,1.8,0.645,1,6.5,7.5,1.4,1.2,0.6,1.9,4.7,16.7,NA,94,100,"mickaelpietrus"
"332",355,"Dexter Pittman\pittmde01","C",23,"MIA",35,6,301,7.7,16.4,0.468,0,0,NA,7.7,16.4,0.468,3.1,4.9,0.643,4.7,7.7,12.4,1.6,1.4,1.4,3,12.8,18.5,NA,100,100,"dexterpittman"
"333",356,"Quincy Pondexter\pondequ01","SF",23,"MEM",64,8,1002,5.7,12.6,0.452,1.2,3.9,0.301,4.5,8.8,0.518,1.7,2.8,0.623,2.9,3.7,6.6,1.4,1.4,0.3,1.6,4.7,14.3,NA,107,106,"quincypondexter"
"334",357,"A.J. Price\priceaj01","PG",25,"IND",44,1,568,5.5,16.2,0.339,2.4,8.2,0.295,3.1,8,0.384,2.6,3.3,0.8,1.2,4.5,5.7,8,1.9,0.2,3,2.8,16,NA,100,106,"ajprice"
"335",358,"Ronnie Price\pricero01","PG",28,"PHO",36,8,517,4.9,13,0.377,1.3,4.4,0.295,3.6,8.6,0.419,2,2.5,0.8,1.8,3.8,5.6,6.7,3.4,0.3,4.6,7.2,13.1,NA,89,105,"ronnieprice"
"336",359,"Tayshaun Prince\princta01","SF",31,"DET",63,63,2087,8.7,20.6,0.421,1,2.7,0.356,7.7,17.9,0.431,2.3,3,0.774,1.9,5.4,7.2,3.9,0.7,0.8,1.9,2,20.6,NA,101,109,"tayshaunprince"
"337",360,"Joel Przybilla\przybjo01","C",32,"POR",27,19,449,2.6,5.6,0.458,0,0,NA,2.6,5.6,0.458,1.3,2.1,0.611,3.4,12.8,16.2,0.7,0.5,1.9,2.6,7.7,6.4,NA,89,104,"joelprzybilla"
"338",361,"Vladimir Radmanovic\radmavl01","SF",31,"ATL",49,3,755,5.2,13.9,0.376,3.5,9.5,0.37,1.7,4.4,0.387,1.6,2,0.759,2.4,7.7,10.1,3.8,1.5,1.1,2.5,4.4,15.5,NA,104,101,"vladimirradmanovic"
"339",362,"Anthony Randolph\randoan01","PF",22,"MIN",34,5,517,9.4,19.9,0.47,0,0.1,0,9.4,19.8,0.472,6.4,8.4,0.762,4.2,8.1,12.2,1.9,1.3,3.5,4,5.6,25.1,NA,102,103,"anthonyrandolph"
"340",363,"Zach Randolph\randoza01","PF",30,"MEM",28,8,735,9.5,20.5,0.463,0.1,0.6,0.25,9.4,19.9,0.469,4.2,6.3,0.659,5.6,10.6,16.2,3.5,1.5,0.3,2.9,4.1,23.3,NA,106,101,"zachrandolph"
"341",364,"Michael Redd\reddmi01","SG",32,"PHO",51,2,770,9.7,24.2,0.4,2.8,8.9,0.318,6.9,15.3,0.447,5.9,7.5,0.793,0.9,4.2,5.2,2.2,0.9,0,2.5,2,28.1,NA,102,111,"michaelredd"
"342",365,"J.J. Redick\redicjj01","SG",27,"ORL",65,22,1765,7.6,17.8,0.425,3.4,8.2,0.418,4.2,9.7,0.43,4.4,4.8,0.911,0.5,4,4.6,5,0.8,0.2,2.1,2.8,22.9,NA,117,109,"jjredick"
"343",366,"Ryan Reid\reidry01","PF",25,"OKC",5,0,17,12.1,15.2,0.8,0,0,NA,12.1,15.2,0.8,0,0,NA,3,3,6.1,0,0,0,3,3,24.3,NA,128,112,"ryanreid"
"344",367,"Jason Richardson\richaja01","SG",31,"ORL",54,54,1591,8.2,20.2,0.408,3.5,9.4,0.368,4.8,10.8,0.442,1.4,2.3,0.594,1.2,5.4,6.6,3.6,1.8,0.7,2,3.1,21.3,NA,103,105,"jasonrichardson"
"345",368,"Quentin Richardson\richaqu01","SF",31,"ORL",48,3,866,4.6,12.3,0.376,2.6,7.5,0.347,2,4.7,0.421,1.6,1.9,0.833,0.9,6.7,7.7,2.4,1.7,0.4,1.8,4.6,13.4,NA,102,105,"quentinrichardson"
"346",369,"Luke Ridnour\ridnolu01","SG",30,"MIN",53,53,1750,7.1,16.2,0.44,1.4,4.5,0.322,5.7,11.7,0.485,3.1,3.5,0.891,0.6,3.6,4.1,7.4,1.6,0.5,2.8,4,18.8,NA,109,109,"lukeridnour"
"347",370,"Nate Robinson\robinna01","PG",27,"GSW",51,9,1192,8.9,21.1,0.424,2.9,7.9,0.365,6.1,13.2,0.459,4.1,4.9,0.832,0.7,3.7,4.4,10.1,2.6,0.1,3.3,5.1,24.9,NA,110,110,"naterobinson"
"348",371,"Rajon Rondo\rondora01","PG",25,"BOS",53,53,1957,6.9,15.5,0.448,0.3,1.1,0.238,6.7,14.4,0.464,2.9,4.9,0.597,1.7,5.3,7,16.8,2.6,0.1,5.2,2.7,17.1,NA,101,99,"rajonrondo"
"349",372,"Derrick Rose\rosede01","PG",23,"CHI",39,39,1375,11.8,27.2,0.435,2.1,6.8,0.312,9.7,20.4,0.475,7.6,9.4,0.812,1,4.1,5.1,12,1.4,1.1,4.7,2,33.4,NA,112,101,"derrickrose"
"350",373,"Ricky Rubio\rubiori01","PG",21,"MIN",41,31,1404,5.1,14.3,0.357,1.2,3.4,0.34,3.9,10.8,0.363,4.6,5.8,0.803,0.8,5.5,6.3,12.3,3.3,0.3,4.8,3.6,16,NA,99,104,"rickyrubio"
"351",374,"Brandon Rush\rushbr01","SF",26,"GSW",65,1,1717,7.1,14.2,0.501,3,6.6,0.452,4.1,7.6,0.544,2,2.5,0.793,1,6.6,7.6,2.7,1.1,1.8,2.1,1.9,19.2,NA,115,110,"brandonrush"
"352",375,"Walker Russell\russewa02","PG",29,"DET",28,0,357,5,14.3,0.347,0.6,2,0.308,4.4,12.4,0.354,2.1,3.3,0.636,1.1,2.9,3.9,8.7,2.7,0.2,5,4.4,12.7,NA,82,107,"walkerrussell"
"353",376,"John Salmons\salmojo01","SF",32,"SAC",46,32,1250,5.7,14,0.409,1.3,4.5,0.295,4.4,9.4,0.464,1.2,1.8,0.644,0.8,4.6,5.4,3.8,1.5,0.3,1.8,3.1,14,NA,99,112,"johnsalmons"
"354",377,"Samardo Samuels\samuesa01","C",23,"CLE",54,0,825,6.7,14.7,0.455,0,0,NA,6.7,14.7,0.455,5.2,7.5,0.701,4,7.5,11.5,1.3,1.3,1.3,3.6,7.2,18.6,NA,98,108,"samardosamuels"
"355",378,"Larry Sanders\sandela01","PF",23,"MIL",52,0,643,6.7,14.7,0.457,0,0.2,0,6.7,14.5,0.462,1.4,3,0.474,4.9,7.8,12.7,2.6,2.5,6.1,3.4,10.6,14.8,NA,92,97,"larrysanders"
"356",379,"Brian Scalabrine\scalabr01","PF",33,"CHI",28,0,122,6.2,13.2,0.467,0.4,3.1,0.143,5.7,10.2,0.565,1.3,2.6,0.5,3.5,5.7,9.3,6.6,2.2,2.6,4,4,14.1,NA,98,97,"brianscalabrine"
"357",380,"Luis Scola\scolalu01","PF",31,"HOU",66,66,2067,11,22.5,0.491,0,0.1,0,11,22.4,0.493,3.9,5,0.773,3.1,7.8,10.8,3.5,0.9,0.6,3.9,5.4,26,NA,102,107,"luisscola"
"358",381,"Thabo Sefolosha\sefolth01","SG",27,"OKC",42,42,914,3.8,8.8,0.432,1.8,4,0.437,2,4.7,0.429,2.1,2.4,0.884,1.2,6,7.2,2.7,2.1,1,2.3,4.4,11.5,NA,109,104,"thabosefolosha"
"359",382,"Josh Selby\selbyjo01","PG",20,"MEM",28,0,237,5.6,16.1,0.347,0.4,3.3,0.133,5.1,12.7,0.404,2.5,3.1,0.786,0.4,2.9,3.3,6.7,1.6,0,6.5,3.8,14.1,NA,73,107,"joshselby"
"360",383,"Kevin Seraphin\serapke01","C",22,"WAS",57,21,1176,9,16.9,0.531,0,0,0,9,16.8,0.533,2.1,3.1,0.671,4.5,7.8,12.4,1.5,0.8,3.4,2.9,5.9,20,NA,105,105,"kevinseraphin"
"361",385,"Iman Shumpert\shumpim01","PG",21,"NYK",59,35,1705,6.5,16.1,0.401,1.5,4.7,0.306,5,11.4,0.44,2.6,3.3,0.798,1.3,4.4,5.6,5,3.1,0.2,3.4,5.2,17,NA,96,101,"imanshumpert"
"362",386,"Xavier Silas\silasxa01","SG",24,"PHI",2,0,39,5.5,20.6,0.267,1.4,8.2,0.167,4.1,12.4,0.333,2.7,4.1,0.667,2.7,2.7,5.5,4.1,0,0,4.1,6.9,15.1,NA,72,107,"xaviersilas"
"363",387,"Bobby Simmons\simmobo01","SF",31,"LAC",28,0,418,3.6,11.6,0.311,2.6,7.7,0.333,1,3.9,0.267,0.5,0.9,0.571,2.2,4.9,7.1,1.4,1.9,0.4,1.3,5.3,10.3,NA,95,108,"bobbysimmons"
"364",388,"Chris Singleton\singlch01","SF",22,"WAS",66,51,1431,4.2,11.3,0.372,1.6,4.6,0.346,2.6,6.7,0.389,1.1,1.6,0.682,1.6,6.9,8.4,1.8,2.5,1.1,1.4,6.4,11.1,NA,97,105,"chrissingleton"
"365",389,"James Singleton\singlja01","PF",30,"WAS",12,0,262,8.1,14.8,0.547,0.4,1.8,0.222,7.7,13.1,0.591,2.8,3,0.933,4.9,11.1,16,3,1.8,1.6,2,5.3,19.4,NA,122,103,"jamessingleton"
"366",390,"Brian Skinner\skinnbr01","C",35,"MEM",1,0,4,0,13.2,0,0,0,NA,0,13.2,0,0,0,NA,0,0,0,0,0,0,0,13.2,0,NA,0,112,"brianskinner"
"367",392,"Craig Smith\smithcr01","PF",28,"POR",47,0,464,6.7,13.3,0.504,0,0.1,0,6.7,13.2,0.509,4.3,6,0.717,3.7,8.7,12.5,2.2,1.8,0.6,2.7,6.2,17.7,NA,109,105,"craigsmith"
"368",393,"Greg Smith\smithgr02","C",21,"HOU",8,0,69,5.3,8.3,0.636,0,0,NA,5.3,8.3,0.636,0,0,NA,3.8,11.4,15.2,0.8,1.5,3.8,0.8,12.9,10.6,NA,131,99,"gregsmith"
"369",395,"J.R. Smith\smithjr01","SG",26,"NYK",35,1,967,8.8,21.6,0.407,3.6,10.3,0.347,5.2,11.3,0.462,2.1,2.9,0.709,1.5,5.7,7.2,4.5,2.9,0.3,2.5,4.6,23.2,NA,104,100,"jrsmith"
"370",396,"Jason Smith\smithja02","PF",25,"NOH",40,29,947,10.4,20,0.52,0.1,0.5,0.111,10.3,19.5,0.531,1.9,2.7,0.702,4.1,7.1,11.2,2,1.2,2.4,2.3,5.9,22.7,NA,107,105,"jasonsmith"
"371",397,"Jerry Smith\smithje01","PG",24,"NJN",5,0,46,3.5,16.2,0.214,1.2,6.9,0.167,2.3,9.3,0.25,0,0,NA,2.3,5.8,8.1,4.6,5.8,0,0,5.8,8.1,NA,78,102,"jerrysmith"
"372",398,"Josh Smith\smithjo03","PF",26,"ATL",66,66,2329,11.5,25.2,0.458,0.6,2.5,0.257,10.9,22.7,0.48,4.6,7.4,0.63,3.1,11.3,14.4,5.9,2.1,2.6,3.7,3.9,28.3,NA,101,96,"joshsmith"
"373",399,"Nolan Smith\smithno01","PG",23,"POR",44,4,541,6.5,17.5,0.372,1.3,4.4,0.289,5.3,13.1,0.4,1.9,2.7,0.714,1.7,3.8,5.4,6,1.8,0.3,4.1,5.3,16.2,NA,88,109,"nolansmith"
"374",400,"Marreese Speights\speigma01","PF",24,"MEM",60,54,1345,8.7,19.2,0.453,0,0.1,0,8.7,19.1,0.456,3.3,4.3,0.771,5.2,9.5,14.7,1.9,0.8,1.1,2.9,5.8,20.7,NA,102,102,"marreesespeights"
"375",401,"Tiago Splitter\splitti01","C",27,"SAS",59,2,1121,9.8,15.8,0.618,0,0,NA,9.8,15.8,0.618,5.8,8.3,0.691,4.3,9.8,14.1,3,1,2.2,4,6.2,25.3,NA,117,102,"tiagosplitter"
"376",402,"Jerry Stackhouse\stackje01","SF",37,"ATL",30,0,273,7.2,19.5,0.37,2.5,7.4,0.342,4.7,12.1,0.387,4.1,4.5,0.913,1.2,3.3,4.5,2.7,1.9,0.6,2.5,2.3,21,NA,97,104,"jerrystackhouse"
"377",403,"Lance Stephenson\stephla01","SG",21,"IND",42,1,442,5.6,15,0.376,0.5,3.6,0.133,5.1,11.4,0.453,1,2,0.471,1.4,4.9,6.3,5.5,2.5,0.6,4.3,3.6,12.7,NA,80,104,"lancestephenson"
"378",404,"DeShawn Stevenson\stevede01","SF",30,"NJN",51,30,960,2.7,9.5,0.285,2.3,8,0.283,0.4,1.5,0.296,0.5,0.9,0.563,0.4,5.2,5.6,2.3,1.1,0.2,1.1,3.3,8.2,NA,90,112,"deshawnstevenson"
"379",405,"Greg Stiemsma\stiemgr01","C",26,"BOS",55,3,766,4.6,8.4,0.545,0,0,NA,4.6,8.4,0.545,2,2.8,0.707,3.3,8.9,12.3,1.9,2.6,5.9,2.3,10,11.2,NA,107,90,"gregstiemsma"
"380",406,"Julyan Stone\stoneju01","SG",23,"DEN",22,2,179,3.7,8.8,0.419,0.6,3.1,0.182,3.1,5.7,0.55,2.3,3.1,0.727,1.4,5.7,7.1,10.5,2.3,1.7,3.1,5.1,10.2,NA,109,105,"julyanstone"
"381",407,"Amar'e Stoudemire\stoudam01","PF",29,"NYK",47,47,1543,10.6,21.8,0.483,0.2,0.7,0.238,10.4,21.1,0.491,6.2,8.1,0.765,3.5,8.7,12.3,1.7,1.3,1.5,3.7,4.6,27.5,NA,104,101,"amarestoudemire"
"382",408,"Rodney Stuckey\stuckro01","SG",25,"DET",55,48,1644,8.4,19.5,0.429,1.1,3.4,0.317,7.3,16.1,0.452,8.7,10.5,0.834,1.2,3.4,4.6,6.9,1.4,0.3,3.5,4.1,26.6,NA,112,109,"rodneystuckey"
"383",409,"DaJuan Summers\summeda01","SF",24,"NOH",15,6,209,7.3,16.9,0.431,1.3,4.2,0.313,6,12.7,0.469,1.8,2.3,0.778,2.1,3.9,6,2.6,1.8,0,2.1,8.1,17.7,NA,100,108,"dajuansummers"
"384",410,"Jeff Teague\teaguje01","PG",23,"ATL",66,66,2183,7.8,16.4,0.476,1.2,3.6,0.342,6.6,12.7,0.514,3.4,4.5,0.757,0.5,3.4,3.9,7.8,2.6,0.9,3.3,3.5,20.3,NA,108,102,"jeffteague"
"385",411,"Sebastian Telfair\telfase01","PG",26,"PHO",60,1,895,8.2,19.8,0.412,1.9,6.1,0.314,6.3,13.7,0.456,3.1,3.9,0.791,1.2,4.1,5.3,8,2.4,0.7,3.9,6.9,21.3,NA,99,107,"sebastiantelfair"
"386",412,"Jason Terry\terryja01","SG",34,"DAL",63,1,2000,9.4,21.8,0.43,3.6,9.6,0.378,5.7,12.2,0.471,2.6,2.9,0.883,0.4,3.5,3.9,5.9,1.9,0.3,3.3,1.8,24.9,NA,103,106,"jasonterry"
"387",414,"Isaiah Thomas\thomais02","PG",22,"SAC",65,37,1656,7.8,17.5,0.448,2.5,6.7,0.379,5.3,10.8,0.491,4.7,5.7,0.832,1.5,3.7,5.1,8.1,1.6,0.2,3.2,3.7,22.9,NA,116,113,"isaiahthomas"
"388",415,"Kurt Thomas\thomaku01","C",39,"POR",53,3,803,4.8,10.3,0.465,0,0,NA,4.8,10.3,0.465,0.9,1.3,0.7,2.6,9.8,12.3,3,1.6,2,2,8.1,10.5,NA,99,104,"kurtthomas"
"389",416,"Lance Thomas\thomala01","PF",23,"NOH",42,10,630,4.9,10.9,0.452,0,0.1,0,4.9,10.8,0.456,4.5,5.3,0.839,4.2,6.6,10.9,1,0.9,0.6,2.1,6.7,14.3,NA,110,107,"lancethomas"
"390",417,"Malcolm Thomas\thomama01","PF",23,"SAS",3,0,15,0,10.3,0,0,0,NA,0,10.3,0,3.4,6.9,0.5,3.4,6.9,10.3,3.4,3.4,3.4,0,0,3.4,NA,62,97,"malcolmthomas"
"391",418,"Tyrus Thomas\thomaty01","PF",25,"CHA",54,30,1013,6.2,17,0.367,0.1,0.2,0.333,6.2,16.9,0.367,3.3,4.3,0.759,2.5,7.9,10.4,1.8,1.9,3.1,2.8,7.5,15.8,NA,84,106,"tyrusthomas"
"392",419,"Trey Thompkins\thomptr02","C",21,"LAC",24,0,119,10.9,27.6,0.393,1.8,5.9,0.308,9,21.7,0.417,2.3,3.2,0.714,1.8,9,10.9,1.4,1.4,1.4,2.7,4.5,25.8,NA,90,105,"treythompkins"
"393",420,"Jason Thompson\thompja02","PF",25,"SAC",64,47,1657,7.3,13.6,0.535,0,0.1,0,7.3,13.5,0.537,3.3,5.5,0.602,5.1,8.5,13.6,2.4,1.3,1.3,2.1,4.6,17.8,NA,115,109,"jasonthompson"
"394",421,"Klay Thompson\thompkl01","SG",21,"GSW",66,29,1608,10.3,23.2,0.443,3.6,8.7,0.414,6.7,14.5,0.46,2.6,2.9,0.868,0.8,4.4,5.2,4.3,1.6,0.6,3.3,5,26.7,NA,102,111,"klaythompson"
"395",422,"Mychel Thompson\thompmy02","SG",23,"CLE",5,3,95,3.9,13.3,0.292,2.2,6.1,0.364,1.7,7.2,0.231,0,0,NA,0,2.8,2.8,3.9,1.1,0.6,2.8,4.4,10,NA,76,113,"mychelthompson"
"396",423,"Tristan Thompson\thomptr01","PF",20,"CLE",60,25,1424,7.2,16.3,0.439,0,0.1,0,7.2,16.2,0.441,3.9,7.1,0.552,6.9,7.5,14.4,1,1,2.3,3,4.9,18.2,NA,98,108,"tristanthompson"
"397",424,"Marcus Thornton\thornma01","SG",24,"SAC",51,51,1780,10,22.9,0.438,3,8.8,0.345,7,14,0.497,4,4.6,0.865,2.4,3,5.4,2.8,2,0.3,2.4,3.2,27.1,NA,111,112,"marcusthornton"
"398",425,"Jamaal Tinsley\tinslja01","PG",33,"UTA",37,1,507,5.9,14.6,0.404,1,3.8,0.27,4.9,10.8,0.452,1.3,1.8,0.765,0.6,4,4.7,12.7,1.8,0.8,5.4,4.9,14.2,NA,93,108,"jamaaltinsley"
"399",426,"Anthony Tolliver\tollian01","SF",26,"MIN",51,0,882,4.1,10.6,0.39,1.5,5.9,0.248,2.7,4.7,0.568,2.4,3.2,0.745,2.9,6,8.9,1.3,1,1.1,2,5,12.1,NA,101,108,"anthonytolliver"
"400",428,"Hedo Turkoglu\turkohe01","SF",32,"ORL",53,53,1653,6.8,16.4,0.415,3,8.4,0.353,3.8,8,0.48,2.2,3.1,0.705,0.8,5.7,6.5,7.6,1.5,0.6,4.6,4.5,18.8,NA,99,106,"hedoturkoglu"
"401",429,"Evan Turner\turneev01","SF",23,"PHI",65,20,1713,8.2,18.4,0.446,0.3,1.5,0.224,7.9,16.9,0.466,2.3,3.4,0.676,0.8,10.9,11.7,5.6,1.2,0.6,3.3,3.7,19.1,NA,93,99,"evanturner"
"402",430,"Jeremy Tyler\tylerje01","C",20,"GSW",42,23,568,8.1,19.1,0.421,0,0.1,0,8.1,19,0.423,2.7,4.8,0.558,4.9,7.9,12.8,1.5,1.5,1.8,3.3,7.7,18.8,NA,89,108,"jeremytyler"
"403",431,"Edwin Ubiles\ubileed01","SF",25,"WAS",4,0,52,5,18,0.278,1,5,0.2,4,13,0.308,3,3,1,2,8,10,1,1,1,1,1,14,NA,84,107,"edwinubiles"
"404",433,"Beno Udrih\udrihbe01","SG",29,"MIL",59,0,1080,6.9,15.7,0.44,0.8,2.8,0.288,6.1,12.9,0.473,1.8,2.6,0.709,1.2,3.6,4.8,10.8,1.8,0,3.7,3.3,16.5,NA,102,109,"benoudrih"
"405",435,"Anderson Varejao\varejan01","C",29,"CLE",25,25,785,7.6,14.9,0.514,0,0.3,0,7.6,14.6,0.523,2.9,4.3,0.672,7.3,11.9,19.2,2.9,2.3,1.1,3,4.2,18.1,NA,110,103,"andersonvarejao"
"406",436,"Greivis Vasquez\vasqugr01","SG",25,"NOH",66,26,1706,7.2,16.7,0.43,1.4,4.3,0.319,5.8,12.4,0.469,3.1,3.7,0.821,0.7,4.8,5.5,11.4,1.9,0.3,4.7,4,18.8,NA,101,107,"greivisvasquez"
"407",437,"Jan Vesely\veselja01","PF",21,"WAS",57,20,1078,5.6,10.5,0.537,0,0,0,5.6,10.4,0.539,1.6,3,0.532,4.9,7.1,12,2.3,1.9,1.5,2.9,7.5,12.8,NA,104,105,"janvesely"
"408",438,"Charlie Villanueva\villach01","PF",27,"DET",13,0,180,10.5,27.2,0.385,4.5,13.4,0.333,6,13.7,0.435,1.8,2.1,0.857,2.7,11.7,14.3,1.8,2.1,1.5,2.1,7.5,27.2,NA,100,101,"charlievillanueva"
"409",439,"Nikola Vucevic\vucevni01","C",21,"PHI",51,15,812,8.6,19.2,0.45,0.2,0.5,0.375,8.4,18.7,0.452,1.2,2.2,0.529,5.8,10.4,16.2,2,1.3,2.2,2.2,7.3,18.7,NA,99,97,"nikolavucevic"
"410",440,"Dwyane Wade\wadedw01","SG",30,"MIA",49,49,1625,13.5,27.1,0.497,0.5,1.8,0.268,13,25.3,0.513,7.6,9.6,0.791,2.4,5.3,7.7,7.3,2.7,2,4.2,3.6,35,NA,112,99,"dwyanewade"
"411",441,"Von Wafer\wafervo01","SG",26,"ORL",33,1,469,8.2,18.1,0.452,1.6,4.5,0.359,6.6,13.6,0.483,4.4,6.2,0.704,0.7,4.5,5.2,3.3,1.1,0.3,4,3,22.3,NA,98,107,"vonwafer"
"412",442,"Henry Walker\walkebi01","SG",24,"NYK",32,8,620,5.7,14.2,0.398,3,9.4,0.319,2.7,4.8,0.552,1.4,1.7,0.85,0.7,5.9,6.6,3.1,1.6,0.6,2.9,7,15.7,NA,98,103,"henrywalker"
"413",443,"Kemba Walker\walkeke02","PG",21,"CHA",66,25,1792,8.3,22.6,0.366,2,6.6,0.305,6.2,15.9,0.392,4.9,6.3,0.789,0.9,6,6.9,8.5,1.8,0.6,3.5,2.3,23.5,NA,96,111,"kembawalker"
"414",444,"John Wall\walljo01","PG",21,"WAS",66,66,2386,8.2,19.4,0.423,0.1,0.9,0.071,8.2,18.5,0.44,6.9,8.7,0.789,1,5.5,6.5,11.5,2.1,1.2,5.5,3,23.4,NA,100,107,"johnwall"
"415",445,"Ben Wallace\wallabe01","C",37,"DET",62,11,980,1.9,4.7,0.395,0.1,0.2,0.25,1.8,4.5,0.402,0.9,2.6,0.34,4.4,10.3,14.8,2.4,2.6,2.8,1.9,3.3,4.7,NA,93,100,"benwallace"
"416",448,"Hakim Warrick\warriha01","PF",29,"PHO",35,0,503,7.6,18.5,0.411,0.1,1,0.1,7.5,17.5,0.429,7.8,10.2,0.768,3.2,6.3,9.5,3.1,0.8,0.3,3.7,3.6,23.2,NA,100,109,"hakimwarrick"
"417",449,"Darryl Watkins\watkida01","C",27,"NOH",5,0,98,3.9,7.8,0.5,0,0,NA,3.9,7.8,0.5,5,10,0.5,4.4,10.5,15,1.7,2.8,2.2,4.4,7.8,12.8,NA,90,99,"darrylwatkins"
"418",450,"C.J. Watson\watsocj01","PG",27,"CHI",49,25,1159,7.5,20.3,0.368,3.2,8,0.393,4.3,12.3,0.352,3.9,4.8,0.808,1,3.9,4.9,9.3,2.1,0.4,4.5,4.8,22,NA,101,101,"cjwatson"
"419",451,"Earl Watson\watsoea01","PG",32,"UTA",50,2,1033,2.7,8.1,0.338,0.5,2.6,0.192,2.2,5.5,0.407,1.6,2.3,0.674,1.5,4.6,6.1,11,2.7,1.1,4.3,5.3,7.6,NA,90,106,"earlwatson"
"420",452,"Martell Webster\webstma02","SF",25,"MIN",47,26,1140,5.2,12.3,0.423,1.7,4.9,0.339,3.5,7.4,0.479,2.6,3.2,0.792,1.9,5.7,7.6,1.8,1.4,0.8,2.1,3.9,14.6,NA,105,108,"martellwebster"
"421",453,"David West\westda01","PF",31,"IND",66,66,1925,9.6,19.7,0.487,0.1,0.2,0.222,9.5,19.4,0.491,3.9,4.8,0.807,3.2,8.7,11.9,3.8,1.4,1.3,2.6,4.4,23.1,NA,110,102,"davidwest"
"422",454,"Delonte West\westde01","PG",28,"DAL",44,33,1060,8.2,17.8,0.461,1.3,3.8,0.355,6.9,14.1,0.489,3.1,3.5,0.886,0.6,4.4,5,6.9,2.9,0.5,3.8,3.3,20.9,NA,102,103,"delontewest"
