"","Rk","Player","Pos","Age","Tm","G","GS","MP","FG","FGA","FG.","X3P","X3PA","X3P.","X2P","X2PA","X2P.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","fix"
"448",116,"Boris Diaw\diawbo01","PF",29,"TOT",57,35,1424,3.9,8.9,0.444,0.8,2.5,0.313,3.2,6.4,0.496,0.6,0.9,0.629,1.8,5.3,7.1,5.2,0.9,0.6,2.8,3.2,9.2,"borisdiaw"
"449",130,"Monta Ellis\ellismo01","SG",26,"TOT",58,58,2120,7.6,17.7,0.433,1.1,3.4,0.308,6.6,14.2,0.462,3.7,4.7,0.796,0.3,3.1,3.4,5.9,1.4,0.3,3,2.3,20.1,"montaellis"
"450",138,"Christian Eyenga\eyengch01","SF",22,"TOT",7,0,102,2.1,8.8,0.24,0.4,1.1,0.333,1.8,7.8,0.227,1.4,2.8,0.5,1.4,3.5,4.9,1.8,1.1,1.8,1.1,2.5,6,"christianeyenga"
"451",146,"Derek Fisher\fishede01","PG",37,"TOT",63,43,1508,3.1,8.3,0.371,0.8,2.6,0.321,2.2,5.7,0.393,1.4,1.6,0.851,0.3,2.6,2.9,4.1,1.2,0.1,1.7,2.8,8.4,"derekfisher"
"452",147,"Jonny Flynn\flynnjo01","PG",22,"TOT",29,1,416,4,11.3,0.351,0.9,2.9,0.294,3.1,8.4,0.371,2.5,3.4,0.744,0.7,2.7,3.4,8.3,0.5,0.2,3.1,2,11.3,"jonnyflynn"
"453",151,"Courtney Fortson\fortsco01","PG",23,"TOT",10,0,95,4.2,12.1,0.344,1.1,4.9,0.231,3,7.2,0.421,3.8,5.7,0.667,2.3,3.4,5.7,3.8,1.1,0,3.8,1.9,13.3,"courtneyfortson"
"454",169,"Mickell Gladness\gladnmi01","PF",25,"TOT",26,7,252,3.6,8.4,0.424,0,0,NA,3.6,8.4,0.424,0.9,1.7,0.5,2,6.3,8.3,0.7,0.6,2.9,1,4.6,8,"mickellgladness"
"455",205,"J.J. Hickson\hicksjj01","PF",23,"TOT",54,19,1244,5.3,11.3,0.467,0,0.1,0,5.3,11.3,0.469,2.5,3.9,0.642,3.8,5.8,9.7,1.3,0.9,1,2,2.5,13.1,"jjhickson"
"456",207,"Nene Hilario\hilarne01","C",29,"TOT",39,33,1110,6.8,12.7,0.537,0,0.1,0,6.8,12.6,0.542,3.7,5.4,0.673,2,7.4,9.4,2.6,1.4,1.2,3.1,3.1,17.4,"nenehilario"
"457",210,"Jordan Hill\hilljo01","C",24,"TOT",39,8,551,5.4,10.8,0.497,0,0.2,0,5.4,10.6,0.506,2,3.1,0.638,4,8.2,12.2,1,0.9,1.8,2,4.6,12.7,"jordanhill"
"458",214,"Ryan Hollins\holliry01","C",27,"TOT",39,8,522,3.2,5.8,0.548,0,0,NA,3.2,5.8,0.548,2.7,5.2,0.52,2.3,3.3,5.7,0.6,0.3,1.2,2.4,5.4,9,"ryanhollins"
"459",221,"Lester Hudson\hudsole01","PG",27,"TOT",16,0,334,6.7,17.5,0.383,1.7,6.9,0.25,5,10.6,0.469,3.7,4.4,0.829,0.8,4.2,5,3.9,1.5,0.3,3.4,2.8,18.8,"lesterhudson"
"460",231,"Stephen Jackson\jacksst02","SF",33,"TOT",47,14,1212,4.7,12.6,0.374,1.5,5,0.288,3.3,7.6,0.431,2.8,3.4,0.825,0.7,4.2,4.8,3.5,1.6,0.4,3.1,2.9,13.7,"stephenjackson"
"461",237,"Richard Jefferson\jefferi01","SF",31,"TOT",63,44,1748,4.2,10.1,0.416,2.3,5.5,0.42,1.9,4.5,0.411,1.2,1.8,0.694,0.5,4,4.5,1.8,0.8,0.4,1,2.5,11.9,"richardjefferson"
"462",244,"Armon Johnson\johnsar02","PG",22,"TOT",9,0,124,5.8,12.5,0.465,0.3,0.9,0.333,5.5,11.6,0.475,1.7,1.7,1,0.3,3.5,3.8,3.2,1.5,0,1.7,2.6,13.6,"armonjohnson"
"463",246,"Chris Johnson\johnsch03","C",26,"TOT",27,0,175,4.1,8.4,0.488,0,0,NA,4.1,8.4,0.488,3.1,3.9,0.789,3.1,5.1,8.2,0.4,1.2,1.9,3.1,6.8,11.3,"chrisjohnson"
"464",256,"Solomon Jones\jonesso01","C-PF",27,"TOT",21,1,292,3,7.5,0.393,0,0,NA,3,7.5,0.393,2.3,2.8,0.826,3.9,3.2,7.2,1.1,1.1,1.4,2.2,5.3,8.3,"solomonjones"
"465",301,"JaVale McGee\mcgeeja01","C",24,"TOT",61,45,1535,7.2,12.9,0.556,0,0,NA,7.2,12.9,0.556,1.8,3.9,0.461,3.8,7.4,11.2,0.7,0.8,3.1,2,3.9,16.2,"javalemcgee"
"466",384,"Ramon Sessions\sessira01","PG",25,"TOT",64,23,1707,5.1,11.9,0.428,0.9,2,0.443,4.2,9.9,0.425,4.1,5.2,0.782,0.7,3.8,4.5,7.5,0.9,0.1,3,2.1,15.2,"ramonsessions"
"467",391,"Donald Sloan\sloando01","PG",24,"TOT",33,11,669,4.3,10.7,0.399,0.1,1.3,0.08,4.1,9.3,0.445,1.2,1.6,0.767,1,2.6,3.6,5.7,0.7,0.2,2.6,2,9.8,"donaldsloan"
"468",394,"Ish Smith\smithis01","PG",23,"TOT",26,1,234,4.8,12.5,0.383,0.5,1.4,0.333,4.3,11.1,0.389,1.1,1.5,0.7,1.1,4.3,5.4,6.3,2.3,0.3,2,2.3,11.1,"ishsmith"
"469",413,"Hasheem Thabeet\thabeha01","C",24,"TOT",20,3,139,2.8,5.4,0.524,0,0,NA,2.8,5.4,0.524,3.4,5.2,0.65,4.1,6.7,10.9,0,0.3,2.6,2.1,5.2,9.1,"hasheemthabeet"
"470",427,"Ronny Turiaf\turiaro01","C",29,"TOT",17,5,279,2.5,4.3,0.576,0,0.1,0,2.5,4.1,0.594,1.7,2.8,0.591,2.6,6.5,9,1.3,1.8,2.2,1.8,5,6.6,"ronnyturiaf"
"471",432,"Ekpe Udoh\udohek01","C",24,"TOT",61,11,1290,3.5,8.2,0.431,0,0.1,0,3.5,8.2,0.433,2.4,3.2,0.754,2.8,4.3,7.1,1.6,1.1,2.8,1.5,4.9,9.5,"ekpeudoh"
"472",434,"Ben Uzoh\uzohbe01","PG",23,"TOT",18,8,370,3.4,9.6,0.354,0,0.1,0,3.4,9.5,0.357,1.1,1.8,0.579,1.8,4.7,6.5,5.9,1.7,0.3,1.8,3,7.9,"benuzoh"
"473",446,"Gerald Wallace\wallage01","SF",29,"TOT",58,58,2076,5,11,0.454,0.8,2.6,0.307,4.2,8.4,0.5,3.1,3.9,0.8,1.5,5.2,6.7,2.8,1.5,0.6,1.9,2.5,13.9,"geraldwallace"
"474",447,"Luke Walton\waltolu01","PF-SF",31,"TOT",30,0,364,2.4,6.4,0.369,0.7,2,0.35,1.7,4.5,0.378,0,0,NA,1.3,3.6,4.8,3.5,0.5,0.1,2.7,4.1,5.4,"lukewalton"
"475",468,"Sean Williams\willise01","C",25,"TOT",11,0,107,4.7,7.4,0.636,0,0,NA,4.7,7.4,0.636,4,4.4,0.923,4.4,4,8.4,1.7,1.3,2.7,3.4,6.1,13.5,"seanwilliams"
"476",471,"Terrence Williams\willite01","SG",24,"TOT",30,0,550,5.6,13,0.429,1,3,0.348,4.5,9.9,0.454,1.8,3,0.587,0.9,5.8,6.7,4.3,1.3,0.5,2.8,2.3,13.9,"terrencewilliams"
"477",476,"Nick Young\youngni01","SG",26,"TOT",62,35,1729,6.6,16.3,0.403,2.1,5.9,0.365,4.4,10.5,0.424,3,3.5,0.852,0.6,2.1,2.8,1.2,0.9,0.4,1.7,2.9,18.3,"nickyoung"
"478",477,"Sam Young\youngsa01","SF",26,"TOT",35,2,375,4.3,12.2,0.354,0.5,1.6,0.294,3.8,10.6,0.364,1.8,2.5,0.731,1.9,4,6,1.4,1.6,0.6,1.5,2.2,10.9,"samyoung"
