"","Rk","Player","Pos","Age","Tm","G","GS","MP","FG","FGA","FG.","X3P","X3PA","X3P.","X2P","X2PA","X2P.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","fix"
"333",370,"Willie Reed\reedwi02","C",25,"BRK",39,2,426,6.4,11.2,0.571,0,0,NA,6.4,11.2,0.571,2.5,4.6,0.545,4.1,6.2,10.3,0.8,0.5,2.5,1.4,4,15.4,"williereed"
"334",371,"Josh Richardson\richajo01","SG",22,"MIA",52,2,1107,4,8.8,0.452,1.7,3.7,0.461,2.3,5.1,0.446,1.4,2,0.667,0.7,2.8,3.5,2.4,1.2,0.8,1.1,3.5,11.1,"joshrichardson"
"335",372,"Austin Rivers\riverau01","SG",23,"LAC",67,7,1464,5.6,12.7,0.438,1.5,4.5,0.335,4,8.1,0.495,1.9,2.9,0.681,0.5,2.7,3.2,2.4,1.2,0.2,1.5,3.4,14.6,"austinrivers"
"336",373,"Andre Roberson\roberan03","SG",24,"OKC",70,70,1553,3.2,6.4,0.496,0.7,2.4,0.311,2.4,4,0.608,0.8,1.3,0.611,1.8,4,5.8,1.1,1.2,1,0.8,3.1,7.8,"andreroberson"
"337",375,"Glenn Robinson\robingl02","SF",22,"IND",45,4,508,4.6,10.7,0.43,1,2.6,0.378,3.6,8.1,0.447,1.9,2.8,0.692,0.9,4,4.8,1.8,1.2,0.6,1.3,1.5,12.1,"glennrobinson"
"338",376,"Nate Robinson\robinna01","PG",31,"NOP",2,1,23,0,1.6,0,0,1.6,0,0,0,NA,0,0,NA,0,0,0,6.3,1.6,0,0,7.8,0,"naterobinson"
"339",377,"Thomas Robinson\robinth01","PF",24,"BRK",71,7,917,5.1,11.4,0.447,0,0,0,5.1,11.4,0.448,1.8,4.3,0.431,5.3,8.8,14.1,1.8,1.5,1.4,2.7,4.4,12.1,"thomasrobinson"
"340",378,"Rajon Rondo\rondora01","PG",29,"SAC",72,72,2537,5,11.1,0.454,0.9,2.4,0.365,4.2,8.7,0.479,1.2,2.1,0.58,1.1,5.1,6.2,11.9,2,0.1,3.9,2.5,12.2,"rajonrondo"
"341",379,"Derrick Rose\rosede01","PG",27,"CHI",66,66,2097,7.7,18,0.427,0.8,2.6,0.293,6.9,15.4,0.449,2.4,3.1,0.793,0.8,3.1,3.9,5.3,0.8,0.2,3,1.4,18.5,"derrickrose"
"342",380,"Terrence Ross\rosste01","SF",24,"TOR",73,7,1747,5.6,12.9,0.431,2.7,7,0.386,2.9,5.9,0.484,1,1.3,0.79,0.4,3.4,3.8,1.2,1.1,0.5,0.9,2.5,14.8,"terrenceross"
"343",381,"Terry Rozier\roziete01","PG",21,"BOS",39,0,311,3.4,12.3,0.274,0.7,3.1,0.222,2.7,9.1,0.291,0.9,1.2,0.8,2.8,4.5,7.3,4.3,0.7,0.1,2.2,2.7,8.3,"terryrozier"
"344",382,"Ricky Rubio\rubiori01","PG",25,"MIN",76,76,2323,3.4,9.1,0.374,1,2.9,0.326,2.4,6.1,0.396,4.1,4.9,0.847,0.6,4.4,5.1,10.2,2.5,0.2,3,3.1,11.9,"rickyrubio"
"345",383,"Damjan Rudez\rudezda01","SF",29,"MIN",33,0,277,3.2,8.1,0.403,2.2,6.5,0.34,1,1.6,0.667,1,1,1,0.6,1.9,2.6,1.4,0.4,0.1,1.7,4.3,9.7,"damjanrudez"
"346",384,"Brandon Rush\rushbr01","SG",30,"GSW",72,25,1055,3.8,8.9,0.427,2.2,5.4,0.414,1.6,3.5,0.447,0.6,1,0.643,0.7,5.5,6.2,1.9,0.7,0.8,1.1,1.9,10.4,"brandonrush"
"347",385,"D'Angelo Russell\russeda01","PG",19,"LAL",80,48,2259,6.2,15.2,0.41,2.1,5.9,0.351,4.2,9.3,0.447,2.2,3,0.737,0.7,3.6,4.4,4.2,1.5,0.2,3.1,2.3,16.8,"dangelorussell"
"348",386,"Robert Sacre\sacrero01","C",26,"LAL",25,1,320,3.5,8.4,0.413,0,0,NA,3.5,8.4,0.413,2.8,4.3,0.658,3.6,4.5,8.1,1.6,0.5,1.1,1.4,4.8,9.8,"robertsacre"
"349",388,"Dennis Schroder\schrode01","PG",22,"ATL",80,6,1621,7.3,17.3,0.421,1.7,5.3,0.322,5.6,12,0.465,3.2,4,0.791,0.6,4,4.5,7.8,1.6,0.2,4.1,3.1,19.5,"dennisschroder"
"350",389,"Luis Scola\scolalu01","PF",35,"TOR",76,76,1636,5.9,13.2,0.45,1.4,3.5,0.404,4.5,9.6,0.467,1.3,1.8,0.726,1.8,6.1,7.9,1.5,1,0.6,1.5,3.9,14.6,"luisscola"
"351",390,"Mike Scott\scottmi01","PF",27,"ATL",75,0,1146,5.5,11.8,0.468,1.9,5,0.392,3.6,6.8,0.523,1.6,2,0.794,1.7,4.8,6.5,2.5,0.8,0.5,1.3,3.2,14.6,"mikescott"
"352",391,"Thabo Sefolosha\sefolth01","SF",31,"ATL",75,11,1758,3.8,7.6,0.505,0.9,2.5,0.339,3,5.1,0.589,1.3,2,0.626,1.1,5.8,6.8,2.2,1.7,0.8,1.4,2.2,9.8,"thabosefolosha"
"353",392,"Kevin Seraphin\serapke01","C",26,"NYK",48,0,526,5.7,14,0.41,0,0.1,0,5.7,13.9,0.414,1.3,1.6,0.826,2.1,6.5,8.6,3.2,0.5,2.5,2.9,4.6,12.8,"kevinseraphin"
"354",393,"Ramon Sessions\sessira01","PG",29,"WAS",82,5,1667,6,12.8,0.473,0.8,2.4,0.324,5.3,10.4,0.507,4.6,6.1,0.756,0.5,3.8,4.4,5.2,1,0.1,2.5,2.2,17.5,"ramonsessions"
"355",394,"Iman Shumpert\shumpim01","SG",25,"CLE",54,5,1316,3.1,8.3,0.374,1.2,4,0.295,1.9,4.3,0.447,1.1,1.4,0.784,0.9,4.7,5.6,2.5,1.5,0.5,1.6,3.3,8.5,"imanshumpert"
"356",395,"Jonathon Simmons\simmojo02","SG",26,"SAS",55,2,813,5.4,10.7,0.504,0.8,2.1,0.383,4.6,8.6,0.533,3.1,4.1,0.75,0.7,3.5,4.3,2.6,1.1,0.2,2.3,4.6,14.7,"jonathonsimmons"
"357",396,"Henry Sims\simshe01","C",25,"BRK",14,4,263,4.5,10.5,0.429,0,0,NA,4.5,10.5,0.429,3.4,4.1,0.833,2.9,7,9.9,1.2,1.2,1.9,1.6,5.1,12.5,"henrysims"
"358",397,"Kyle Singler\singlky01","SF",27,"OKC",68,2,977,3.2,8.1,0.389,1.1,3.6,0.309,2.1,4.6,0.452,1.1,1.6,0.659,1.8,3.4,5.2,0.9,1.1,0.3,1.2,4.4,8.5,"kylesingler"
"359",398,"Donald Sloan\sloando01","PG",28,"BRK",61,33,1318,4.2,9.6,0.44,1,2.7,0.384,3.2,6.9,0.462,2.1,2.8,0.75,0.5,4.3,4.7,7.3,0.9,0.1,2.2,2,11.6,"donaldsloan"
"360",399,"Marcus Smart\smartma01","PG",21,"BOS",61,10,1667,4,11.4,0.348,1.3,5.2,0.253,2.7,6.2,0.427,2.8,3.6,0.777,1.6,3.9,5.5,4,2,0.4,1.7,4,12.1,"marcussmart"
"361",400,"Greg Smith\smithgr02","PF",25,"MIN",18,0,192,3.4,6,0.563,0,0,NA,3.4,6,0.563,1.3,3.2,0.412,2.3,5.6,7.9,1.1,0.7,0.2,1.3,5.2,8.1,"gregsmith"
"362",402,"J.R. Smith\smithjr01","SG",30,"CLE",77,77,2362,5.4,13,0.415,3.1,7.8,0.4,2.3,5.2,0.438,0.7,1.1,0.634,0.7,2.7,3.3,2,1.2,0.3,0.9,3.1,14.6,"jrsmith"
"363",403,"Jason Smith\smithja02","C",29,"ORL",76,2,1181,7.4,15.3,0.485,0.1,0.5,0.25,7.3,14.8,0.493,1.6,2,0.806,1.6,5.1,6.7,1.9,1,2,1.7,5,16.6,"jasonsmith"
"364",405,"Russ Smith\smithru01","PG",24,"MEM",15,0,66,3.8,12,0.318,0.5,2.7,0.2,3.3,9.3,0.353,4.4,7.1,0.615,0.5,4.4,4.9,6,2.7,0.5,3.8,2.7,12.5,"russsmith"
"365",406,"Tony Snell\snellto01","SF",24,"CHI",64,33,1301,3.5,9.4,0.372,1.5,4.3,0.361,1.9,5.1,0.38,0.8,0.9,0.909,0.5,5,5.5,1.7,0.4,0.5,1.4,2.8,9.4,"tonysnell"
"366",407,"Marreese Speights\speigma01","C",28,"GSW",72,0,832,8.5,19.7,0.432,1,2.7,0.387,7.5,17,0.439,4.1,4.9,0.825,3.3,7,10.3,2.6,0.8,1.5,2.9,5.1,22.2,"marreesespeights"
"367",408,"Tiago Splitter\splitti01","C",31,"ATL",36,2,579,5,9.6,0.523,0,0.1,0,5,9.5,0.529,2.4,3,0.813,2.8,4.7,7.5,1.9,1.2,0.7,1.5,4.4,12.5,"tiagosplitter"
"368",409,"Nik Stauskas\stausni01","SG",22,"PHI",73,35,1809,4.2,10.8,0.385,2.1,6.5,0.326,2.1,4.4,0.473,1.8,2.3,0.771,0.5,3.2,3.6,2.7,0.9,0.4,1.9,2.3,12.3,"nikstauskas"
"369",413,"Amar'e Stoudemire\stoudam01","C",33,"MIA",52,36,762,5.9,10.4,0.566,0,0,NA,5.9,10.4,0.566,2.4,3.2,0.746,3.1,7.4,10.5,1.3,0.9,1.9,2.2,4.3,14.2,"amarestoudemire"
"370",414,"Rodney Stuckey\stuckro01","PG",29,"IND",58,1,1275,5.2,12.5,0.413,0.6,2.3,0.241,4.6,10.2,0.453,3.7,4.5,0.829,0.5,3.9,4.4,4,1.2,0.2,2.1,2.2,14.6,"rodneystuckey"
"371",415,"Jared Sullinger\sullija01","PF",23,"BOS",81,73,1915,6.6,15.2,0.435,0.5,1.9,0.282,6.1,13.2,0.458,1.9,3,0.64,3.6,9,12.7,3.5,1.4,0.9,1.9,3.9,15.7,"jaredsullinger"
"372",416,"Edy Tavares\tavarwa01","C",23,"ATL",11,0,73,5.4,9.4,0.579,0,0,NA,5.4,9.4,0.579,1.5,3.9,0.375,3.5,6.9,10.4,1.5,0.5,3,2.5,3.9,12.3,"edytavares"
"373",417,"Jeff Teague\teaguje01","PG",27,"ATL",79,78,2255,6.9,15.8,0.439,1.8,4.4,0.4,5.2,11.4,0.454,4.2,5,0.837,0.5,2.9,3.4,7.5,1.5,0.4,3.5,2.7,19.8,"jeffteague"
"374",418,"Mirza Teletovic\teletmi01","PF",30,"PHO",79,1,1686,7.1,16.6,0.427,3.9,9.8,0.393,3.2,6.8,0.476,2.6,3.3,0.774,1.2,5.3,6.4,1.9,0.7,0.4,1.8,3.4,20.6,"mirzateletovic"
"375",419,"Garrett Temple\templga01","SF",29,"WAS",80,43,1951,3.7,9.3,0.398,1.6,4.8,0.345,2.1,4.6,0.453,1.7,2.3,0.728,0.7,3.2,3.9,2.6,1.3,0.3,1.2,3.6,10.7,"garretttemple"
"376",420,"Jason Terry\terryja01","SG",38,"HOU",72,7,1258,4.3,10.8,0.402,2.7,7.5,0.356,1.7,3.3,0.504,0.8,0.9,0.818,0.4,1.9,2.3,2.9,1.3,0.3,1.4,2.6,12.1,"jasonterry"
"377",421,"Isaiah Thomas\thomais02","PG",26,"BOS",82,79,2644,8,18.8,0.428,2.3,6.3,0.359,5.8,12.5,0.462,6.5,7.4,0.871,0.6,2.7,3.3,6.9,1.2,0.1,3,2.3,24.8,"isaiahthomas"
"378",422,"Lance Thomas\thomala01","PF",27,"NYK",59,5,1313,4.6,10.5,0.442,1.2,3,0.404,3.4,7.5,0.458,2.8,3.3,0.857,0.9,2.7,3.6,1.5,0.6,0.2,1.6,3,13.3,"lancethomas"
"379",423,"Hollis Thompson\thompho01","SG",24,"PHI",77,17,2154,4.5,11.4,0.397,2.5,6.6,0.38,2,4.8,0.42,1.2,1.6,0.719,0.9,3.6,4.5,1.7,0.6,0.4,1.3,3.1,12.7,"hollisthompson"
"380",425,"Klay Thompson\thompkl01","SG",25,"GSW",80,80,2666,8.8,18.7,0.47,3.7,8.8,0.425,5.1,9.9,0.51,2.6,3,0.873,0.5,3.7,4.1,2.2,0.8,0.7,1.9,2.1,23.9,"klaythompson"
"381",426,"Tristan Thompson\thomptr01","PF",24,"CLE",82,34,2269,3.9,6.7,0.588,0,0,NA,3.9,6.7,0.588,2.4,3.8,0.616,4.3,7.5,11.7,1,0.6,0.8,1,3.2,10.2,"tristanthompson"
"382",428,"Anthony Tolliver\tollian01","PF",30,"DET",72,5,1341,3.4,8.9,0.386,2.6,7.3,0.36,0.8,1.6,0.5,0.8,1.3,0.617,1,5.1,6.1,1.4,0.7,0.4,0.8,2.3,10.3,"anthonytolliver"
"383",429,"Axel Toupane\toupaax01","SF",23,"DEN",21,0,305,3,8.3,0.357,1.5,4.7,0.325,1.4,3.5,0.4,1.5,2,0.765,0.9,2.7,3.7,1.8,0.8,0.7,0.7,4.7,9,"axeltoupane"
"384",430,"Karl-Anthony Towns\townska01","C",20,"MIN",82,82,2627,8.6,15.8,0.542,0.4,1.2,0.341,8.2,14.6,0.559,3.1,3.8,0.811,3.1,8.6,11.8,2.2,0.8,1.9,2.5,3.4,20.6,"karlanthonytowns"
"385",431,"P.J. Tucker\tuckepj01","SF",30,"PHO",82,80,2540,3.4,8.2,0.411,1,2.9,0.33,2.4,5.3,0.455,1.5,2,0.746,2.3,4.9,7.3,2.5,1.5,0.3,1.6,2.9,9.2,"pjtucker"
"386",432,"Evan Turner\turneev01","SG",27,"BOS",81,12,2271,5.4,11.9,0.456,0.3,1.3,0.241,5.1,10.6,0.482,2.3,2.8,0.827,0.8,5.5,6.3,5.7,1.3,0.4,2.7,2.2,13.5,"evanturner"
"387",433,"Myles Turner\turnemy01","C",19,"IND",60,30,1367,7,14,0.498,0.1,0.4,0.214,6.9,13.6,0.506,2.3,3.2,0.727,1.8,7,8.7,1.1,0.7,2.3,1.8,4.2,16.3,"mylesturner"
"388",435,"Jonas Valanciunas\valanjo01","C",23,"TOR",60,59,1557,7,12.4,0.565,0,0,NA,7,12.4,0.565,3.7,4.9,0.761,4.3,8.4,12.6,1,0.6,1.8,2,3.7,17.8,"jonasvalanciunas"
"389",437,"Greivis Vasquez\vasqugr01","PG",29,"MIL",23,0,460,3.5,10.8,0.326,1.4,5.7,0.247,2.1,5.1,0.415,1.7,2,0.846,0.4,3.3,3.7,7.1,0.8,0,3.1,3.3,10.2,"greivisvasquez"
"390",438,"Rashad Vaughn\vaughra01","SG",19,"MIL",70,6,1001,2.9,9.6,0.305,1.5,5.3,0.293,1.4,4.3,0.319,0.4,0.5,0.8,0.4,2.8,3.2,1.4,1,0.6,1,2.6,7.8,"rashadvaughn"
"391",439,"Charlie Villanueva\villach01","PF",31,"DAL",62,4,665,6.8,17.7,0.382,2.5,9.3,0.273,4.2,8.4,0.503,1.2,1.3,0.917,1.3,6.9,8.2,1.3,1,0.8,1.7,3.8,17.3,"charlievillanueva"
"392",440,"Noah Vonleh\vonleno01","PF",20,"POR",78,56,1174,3.6,8.5,0.421,0.3,1.4,0.239,3.3,7.1,0.457,1.2,1.6,0.745,2.8,6.6,9.4,0.9,0.8,0.8,1.5,4.7,8.7,"noahvonleh"
"393",441,"Nikola Vucevic\vucevni01","C",25,"ORL",65,60,2037,9.4,18.5,0.51,0,0.2,0.222,9.4,18.3,0.512,2,2.7,0.753,3.1,7.1,10.2,3.2,0.9,1.2,2.2,3.1,20.9,"nikolavucevic"
"394",442,"Sasha Vujacic\vujacsa01","SG",31,"NYK",61,25,908,4.2,11,0.383,2.1,5.7,0.364,2.1,5.3,0.403,1.3,1.5,0.821,1,4.9,5.9,3.3,1.3,0.2,1.7,3.3,11.7,"sashavujacic"
"395",443,"Dwyane Wade\wadedw01","SG",34,"MIA",74,73,2258,8.6,18.9,0.456,0.1,0.7,0.159,8.5,18.2,0.468,5.1,6.5,0.793,1.3,3.5,4.8,5.5,1.3,0.7,3.2,1.8,22.5,"dwyanewade"
"396",444,"Dion Waiters\waitedi01","SG",24,"OKC",78,15,2152,4.7,11.8,0.399,1.4,4,0.358,3.3,7.8,0.421,1.9,2.6,0.713,0.6,2.8,3.4,2.6,1.4,0.3,2,2.4,12.7,"dionwaiters"
"397",445,"Kemba Walker\walkeke02","PG",25,"CHO",81,81,2885,7.1,16.6,0.427,2.3,6.1,0.371,4.8,10.5,0.459,4.6,5.5,0.847,0.7,3.8,4.5,5.3,1.6,0.5,2.1,1.4,21.1,"kembawalker"
"398",446,"John Wall\walljo01","PG",25,"WAS",77,77,2784,7.4,17.4,0.424,1.5,4.2,0.351,5.9,13.2,0.448,3.5,4.4,0.791,0.5,4.4,4.9,10.2,1.9,0.8,4.1,2.1,19.8,"johnwall"
"399",447,"T.J. Warren\warretj01","SF",22,"PHO",47,4,1070,7.4,14.8,0.501,0.9,2.4,0.4,6.5,12.5,0.52,1.5,2.2,0.703,1.9,3,4.9,1.5,1.2,0.5,1.1,3.2,17.3,"tjwarren"
"400",448,"C.J. Watson\watsocj01","PG",31,"ORL",33,2,656,2.6,7.5,0.343,0.8,2.6,0.292,1.8,4.9,0.371,1.9,2.1,0.872,0.5,3.1,3.6,4.8,1,0.3,1.4,2.7,7.8,"cjwatson"
"401",451,"David West\westda01","PF",35,"SAS",78,19,1404,6.3,11.5,0.545,0.1,0.2,0.429,6.2,11.3,0.546,1.6,2.1,0.788,1.8,6.1,7.9,3.7,1.1,1.4,1.7,3.6,14.2,"davidwest"
"402",452,"Russell Westbrook\westbru01","PG",27,"OKC",80,80,2750,8.6,18.9,0.454,1.3,4.5,0.296,7.3,14.4,0.503,6.1,7.5,0.812,1.9,6.3,8.2,10.9,2.1,0.3,4.5,2.6,24.6,"russellwestbrook"
"403",453,"Hassan Whiteside\whiteha01","C",26,"MIA",73,43,2125,7,11.6,0.606,0,0,NA,7,11.6,0.606,3.6,5.6,0.65,4,10.6,14.7,0.5,0.7,4.6,2.3,3.4,17.6,"hassanwhiteside"
"404",454,"Shayne Whittington\whittsh01","PF",24,"IND",7,0,41,4.4,9.7,0.455,0,1.8,0,4.4,7.9,0.556,0.9,1.8,0.5,4.4,6.1,10.5,2.6,0.9,0.9,4.4,6.1,9.7,"shaynewhittington"
"405",455,"Andrew Wiggins\wiggian01","SF",20,"MIN",81,81,2845,7.5,16.4,0.459,0.7,2.4,0.3,6.8,14,0.486,5.4,7.1,0.761,1.3,2.4,3.7,2.1,1,0.6,2.3,2.1,21.2,"andrewwiggins"
"406",456,"C.J. Wilcox\wilcocj01","SG",25,"LAC",23,0,167,5.6,14.2,0.394,1.9,5,0.391,3.7,9.3,0.395,1.9,2.6,0.75,0.2,2.4,2.6,2.2,2.2,0.4,0.4,3.2,15.1,"cjwilcox"
"407",457,"Alan Williams\willial03","PF",23,"PHO",10,0,68,5.3,12.7,0.417,0,0,NA,5.3,12.7,0.417,4.8,7.4,0.643,7.4,12.7,20.1,2.6,2.1,2.6,3.2,7.9,15.4,"alanwilliams"
"408",458,"Deron Williams\willide01","PG",31,"DAL",65,63,2106,5.5,13.2,0.414,1.7,4.8,0.344,3.8,8.4,0.454,3.1,3.5,0.869,0.3,2.9,3.2,6.5,1,0.2,2.6,2.6,15.7,"deronwilliams"
"409",459,"Derrick Williams\willide02","SF",24,"NYK",80,9,1435,6.4,14.2,0.45,1.1,3.8,0.293,5.3,10.4,0.506,4.9,6.4,0.758,1.2,6.2,7.4,1.9,0.7,0.2,1.5,1.7,18.7,"derrickwilliams"
"410",460,"Elliot Williams\williel01","PG",26,"MEM",5,0,45,1.6,8,0.2,0.8,3.2,0.25,0.8,4.8,0.167,2.4,3.2,0.75,0.8,2.4,3.2,3.2,0,0,0.8,1.6,6.4,"elliotwilliams"
"411",461,"Lou Williams\willilo02","SG",29,"LAL",67,35,1907,5.3,13.1,0.408,2.1,6,0.344,3.3,7,0.464,6.6,8,0.83,0.6,2.6,3.2,3.2,1.2,0.4,2,2,19.4,"louwilliams"
"412",462,"Marvin Williams\willima02","PF",29,"CHO",81,81,2338,5.2,11.5,0.452,2.3,5.8,0.402,2.9,5.7,0.504,1.8,2.2,0.833,2,6.1,8,1.7,0.9,1.2,1,2,14.6,"marvinwilliams"
"413",463,"Mo Williams\willima01","PG",33,"CLE",41,14,748,6.4,14.5,0.437,1.7,4.9,0.353,4.6,9.6,0.48,1.8,2,0.905,0.3,3.2,3.5,4.7,0.7,0.2,2.7,2.9,16.3,"mowilliams"
"414",464,"Justise Winslow\winslju01","SF",19,"MIA",78,8,2232,3.1,7.5,0.422,0.5,1.9,0.276,2.6,5.6,0.471,1.3,1.9,0.684,1.3,5.2,6.5,1.9,1.1,0.4,1.5,3,8.1,"justisewinslow"
"415",465,"Jeff Withey\witheje01","C",25,"UTA",51,10,658,4.8,8.9,0.537,0,0.1,0,4.8,8.8,0.544,2.4,3.2,0.729,3.1,6.4,9.5,1.1,1.1,2.9,1.5,4.1,11.9,"jeffwithey"
"416",466,"Christian Wood\woodch01","PF",20,"PHI",17,0,145,5.5,13.2,0.415,1,2.7,0.364,4.5,10.4,0.429,3.2,5.2,0.619,3.2,6.2,9.4,0.7,1.2,1.7,0.5,2.7,15.1,"christianwood"
"417",467,"Metta World Peace\artesro01","SF",36,"LAL",35,5,590,3.4,10.8,0.311,1.6,5.1,0.31,1.8,5.7,0.312,2.4,3.5,0.702,1.2,4.3,5.4,1.6,1.3,0.7,0.9,4.1,10.7,"mettaworldpeace"
"418",468,"Brandan Wright\wrighbr03","PF",28,"MEM",12,2,212,5.9,8.8,0.673,0,0,NA,5.9,8.8,0.673,2.2,4.1,0.542,2.4,4.9,7.3,1,0.8,2.5,1.7,3.6,14.1,"brandanwright"
"419",469,"Delon Wright\wrighde01","PG",23,"TOR",27,1,229,5.7,12.6,0.45,0.8,2,0.385,4.9,10.5,0.463,4.1,5.5,0.743,1.3,4.6,5.8,4.9,1.3,0.5,2.5,1.1,16.2,"delonwright"
"420",470,"Tony Wroten\wroteto01","PG",22,"PHI",8,3,144,5.5,16.2,0.338,0.7,4.2,0.176,4.7,12,0.396,5,9.2,0.541,0.5,4.7,5.2,5,0.7,0,7.2,2.7,16.7,"tonywroten"
"421",471,"James Young\youngja01","SG",20,"BOS",29,0,199,2,6.5,0.306,1.1,4.7,0.231,0.9,1.8,0.5,0.2,0.7,0.25,0.7,4,4.7,1.6,1.1,0.2,0.9,3.1,5.2,"jamesyoung"
"422",472,"Joe Young\youngjo01","PG",23,"IND",41,0,384,5.8,15.8,0.367,0.9,4.3,0.217,4.9,11.5,0.423,1.9,2.3,0.8,0.6,4.1,4.7,6.1,1.4,0,3.1,2.8,14.4,"joeyoung"
"423",473,"Nick Young\youngni01","SG",30,"LAL",54,2,1033,4.4,13,0.339,2.7,8.3,0.325,1.7,4.7,0.363,2.2,2.6,0.829,0.5,2.9,3.4,1.2,0.8,0.2,1,1.7,13.7,"nickyoung"
"424",474,"Thaddeus Young\youngth01","PF",27,"BRK",73,73,2407,7.4,14.4,0.514,0.1,0.4,0.233,7.3,14,0.523,1.6,2.4,0.644,2.6,7.2,9.9,2,1.7,0.6,2,2.7,16.5,"thaddeusyoung"
"425",475,"Cody Zeller\zelleco01","C",23,"CHO",73,60,1774,4.7,8.9,0.529,0,0.2,0.1,4.7,8.7,0.539,3.6,4.7,0.754,2.8,6.4,9.2,1.4,1.2,1.3,1.4,4.1,12.9,"codyzeller"
"426",476,"Tyler Zeller\zellety01","C",26,"BOS",60,3,710,7,14.7,0.476,0,0,NA,7,14.7,0.476,4.5,5.5,0.815,3.1,5.9,9,1.5,0.5,1.1,2.3,4.9,18.5,"tylerzeller"
"427",13,"Chris Andersen\anderch01","C",37,"TOT",27,15,402,3.4,6.4,0.528,0.4,1.3,0.286,3,5.2,0.586,2.2,3.2,0.694,3.2,5.6,8.8,1.1,1.3,1.2,0.8,2.6,9.4,"chrisandersen"
"428",27,"D.J. Augustin\augusdj01","PG",28,"TOT",62,0,1178,4.5,10.7,0.423,2.1,5.1,0.405,2.4,5.6,0.44,3.1,3.9,0.805,0.2,2.7,2.9,6.1,1.2,0.1,2.6,2.6,14.3,"djaugustin"
"429",67,"Chase Budinger\budinch01","SF",27,"TOT",66,2,929,4,9.3,0.435,0.9,3.3,0.279,3.1,5.9,0.523,1.5,2.2,0.696,1.7,4.1,5.8,2.5,1.2,0.4,1.7,2.4,10.5,"chasebudinger"
"430",84,"Mario Chalmers\chalmma01","PG",29,"TOT",61,7,1373,4.8,11.6,0.41,1.2,3.9,0.309,3.6,7.7,0.461,5.7,6.9,0.832,0.6,3.5,4.1,6,2.3,0.3,2.9,4.7,16.5,"mariochalmers"
"431",96,"Bryce Cotton\cottobr01","PG",23,"TOT",8,0,39,3.7,9.2,0.4,0,2.8,0,3.7,6.5,0.571,0,0,NA,0,0,0,2.8,2.8,0,4.6,1.8,7.4,"brycecotton"
"432",103,"Jared Cunningham\cunnija01","SG",24,"TOT",44,3,410,3.2,9.2,0.343,1.1,3.4,0.308,2.1,5.8,0.364,3.2,4.8,0.655,0.3,3.1,3.3,1.8,1.2,0.2,1.8,3.6,10.5,"jaredcunningham"
"433",131,"James Ennis\ennisja01","SF",25,"TOT",22,5,329,5.9,12.4,0.478,2.8,6.3,0.448,3.1,6,0.509,2.7,3.7,0.735,2.3,2.3,4.6,2.3,1.8,0.5,2.1,3.1,17.4,"jamesennis"
"434",142,"Randy Foye\foyera01","SG",32,"TOT",81,8,1642,3.7,10.6,0.351,1.6,5.5,0.3,2.1,5.1,0.405,1.3,1.6,0.824,0.5,2.9,3.4,3.5,0.9,0.6,1.9,2.9,10.4,"randyfoye"
"435",143,"Tim Frazier\fraziti01","PG",25,"TOT",51,2,741,4.7,11.1,0.419,0.8,2.3,0.333,3.9,8.8,0.442,2.6,3.6,0.716,1.3,4.1,5.3,7.9,1.6,0.1,3.2,3.5,12.7,"timfrazier"
"436",144,"Jimmer Fredette\fredeji01","SG",26,"TOT",6,0,18,4,10,0.4,2,4,0.5,2,6,0.333,8,10,0.8,0,0,0,2,2,0,4,4,18,"jimmerfredette"
"437",145,"Channing Frye\fryech01","PF-C",32,"TOT",70,32,1200,4.6,10.4,0.438,2.7,7,0.387,1.8,3.4,0.545,0.9,1,0.857,1,6,7,2.1,0.9,0.8,1.3,3.8,12.7,"channingfrye"
"438",167,"Erick Green\greener01","PG",24,"TOT",9,0,42,4.3,11.1,0.385,0.9,4.3,0.2,3.4,6.9,0.5,1.7,1.7,1,2.6,2.6,5.1,2.6,0.9,0,0,3.4,11.1,"erickgreen"
"439",170,"Jeff Green\greenje02","SF",29,"TOT",80,41,2253,5.7,13.2,0.43,1.1,3.4,0.315,4.6,9.8,0.47,2.6,3.5,0.745,1.2,4.1,5.3,2.2,0.9,0.6,1.5,2.6,15,"jeffgreen"
"440",173,"P.J. Hairston\hairspj02","SF",23,"TOT",66,52,1313,4,11.2,0.355,1.9,6.6,0.29,2.1,4.6,0.449,1.4,1.8,0.781,0.7,4.1,4.8,1,0.9,0.3,1.1,3.8,11.2,"pjhairston"
"441",184,"Tobias Harris\harrito02","PF",23,"TOT",76,74,2513,6,12.7,0.469,1.1,3.4,0.335,4.8,9.3,0.518,2.9,3.5,0.831,1.4,5.9,7.3,2.4,0.9,0.6,1.5,2.2,16,"tobiasharris"
"442",194,"J.J. Hickson\hicksjj01","C",27,"TOT",35,9,436,6.6,12.8,0.516,0,0.1,0,6.6,12.7,0.519,3.8,8.5,0.447,3.2,7.7,10.9,1.9,1.2,1.2,2.1,3.9,17,"jjhickson"
"443",200,"Kirk Hinrich\hinriki01","PG",35,"TOT",46,7,631,2.8,7.4,0.38,1.4,3.5,0.387,1.4,3.8,0.373,0.9,0.9,0.938,0.5,3.5,4,4.2,0.9,0.1,1.7,3.7,7.8,"kirkhinrich"
