"","Rk","Player","Pos","Age","Tm","G","MP","PER","TS.","X3PAr","FTr","ORB.","DRB.","TRB.","AST.","STL.","BLK.","TOV.","USG.","X","OWS","DWS","WS","WS.48","X.1","OBPM","DBPM","BPM","VORP","fix"
"324",360,"Kristaps Porzingis\porzikr01","PF",20,"NYK",72,2047,17.7,0.518,0.274,0.271,7.1,20.7,14,7.9,1.3,5,10.9,24.6,NA,1.5,2.9,4.4,0.102,NA,-0.8,0.9,0.1,1.1,"kristapsporzingis"
"325",361,"Dwight Powell\poweldw01","PF",24,"DAL",69,992,16.8,0.557,0.054,0.48,9.3,20.9,15.1,7.2,1.8,2,10,18.4,NA,1.8,1.3,3.1,0.151,NA,-1.3,1,-0.3,0.4,"dwightpowell"
"326",362,"Norman Powell\powelno01","SG",22,"TOR",49,725,13.3,0.541,0.389,0.231,2.6,14.8,8.8,10.4,2.1,1.1,11.3,17.8,NA,0.7,0.9,1.6,0.105,NA,-0.3,-0.1,-0.4,0.3,"normanpowell"
"327",364,"Ronnie Price\pricero01","PG",32,"PHO",62,1211,9.6,0.517,0.649,0.136,2.2,6.8,4.4,17.9,3,0.9,17.9,13.7,NA,0.4,1,1.4,0.056,NA,-0.7,-0.1,-0.8,0.4,"ronnieprice"
"328",365,"Pablo Prigioni\prigipa01","PG",38,"LAC",59,823,10.2,0.482,0.646,0.054,5.1,9.9,7.5,21.8,3.2,0.1,24.6,11,NA,0.3,1.1,1.5,0.087,NA,-1.1,1.5,0.4,0.5,"pabloprigioni"
"329",366,"Tayshaun Prince\princta01","SF",35,"MIN",77,1462,6.3,0.466,0.1,0.083,2.6,9,5.8,7,1.2,0.7,10.2,8.1,NA,0.1,0.3,0.4,0.014,NA,-2.9,-0.2,-3.1,-0.4,"tayshaunprince"
"330",367,"Julius Randle\randlju01","PF",21,"LAL",81,2286,13.9,0.482,0.043,0.323,7.8,32,19.5,11,1.2,1,13.5,21.2,NA,-0.3,1.9,1.6,0.035,NA,-3.7,0,-3.6,-0.9,"juliusrandle"
"331",368,"Zach Randolph\randoza01","PF",34,"MEM",68,2016,18.3,0.519,0.029,0.238,9.7,20.7,15,12.9,1.1,0.6,9.5,24.6,NA,2.8,1.5,4.3,0.103,NA,0.3,-1.1,-0.8,0.6,"zachrandolph"
"332",369,"J.J. Redick\redicjj01","SG",31,"LAC",75,2097,17.5,0.632,0.478,0.233,0.5,6.6,3.6,8.6,1,0.2,7.4,22.6,NA,5.3,1.4,6.7,0.154,NA,3.5,-2.7,0.8,1.5,"jjredick"
"333",370,"Willie Reed\reedwi02","C",25,"BRK",39,426,19.2,0.579,0,0.414,12.7,19.6,16.1,3.8,0.7,5.7,9.2,18.1,NA,0.9,0.3,1.2,0.134,NA,-1.2,-0.4,-1.6,0,"williereed"
"334",371,"Josh Richardson\richajo01","SG",22,"MIA",52,1107,11.4,0.569,0.423,0.232,2.2,8.5,5.5,9.7,1.7,1.7,10.5,13.8,NA,1.3,1.2,2.5,0.109,NA,0.2,0.4,0.6,0.7,"joshrichardson"
"335",372,"Austin Rivers\riverau01","SG",23,"LAC",67,1464,11.1,0.523,0.359,0.225,1.7,7.9,4.8,10.6,1.6,0.5,9.7,19.4,NA,0.6,1.3,1.9,0.063,NA,-1.2,-1,-2.2,-0.1,"austinrivers"
"336",373,"Andre Roberson\roberan03","SG",24,"OKC",70,1553,10.2,0.566,0.376,0.197,5.9,11.4,8.8,4,1.7,2,10.5,9.1,NA,1.8,1.6,3.4,0.105,NA,0,1.3,1.4,1.3,"andreroberson"
"337",375,"Glenn Robinson\robingl02","SF",22,"IND",45,508,11.4,0.508,0.245,0.258,2.6,12,7.3,7.7,1.7,1.4,9.7,16.1,NA,0.2,0.6,0.8,0.078,NA,-3,0,-3,-0.1,"glennrobinson"
"338",376,"Nate Robinson\robinna01","PG",31,"NOP",2,23,2.6,0,1,0,0,0,0,21.8,2.2,0,0,1.9,NA,0,0,0,0.038,NA,-6.1,-4.7,-10.8,-0.1,"naterobinson"
"339",377,"Thomas Robinson\robinth01","PF",24,"BRK",71,917,14.5,0.453,0.003,0.375,16.4,27.8,22,7.7,2.1,3.2,16.9,19.8,NA,-0.5,1.1,0.6,0.033,NA,-3.8,0.9,-2.9,-0.2,"thomasrobinson"
"340",378,"Rajon Rondo\rondora01","PG",29,"SAC",72,2537,16.9,0.506,0.217,0.192,3.3,15.2,9.3,48,2.7,0.3,24.7,18.8,NA,2.3,2.3,4.6,0.087,NA,0.8,0.2,1,1.9,"rajonrondo"
"341",379,"Derrick Rose\rosede01","PG",27,"CHI",66,2097,13.4,0.479,0.143,0.171,2.4,8.8,5.6,25.5,1.1,0.5,13.4,27.3,NA,-0.8,1.2,0.4,0.009,NA,-1.2,-2.1,-3.3,-0.7,"derrickrose"
"342",380,"Terrence Ross\rosste01","SF",24,"TOR",73,1747,12.9,0.551,0.542,0.099,1.4,10.6,6.1,5.3,1.6,1.2,6.6,18.2,NA,2.1,1.6,3.6,0.1,NA,1.1,-1.2,-0.2,0.8,"terrenceross"
"343",381,"Terry Rozier\roziete01","PG",21,"BOS",39,311,5,0.326,0.255,0.094,8.1,13.5,10.8,16.5,0.9,0.3,14.7,17.7,NA,-0.6,0.3,-0.3,-0.047,NA,-5.9,-0.8,-6.6,-0.4,"terryrozier"
"344",382,"Ricky Rubio\rubiori01","PG",25,"MIN",76,2323,17.6,0.529,0.324,0.536,2,14.1,8.2,41.4,3.5,0.4,21,17.7,NA,3.6,2.2,5.8,0.119,NA,1.8,0.1,1.9,2.3,"rickyrubio"
"345",383,"Damjan Rudez\rudezda01","SF",29,"MIN",33,277,5.5,0.572,0.806,0.129,2.1,6.2,4.2,5.8,0.5,0.3,16.6,12.7,NA,0.1,0,0.1,0.009,NA,-1.2,-3.5,-4.7,-0.2,"damjanrudez"
"346",384,"Brandon Rush\rushbr01","SG",30,"GSW",72,1055,10.1,0.56,0.604,0.108,2.3,15.4,9.2,7,0.9,1.6,10.8,12.5,NA,0.8,1.2,2,0.09,NA,-1.2,-0.2,-1.3,0.2,"brandonrush"
"347",385,"D'Angelo Russell\russeda01","PG",19,"LAL",80,2259,13.2,0.507,0.387,0.199,2.2,11.2,6.5,21.2,2.1,0.5,15.9,24.1,NA,-0.7,0.7,0,0.001,NA,-0.2,-1.7,-1.8,0.1,"dangelorussell"
"348",386,"Robert Sacre\sacrero01","C",26,"LAL",25,320,10.4,0.474,0,0.507,10.4,13.9,12.1,6.9,0.6,2.5,11.6,14.3,NA,0.2,0.1,0.3,0.04,NA,-3.5,-0.8,-4.3,-0.2,"robertsacre"
"349",388,"Dennis Schroder\schrode01","PG",22,"ATL",80,1621,15.5,0.51,0.306,0.233,1.7,11.8,6.9,36.1,2.1,0.4,17.5,28.8,NA,-0.2,2.3,2.2,0.064,NA,-0.5,-0.9,-1.4,0.3,"dennisschroder"
"350",389,"Luis Scola\scolalu01","PF",35,"TOR",76,1636,13.6,0.523,0.269,0.14,6,19,12.6,6.8,1.5,1.4,9.7,19.5,NA,1.4,1.9,3.3,0.098,NA,-0.8,-0.4,-1.2,0.3,"luisscola"
"351",390,"Mike Scott\scottmi01","PF",27,"ATL",75,1146,14,0.575,0.42,0.168,5.2,14.2,9.8,10.5,1.1,1.2,9.4,17.4,NA,1.7,1.5,3.2,0.132,NA,-0.2,-0.4,-0.6,0.4,"mikescott"
"352",391,"Thabo Sefolosha\sefolth01","SF",31,"ATL",75,1758,12.4,0.578,0.333,0.266,3.3,17.1,10.4,8.8,2.4,1.7,14.1,12.3,NA,1.3,3.2,4.5,0.122,NA,-1.7,2.8,1.1,1.4,"thabosefolosha"
"353",392,"Kevin Seraphin\serapke01","C",26,"NYK",48,526,10.8,0.435,0.01,0.112,6.5,19.5,13.1,14.8,0.8,5.2,16.7,22.2,NA,-0.8,0.7,-0.2,-0.015,NA,-5.9,1.5,-4.4,-0.3,"kevinseraphin"
"354",393,"Ramon Sessions\sessira01","PG",29,"WAS",82,1667,15.9,0.565,0.188,0.478,1.6,12.2,6.8,22,1.3,0.2,13.8,21.8,NA,2.5,1.3,3.8,0.109,NA,-0.3,-1.5,-1.8,0.1,"ramonsessions"
"355",394,"Iman Shumpert\shumpim01","SG",25,"CLE",54,1316,8.4,0.475,0.479,0.167,2.8,14.6,8.7,9.8,2.1,1.2,14.8,13.2,NA,-0.1,1.8,1.7,0.063,NA,-2.1,1.9,-0.2,0.6,"imanshumpert"
"356",395,"Jonathon Simmons\simmojo02","SG",26,"SAS",55,813,11.9,0.586,0.194,0.38,2.3,10.8,6.7,10.4,1.5,0.5,15.8,18.9,NA,0.7,1.3,2,0.119,NA,-1.1,0.2,-1,0.2,"jonathonsimmons"
"357",396,"Henry Sims\simshe01","C",25,"BRK",14,263,13.9,0.504,0,0.39,8.8,22.2,15.4,5.1,1.7,4.3,11.7,17.3,NA,0.2,0.3,0.4,0.079,NA,-3.5,0.9,-2.6,0,"henrysims"
"358",397,"Kyle Singler\singlky01","SF",27,"OKC",68,977,6.6,0.481,0.439,0.199,5.9,9.6,7.9,3.2,1.5,0.7,11.7,11.9,NA,0.3,0.8,1.1,0.054,NA,-1.7,-0.8,-2.5,-0.1,"kylesingler"
"359",398,"Donald Sloan\sloando01","PG",28,"BRK",61,1318,13.9,0.536,0.283,0.297,1.4,13.5,7.4,30,1.2,0.2,16.8,16.1,NA,1.7,0.3,2,0.071,NA,-0.3,-2.1,-2.4,-0.1,"donaldsloan"
"360",399,"Marcus Smart\smartma01","PG",21,"BOS",61,1667,11.3,0.463,0.456,0.314,4.8,11.6,8.1,15.8,2.7,0.8,11.7,17.4,NA,0.5,2.4,2.9,0.083,NA,-0.6,1.3,0.7,1.1,"marcussmart"
"361",400,"Greg Smith\smithgr02","PF",25,"MIN",18,192,7.9,0.545,0,0.531,7.4,17.9,12.7,4.6,1.1,0.4,15.1,10.8,NA,0.1,0.1,0.2,0.045,NA,-3,-1.2,-4.3,-0.1,"gregsmith"
"362",402,"J.R. Smith\smithjr01","SG",30,"CLE",77,2362,12.4,0.542,0.6,0.084,2.1,8.3,5.2,8.5,1.8,0.7,6.3,18,NA,3,2.5,5.5,0.111,NA,1.8,-0.4,1.3,2,"jrsmith"
"363",403,"Jason Smith\smithja02","C",29,"ORL",76,1181,14.6,0.513,0.032,0.133,4.9,15.8,10.3,8.6,1.4,4.6,9.7,22.1,NA,0.4,1.4,1.8,0.072,NA,-3.1,0.6,-2.5,-0.1,"jasonsmith"
"364",405,"Russ Smith\smithru01","PG",24,"MEM",15,66,10.5,0.415,0.227,0.591,1.7,14.4,7.8,25.4,3.9,1.4,20.2,23.6,NA,-0.1,0.1,-0.1,-0.041,NA,-5,0.3,-4.8,0,"russsmith"
"365",406,"Tony Snell\snellto01","SF",24,"CHI",64,1301,6.4,0.478,0.457,0.097,1.6,14.3,8.1,6.9,0.6,1,12.8,13.7,NA,-0.5,1,0.4,0.016,NA,-3.4,-0.7,-4.1,-0.7,"tonysnell"
"366",407,"Marreese Speights\speigma01","C",28,"GSW",72,832,17.1,0.506,0.136,0.25,10.6,19.8,15.5,11.4,1.1,3,11.5,29.7,NA,0.5,1.2,1.8,0.102,NA,-2.9,-1.1,-3.9,-0.4,"marreesespeights"
"367",408,"Tiago Splitter\splitti01","C",31,"ATL",36,579,13.7,0.571,0.013,0.31,8.7,13.8,11.3,7.9,1.7,1.6,12,15.5,NA,0.9,0.9,1.7,0.144,NA,-1.9,1.1,-0.8,0.2,"tiagosplitter"
"368",409,"Nik Stauskas\stausni01","SG",22,"PHI",73,1809,9.2,0.517,0.596,0.217,1.3,10,5.5,12,1.2,0.8,13.6,16.7,NA,0,0.5,0.5,0.012,NA,-1.7,-1.9,-3.6,-0.7,"nikstauskas"
"369",413,"Amar'e Stoudemire\stoudam01","C",33,"MIA",52,762,17.3,0.599,0,0.303,10,22.6,16.5,5.6,1.2,4.1,15.8,17.8,NA,1.1,1.3,2.4,0.15,NA,-1.7,1.4,-0.4,0.3,"amarestoudemire"
"370",414,"Rodney Stuckey\stuckro01","PG",29,"IND",58,1275,12.6,0.504,0.187,0.357,1.6,11.7,6.7,17.2,1.7,0.5,12.9,20.3,NA,0.5,1.5,2,0.077,NA,-2.1,-0.3,-2.5,-0.2,"rodneystuckey"
"371",415,"Jared Sullinger\sullija01","PF",23,"BOS",81,1915,16.7,0.476,0.128,0.2,10.6,27,18.7,15.5,1.9,1.9,10.4,21.8,NA,1.3,3.6,4.8,0.121,NA,-1.2,2.3,1.1,1.5,"jaredsullinger"
"372",416,"Edy Tavares\tavarwa01","C",23,"ATL",11,73,14.4,0.555,0,0.421,10.7,20.5,15.7,6.3,0.7,6.5,18.2,16.9,NA,0,0.1,0.2,0.106,NA,-4.9,2.5,-2.3,0,"edytavares"
"373",417,"Jeff Teague\teaguje01","PG",27,"ATL",79,2255,17.9,0.551,0.278,0.316,1.6,8.6,5.2,34.4,2.1,0.8,16.2,26.6,NA,2.8,3,5.9,0.125,NA,1.2,-0.9,0.3,1.3,"jeffteague"
"374",418,"Mirza Teletovic\teletmi01","PF",30,"PHO",79,1686,16.2,0.571,0.592,0.199,3.5,16.3,9.7,9.1,0.9,1,9,23.4,NA,2.9,0.9,3.8,0.109,NA,2.3,-2.7,-0.5,0.7,"mirzateletovic"
"375",419,"Garrett Temple\templga01","SF",29,"WAS",80,1951,9.3,0.52,0.511,0.248,2,10.3,6.1,10,1.7,0.7,10.3,14,NA,1,1.7,2.7,0.066,NA,-1,0.1,-1,0.5,"garretttemple"
"376",420,"Jason Terry\terryja01","SG",38,"HOU",72,1258,10.2,0.54,0.694,0.088,1.2,5.7,3.5,12.4,1.8,0.6,11.1,15,NA,1.1,0.4,1.5,0.057,NA,-0.2,-2.6,-2.8,-0.3,"jasonterry"
"377",421,"Isaiah Thomas\thomais02","PG",26,"BOS",82,2644,21.5,0.562,0.336,0.394,1.8,8,4.9,32.7,1.7,0.3,11.9,29.6,NA,7.2,2.5,9.7,0.177,NA,5,-2,3,3.3,"isaiahthomas"
"378",422,"Lance Thomas\thomala01","PF",27,"NYK",59,1313,10.4,0.557,0.285,0.312,2.9,8,5.4,6.4,0.9,0.4,11.6,16.9,NA,1.2,0.5,1.7,0.062,NA,-1.2,-2.1,-3.2,-0.4,"lancethomas"
"379",423,"Hollis Thompson\thompho01","SG",24,"PHI",77,2154,9.2,0.525,0.576,0.141,2.6,11.4,6.9,7.4,0.8,0.8,9.5,16.2,NA,0.7,0.5,1.2,0.026,NA,-1.1,-2,-3.1,-0.6,"hollisthompson"
"380",425,"Klay Thompson\thompkl01","SG",25,"GSW",80,2666,18.6,0.597,0.469,0.159,1.5,10.3,6.2,9.8,1.1,1.4,8.5,26.3,NA,5.5,2.6,8,0.144,NA,2.9,-2.2,0.7,1.8,"klaythompson"
"381",426,"Tristan Thompson\thomptr01","PF",24,"CLE",82,2269,15.9,0.611,0,0.576,13.5,23.3,18.4,4,0.9,1.8,10.4,11.7,NA,5.6,3.1,8.7,0.185,NA,0.2,1.3,1.5,2,"tristanthompson"
"382",428,"Anthony Tolliver\tollian01","PF",30,"DET",72,1341,10.2,0.543,0.819,0.142,3.1,16.1,9.3,5.6,1,0.9,7.4,12.4,NA,1.5,1.3,2.8,0.1,NA,0,0,0,0.7,"anthonytolliver"
"383",429,"Axel Toupane\toupaax01","SF",23,"DEN",21,305,7.1,0.49,0.571,0.243,2.9,8.5,5.6,7,1.2,1.6,7.2,12,NA,0.2,0.1,0.3,0.049,NA,-1.7,-1.1,-2.8,-0.1,"axeltoupane"
"384",430,"Karl-Anthony Towns\townska01","C",20,"MIN",82,2627,22.5,0.59,0.076,0.239,10.3,27.5,19,11.3,1.1,4.3,12.6,24.9,NA,5.5,2.8,8.3,0.151,NA,1.6,1.2,2.8,3.1,"karlanthonytowns"
"385",431,"P.J. Tucker\tuckepj01","SF",30,"PHO",82,2540,10.8,0.506,0.354,0.244,6.9,15.2,10.9,10.2,2,0.6,14.7,12.7,NA,1.5,1.9,3.5,0.066,NA,-0.7,1.3,0.6,1.7,"pjtucker"
"386",432,"Evan Turner\turneev01","SG",27,"BOS",81,2271,13.6,0.513,0.11,0.238,2.3,16.5,9.3,23.9,1.7,1,16.9,18.8,NA,1,3,4,0.085,NA,-1.9,1.3,-0.7,0.8,"evanturner"
"387",433,"Myles Turner\turnemy01","C",19,"IND",60,1367,15.4,0.531,0.026,0.228,5.5,21,13.3,5,0.9,5.1,10.3,20.9,NA,0.8,2.3,3.1,0.109,NA,-3.7,1.4,-2.3,-0.1,"mylesturner"
"388",435,"Jonas Valanciunas\valanjo01","C",23,"TOR",60,1557,22.6,0.61,0,0.397,13.8,26.3,20.1,4.8,0.8,4.2,11.9,20.9,NA,4.5,2.4,6.9,0.211,NA,0.7,0.4,1.1,1.2,"jonasvalanciunas"
"389",437,"Greivis Vasquez\vasqugr01","PG",29,"MIL",23,460,7.4,0.435,0.529,0.188,1.3,10.3,5.8,28.5,1.1,0,21.1,18.5,NA,-0.4,0.1,-0.3,-0.033,NA,-3,-3.9,-6.9,-0.6,"greivisvasquez"
"390",438,"Rashad Vaughn\vaughra01","SG",19,"MIL",70,1001,4.2,0.398,0.553,0.056,1.3,8.7,5,5.5,1.5,1.4,9.3,13.5,NA,-1.2,0.4,-0.8,-0.036,NA,-4.3,-1.9,-6.1,-1,"rashadvaughn"
"391",439,"Charlie Villanueva\villach01","PF",31,"DAL",62,665,11.9,0.473,0.526,0.073,4,21.1,12.5,6.2,1.4,1.9,8.4,25.3,NA,-0.6,0.8,0.2,0.016,NA,-2.8,-1.8,-4.6,-0.4,"charlievillanueva"
"392",440,"Noah Vonleh\vonleno01","PF",20,"POR",78,1174,8.6,0.471,0.165,0.183,8.4,19.8,14.1,3.7,1.2,1.7,14.3,13,NA,0,1.1,1.2,0.047,NA,-4,0,-4,-0.6,"noahvonleh"
"393",441,"Nikola Vucevic\vucevni01","C",25,"ORL",65,2037,21.1,0.531,0.009,0.143,9.3,22.2,15.7,15.9,1.3,2.8,10,26.8,NA,2.8,2.4,5.2,0.122,NA,0.7,1.1,1.8,2,"nikolavucevic"
"394",442,"Sasha Vujacic\vujacsa01","SG",31,"NYK",61,908,11.1,0.503,0.516,0.141,3.2,14.6,9,14.3,1.9,0.4,13,16.8,NA,0.3,0.8,1.1,0.06,NA,-0.8,-0.7,-1.5,0.1,"sashavujacic"
"395",443,"Dwyane Wade\wadedw01","SG",34,"MIA",74,2258,20.3,0.517,0.037,0.343,4.3,10.7,7.6,27.4,1.8,1.4,13,31.6,NA,2.4,2.6,4.9,0.105,NA,0.9,-0.1,0.8,1.6,"dwyanewade"
"396",444,"Dion Waiters\waitedi01","SG",24,"OKC",78,2152,9.4,0.492,0.34,0.222,1.9,8,5.1,10,1.9,0.5,13.4,17.7,NA,0.3,1.8,2.1,0.046,NA,-1.5,-0.6,-2.1,-0.1,"dionwaiters"
"397",445,"Kemba Walker\walkeke02","PG",25,"CHO",81,2885,20.8,0.554,0.368,0.329,2.1,11.5,6.8,25.7,2.2,1.1,10.1,26.5,NA,6.3,3.6,9.9,0.165,NA,4,0,4,4.4,"kembawalker"
"398",446,"John Wall\walljo01","PG",25,"WAS",77,2784,19.8,0.51,0.243,0.255,1.7,13.8,7.6,46.2,2.5,1.7,17.5,28.6,NA,2.2,3.5,5.7,0.098,NA,2.2,1,3.2,3.7,"johnwall"
"399",447,"T.J. Warren\warretj01","SF",22,"PHO",47,1070,15.7,0.549,0.159,0.145,5.7,9.3,7.5,7.2,1.7,1.2,6.4,19.9,NA,1.7,0.6,2.2,0.101,NA,0.2,-1.3,-1.2,0.2,"tjwarren"
"400",448,"C.J. Watson\watsocj01","PG",31,"ORL",33,656,8.6,0.461,0.35,0.285,1.7,9.6,5.6,18.1,1.4,0.6,14,12.1,NA,0.2,0.4,0.6,0.047,NA,-2.5,-0.8,-3.3,-0.2,"cjwatson"
"401",451,"David West\westda01","PF",35,"SAS",78,1404,17.6,0.573,0.016,0.179,6,18.6,12.5,15.4,1.6,3,12.3,18,NA,2.4,2.9,5.4,0.184,NA,0.1,3.3,3.4,1.9,"davidwest"
"402",452,"Russell Westbrook\westbru01","PG",27,"OKC",80,2750,27.6,0.554,0.236,0.397,6.1,18.1,12.4,49.6,2.9,0.6,16.8,31.6,NA,10,4,14,0.245,NA,7.6,2.4,10,8.3,"russellwestbrook"
"403",453,"Hassan Whiteside\whiteha01","C",26,"MIA",73,2125,25.7,0.629,0,0.482,13.1,32.4,23.1,2.4,1.1,9.7,14.2,20.7,NA,5,5.3,10.3,0.233,NA,-0.9,3.4,2.5,2.4,"hassanwhiteside"
"404",454,"Shayne Whittington\whittsh01","PF",24,"IND",7,41,7.4,0.463,0.182,0.182,13.4,18.6,16,10.9,1.2,2,29.6,18.1,NA,-0.1,0.1,0,-0.009,NA,-5.4,1,-4.5,0,"shaynewhittington"
"405",455,"Andrew Wiggins\wiggian01","SF",20,"MIN",81,2845,16.5,0.543,0.147,0.437,4.3,7.5,5.9,10.1,1.4,1.3,10.6,27.2,NA,3.4,0.7,4.1,0.069,NA,0.4,-2.5,-2.1,-0.1,"andrewwiggins"
"406",456,"C.J. Wilcox\wilcocj01","SG",25,"LAC",23,167,12.9,0.491,0.348,0.182,0.7,7.1,3.9,9.4,3,0.9,2.7,19.8,NA,0.1,0.2,0.3,0.089,NA,-1.5,-0.9,-2.4,0,"cjwilcox"
"407",457,"Alan Williams\willial03","PF",23,"PHO",10,68,21.1,0.481,0,0.583,21.9,39.2,30.3,11.7,2.9,6,16.6,22.6,NA,0.1,0.2,0.2,0.146,NA,-2.5,4,1.5,0.1,"alanwilliams"
"408",458,"Deron Williams\willide01","PG",31,"DAL",65,2106,14.6,0.53,0.364,0.266,1,8.9,5,29.3,1.5,0.6,14.8,22,NA,2.2,1.4,3.7,0.083,NA,0.9,-1,-0.1,1,"deronwilliams"
"409",459,"Derrick Williams\willide02","SF",24,"NYK",80,1435,17.2,0.55,0.265,0.453,3.6,18.7,11.3,8.9,1,0.5,8.3,23.3,NA,2.4,1.2,3.6,0.12,NA,-0.1,-2.4,-2.6,-0.2,"derrickwilliams"
"410",460,"Elliot Williams\williel01","PG",26,"MEM",5,45,3.3,0.34,0.4,0.4,2.4,7.9,5.1,12.4,0,0,7.8,12.7,NA,0,0,0,-0.046,NA,-5.2,-3.5,-8.7,-0.1,"elliotwilliams"
"411",461,"Lou Williams\willilo02","SG",29,"LAL",67,1907,17.7,0.584,0.462,0.612,1.7,8.1,4.8,15.1,1.6,0.8,10.8,22.8,NA,4.5,0.3,4.7,0.119,NA,3,-2.7,0.3,1.1,"louwilliams"
"412",462,"Marvin Williams\willima02","PF",29,"CHO",81,2338,16.8,0.585,0.506,0.193,5.9,18.6,12.2,7.6,1.2,2.7,7.1,16.8,NA,4.7,3.2,7.8,0.161,NA,1.7,1,2.7,2.7,"marvinwilliams"
"413",463,"Mo Williams\willima01","PG",33,"CLE",41,748,12.4,0.527,0.338,0.139,0.9,9.9,5.4,21.1,1,0.5,15.1,22.8,NA,0.4,0.7,1.1,0.067,NA,-1.3,-2.1,-3.3,-0.2,"mowilliams"
"414",464,"Justise Winslow\winslju01","SF",19,"MIA",78,2232,8.4,0.489,0.251,0.253,4.2,15.8,10.2,7.4,1.6,0.9,15.6,12.5,NA,-0.2,2.7,2.5,0.054,NA,-2.2,1.6,-0.6,0.8,"justisewinslow"
"415",465,"Jeff Withey\witheje01","C",25,"UTA",51,658,17.7,0.577,0.012,0.364,10,20.7,15.4,5,1.7,6.8,13,15.1,NA,1.1,1.3,2.3,0.171,NA,-2,3.7,1.7,0.6,"jeffwithey"
"416",466,"Christian Wood\woodch01","PF",20,"PHI",17,145,16.4,0.49,0.208,0.396,9.4,19.4,14.3,3.5,1.7,3.7,3.1,19.4,NA,0.2,0.1,0.3,0.097,NA,-2.9,-1.6,-4.5,-0.1,"christianwood"
"417",467,"Metta World Peace\artesro01","SF",36,"LAL",35,590,8.3,0.435,0.475,0.322,3.4,13.2,8.1,7.2,1.9,1.5,6.9,16.2,NA,-0.2,0.3,0.1,0.008,NA,-2.8,-1,-3.8,-0.3,"mettaworldpeace"
"418",468,"Brandan Wright\wrighbr03","PF",28,"MEM",12,212,18.3,0.663,0,0.462,7.2,16.3,11.6,4.7,1.2,6.6,13.8,15.4,NA,0.4,0.2,0.7,0.147,NA,-0.9,1.9,0.9,0.2,"brandanwright"
"419",469,"Delon Wright\wrighde01","PG",23,"TOR",27,229,17.8,0.54,0.163,0.438,4.1,14.3,9.3,22.5,1.8,1.1,14.4,22.1,NA,0.3,0.2,0.6,0.124,NA,-0.1,-0.6,-0.7,0.1,"delonwright"
"420",470,"Tony Wroten\wroteto01","PG",22,"PHI",8,144,1.8,0.412,0.262,0.569,1.5,14.9,7.9,23.3,1,0,26.3,33.5,NA,-0.8,0,-0.8,-0.263,NA,-9.9,-3.5,-13.4,-0.4,"tonywroten"
"421",471,"James Young\youngja01","SG",20,"BOS",29,199,3.6,0.384,0.722,0.111,2.1,11.9,6.9,6,1.5,0.4,11.7,9.1,NA,-0.2,0.2,0.1,0.013,NA,-4.7,0.1,-4.6,-0.1,"jamesyoung"
"422",472,"Joe Young\youngjo01","PG",23,"IND",41,384,9.9,0.428,0.272,0.148,1.7,12.5,7.1,26.9,1.9,0,15.5,24.4,NA,-0.5,0.5,-0.1,-0.009,NA,-3.9,-1.5,-5.4,-0.3,"joeyoung"
"423",473,"Nick Young\youngni01","SG",30,"LAL",54,1033,9.1,0.483,0.637,0.204,1.4,9,5.1,5.4,1.1,0.5,6.9,18.5,NA,0.1,0,0.1,0.003,NA,-1.4,-3.5,-4.8,-0.7,"nickyoung"
"424",474,"Thaddeus Young\youngth01","PF",27,"BRK",73,2407,17.5,0.533,0.031,0.169,8.1,23,15.4,9.5,2.3,1.2,11.6,21.6,NA,1.9,2.2,4.1,0.081,NA,-0.5,0.6,0.1,1.3,"thaddeusyoung"
"425",475,"Cody Zeller\zelleco01","C",23,"CHO",73,1774,16.1,0.592,0.023,0.531,8.4,19.7,14,6.3,1.6,2.9,11.2,15.4,NA,3.6,2.7,6.3,0.169,NA,-1,2,1,1.3,"codyzeller"
"426",476,"Tyler Zeller\zellety01","C",26,"BOS",60,710,15.4,0.539,0,0.372,9.1,17.6,13.3,6.6,0.7,2.4,12,23,NA,0.8,0.9,1.7,0.114,NA,-3.2,-1.1,-4.4,-0.4,"tylerzeller"
"427",13,"Chris Andersen\anderch01","C",37,"TOT",27,402,15.3,0.598,0.194,0.5,9.9,18.2,13.9,4.4,1.9,2.9,9.3,10.8,NA,0.8,0.4,1.3,0.149,NA,-0.3,1.1,0.8,0.3,"chrisandersen"
"428",27,"D.J. Augustin\augusdj01","PG",28,"TOT",62,1178,13.9,0.575,0.48,0.366,0.8,8,4.4,25.3,1.6,0.3,17.1,18,NA,2,0.6,2.6,0.106,NA,1,-2.7,-1.7,0.1,"djaugustin"
"429",67,"Chase Budinger\budinch01","SF",27,"TOT",66,929,10.7,0.514,0.36,0.234,5,12.6,8.8,10.2,1.7,0.9,14.3,14.5,NA,0.4,1,1.4,0.073,NA,-2,0.3,-1.7,0.1,"chasebudinger"
"430",84,"Mario Chalmers\chalmma01","PG",29,"TOT",61,1373,17.3,0.561,0.336,0.59,1.9,11.5,6.5,26.6,3.3,0.9,16.4,21.9,NA,2.3,1.5,3.8,0.132,NA,1.8,-0.3,1.5,1.2,"mariochalmers"
"431",96,"Bryce Cotton\cottobr01","PG",23,"TOT",8,39,1.7,0.4,0.3,0,0,0,0,10.8,3.7,0,33.3,16.5,NA,-0.2,0,-0.1,-0.168,NA,-9.3,-2.7,-12,-0.1,"brycecotton"
