"","Rk","Player","Pos","Age","Tm","G","GS","MP","FG","FGA","FG.","X3P","X3PA","X3P.","X2P","X2PA","X2P.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","X","ORtg","DRtg","fix"
"1",1,"Quincy Acy\acyqu01","PF",25,"SAC",59,29,876,6.5,11.7,0.556,1,2.7,0.388,5.5,9,0.606,2.7,3.7,0.735,3.6,6.7,10.3,1.5,1.6,1.3,1.5,5.6,16.8,NA,124,108,"quincyacy"
"2",2,"Jordan Adams\adamsjo01","SG",21,"MEM",2,0,15,6.9,20.6,0.333,0,3.4,0,6.9,17.2,0.4,10.3,17.2,0.6,0,6.9,6.9,10.3,10.3,0,6.9,6.9,24,NA,84,90,"jordanadams"
"3",3,"Steven Adams\adamsst01","C",22,"OKC",80,80,2014,6.4,10.5,0.613,0,0,NA,6.4,10.5,0.613,2.8,4.8,0.582,5.4,7.7,13.1,1.5,1,2.2,2.1,5.5,15.7,NA,123,105,"stevenadams"
"4",4,"Arron Afflalo\afflaar01","SG",30,"NYK",71,57,2371,7.7,17.3,0.443,2,5.2,0.382,5.7,12.2,0.469,2.4,2.8,0.84,0.5,5.3,5.8,3.1,0.5,0.2,1.8,3.1,19.7,NA,105,112,"arronafflalo"
"5",5,"Alexis Ajinca\ajincal01","C",27,"NOP",59,17,861,8.6,18.1,0.476,0,0.1,0,8.6,18.1,0.478,3,3.6,0.839,4.3,11.2,15.5,1.8,1.1,2.1,3.1,7.7,20.3,NA,100,107,"alexisajinca"
"6",6,"Cole Aldrich\aldrico01","C",27,"LAC",60,5,800,8.4,14.1,0.596,0,0,NA,8.4,14.1,0.596,3.8,5.3,0.714,5.4,12.7,18,3.1,2.9,4.3,4,8.7,20.5,NA,113,94,"colealdrich"
"7",7,"LaMarcus Aldridge\aldrila01","PF",30,"SAS",74,74,2261,12.1,23.7,0.513,0,0.4,0,12.1,23.3,0.521,5.9,6.8,0.858,4,10.3,14.3,2.5,0.9,1.8,2.2,3.4,30.1,NA,114,99,"lamarcusaldridge"
"8",8,"Cliff Alexander\alexacl01","PF",20,"POR",8,0,36,6.9,13.9,0.5,0,0,NA,6.9,13.9,0.5,0,0,NA,2.8,5.6,8.3,0,1.4,2.8,1.4,1.4,13.9,NA,100,107,"cliffalexander"
"9",9,"Lavoy Allen\allenla01","PF",26,"IND",79,28,1599,5.9,11.5,0.516,0,0,NA,5.9,11.5,0.516,1.4,2.3,0.63,5,8.1,13.2,2.4,0.8,1.3,2.1,4.6,13.3,NA,110,104,"lavoyallen"
"10",10,"Tony Allen\allento01","SG",34,"MEM",64,57,1620,6.8,14.9,0.458,0.5,1.3,0.357,6.4,13.6,0.468,2.9,4.4,0.652,3.3,6.1,9.4,2.2,3.5,0.6,2.5,5.6,17,NA,101,105,"tonyallen"
"11",11,"Al-Farouq Aminu\aminual01","SF",25,"POR",82,82,2341,6.4,15.4,0.416,2.7,7.5,0.361,3.7,7.9,0.468,2.5,3.3,0.737,2.1,8.6,10.7,2.9,1.5,1.1,2.6,3.7,17.9,NA,105,107,"alfarouqaminu"
"12",12,"Lou Amundson\amundlo01","PF",33,"NYK",29,0,204,4.8,13.4,0.358,0,0,NA,4.8,13.4,0.358,3.5,6.8,0.519,5.8,6.6,12.3,3,1.5,1.8,3.8,11.1,13.1,NA,87,106,"louamundson"
"13",14,"Alan Anderson\anderal01","SG",33,"WAS",13,0,192,5.3,15,0.356,3,9.4,0.324,2.3,5.6,0.409,2.8,3.8,0.733,0.3,6.6,6.9,3.6,1,0.3,0.5,6.3,16.5,NA,107,108,"alananderson"
"14",15,"James Anderson\anderja01","SG",26,"SAC",51,15,721,4.5,11.9,0.376,1.5,5.7,0.267,2.9,6.1,0.478,1.5,1.9,0.759,0.9,4.9,5.7,2.7,1.4,0.9,2.8,3.6,11.9,NA,87,111,"jamesanderson"
"15",16,"Justin Anderson\anderju01","SF",22,"DAL",55,9,647,5.6,13.8,0.406,1.7,6.5,0.265,3.9,7.2,0.533,3.5,4.3,0.8,1.4,9,10.4,2.3,1.5,2,1.9,3.5,16.4,NA,103,104,"justinanderson"
"16",17,"Kyle Anderson\anderky01","SF",22,"SAS",78,11,1245,5.7,12.1,0.468,0.5,1.5,0.324,5.2,10.6,0.488,2.5,3.4,0.747,1,9,10,5.1,2.5,1.2,2.4,4,14.4,NA,104,97,"kyleanderson"
"17",18,"Ryan Anderson\anderry01","PF",27,"NOP",66,7,2008,9.8,22.9,0.427,3.2,8.8,0.366,6.6,14.1,0.466,4.9,5.6,0.873,3.2,6.5,9.8,1.8,0.9,0.6,2.2,2.7,27.8,NA,108,112,"ryananderson"
"18",19,"Giannis Antetokounmpo\antetgi01","PG",21,"MIL",80,79,2823,9.3,18.3,0.506,0.5,2,0.257,8.8,16.3,0.537,5.3,7.4,0.724,2,9,11,6.2,1.7,2,3.8,4.7,24.4,NA,109,106,"giannisantetokounmpo"
"19",20,"Thanasis Antetokounmpo\antetth01","SF",23,"NYK",2,0,6,25.7,34.3,0.75,0,8.6,0,25.7,25.7,1,0,0,NA,0,8.6,8.6,0,0,0,0,17.1,51.4,NA,140,110,"thanasisantetokounmpo"
"20",21,"Carmelo Anthony\anthoca01","SF",31,"NYK",72,72,2530,11.5,26.6,0.434,2.1,6.3,0.339,9.4,20.3,0.463,6.8,8.2,0.829,2,9.3,11.3,6.1,1.3,0.8,3.6,3.7,32,NA,107,107,"carmeloanthony"
"21",22,"Joel Anthony\anthojo01","C",33,"DET",19,0,96,3.2,5.3,0.6,0,0,NA,3.2,5.3,0.6,3.2,4.2,0.75,4.2,6.8,11,0.5,1.1,6.3,1.1,7.9,9.5,NA,136,99,"joelanthony"
"22",23,"Keith Appling\applike01","PG",23,"ORL",5,0,27,3.7,14.8,0.25,0,5.6,0,3.7,9.3,0.4,3.7,3.7,1,0,1.9,1.9,1.9,1.9,0,5.6,9.3,11.1,NA,57,110,"keithappling"
"23",24,"Trevor Ariza\arizatr01","SF",30,"HOU",81,81,2859,6.1,14.8,0.416,3.2,8.6,0.371,3,6.2,0.478,2.2,2.8,0.783,1.2,5.1,6.3,3.2,2.8,0.4,1.9,3,17.6,NA,110,108,"trevorariza"
"24",25,"Darrell Arthur\arthuda01","PF",27,"DEN",70,16,1516,7.3,16.2,0.452,1.5,3.9,0.385,5.8,12.3,0.473,1.3,1.8,0.755,2.8,6.8,9.7,3.2,1.8,1.6,2.2,6.1,17.4,NA,104,108,"darrellarthur"
"25",26,"Omer Asik\asikom01","C",29,"NOP",68,64,1178,4.4,8.2,0.533,0,0,NA,4.4,8.2,0.533,2.6,4.7,0.545,5.1,12.4,17.4,1.1,0.9,1,2.5,5.2,11.3,NA,106,108,"omerasik"
"26",28,"Jeff Ayres\pendeje02","C",28,"LAC",17,0,107,5.6,10.8,0.522,0,0.5,0,5.6,10.3,0.545,2.8,2.8,1,1.9,8.4,10.3,2.3,0,1.4,2.8,8.4,14,NA,105,106,"jeffayres"
"27",29,"Luke Babbitt\babbilu01","SF",26,"NOP",47,13,845,7.2,17,0.422,2.6,6.4,0.404,4.6,10.6,0.433,2.3,2.9,0.78,1.5,7.2,8.7,3.1,0.6,0.4,1.3,5.3,19.2,NA,107,112,"lukebabbitt"
"28",30,"Cameron Bairstow\bairsca01","C",25,"CHI",18,2,103,6.3,19.5,0.325,0.5,2.4,0.2,5.8,17,0.343,3.4,3.9,0.875,1.9,11.7,13.6,2.9,1,1.5,1.9,9.2,16.6,NA,86,104,"cameronbairstow"
"29",31,"Leandro Barbosa\barbole01","SG",33,"GSW",68,0,1079,7.7,16.6,0.462,1.7,4.9,0.355,5.9,11.6,0.508,2.3,2.8,0.839,1.3,4,5.2,3.7,2,0.4,2.4,4.8,19.4,NA,106,106,"leandrobarbosa"
"30",32,"J.J. Barea\bareajo01","PG",31,"DAL",74,16,1667,9.7,21.7,0.446,3.1,7.9,0.385,6.6,13.8,0.481,2.3,2.9,0.771,0.8,3.8,4.6,9.2,0.8,0.1,3.5,3.4,24.7,NA,106,111,"jjbarea"
"31",33,"Andrea Bargnani\bargnan01","C",30,"BRK",46,0,634,10.1,22.2,0.455,0.2,1.3,0.188,9.9,20.9,0.471,3.7,4.5,0.825,2.2,5.5,7.7,1.4,0.3,0.7,2.1,4.8,24.2,NA,100,115,"andreabargnani"
"32",34,"Harrison Barnes\barneha02","SF",23,"GSW",66,59,2042,7,15,0.466,1.9,5.1,0.383,5,9.9,0.508,2.4,3.2,0.761,1.8,5.9,7.7,2.8,1,0.2,1.3,3.2,18.3,NA,114,107,"harrisonbarnes"
"33",35,"Matt Barnes\barnema02","SF",35,"MEM",76,45,2190,6.2,16.3,0.381,2.8,8.7,0.322,3.4,7.6,0.449,2.6,3.2,0.804,2,7.9,9.9,3.8,1.8,1.3,2.8,5.5,17.8,NA,99,107,"mattbarnes"
"34",36,"Will Barton\bartowi01","SG",25,"DEN",82,1,2353,9.1,20.9,0.432,2.4,6.9,0.345,6.7,14,0.476,4.6,5.7,0.806,1.3,8.9,10.1,4.3,1.5,0.8,3,3.1,25.1,NA,105,108,"willbarton"
"35",37,"Brandon Bass\bassbr01","PF",30,"LAL",66,0,1342,6.5,11.9,0.549,0,0.1,0,6.5,11.8,0.552,4.7,5.5,0.845,3.9,6.8,10.7,2.8,1.2,2.1,1.6,4.7,17.7,NA,127,111,"brandonbass"
"36",38,"Nicolas Batum\batumni01","SF",27,"CHO",70,70,2448,7.6,17.9,0.426,2.8,8.2,0.348,4.8,9.7,0.492,3.3,3.9,0.849,1.1,7.6,8.8,8.3,1.3,0.9,4.2,2.3,21.4,NA,104,105,"nicolasbatum"
"37",39,"Jerryd Bayless\bayleje01","SG",27,"MIL",52,18,1505,6.3,14.8,0.423,3.4,7.8,0.437,2.8,7,0.408,2.4,3,0.778,0.7,4.1,4.8,5.5,1.6,0.4,2.5,3.8,18.3,NA,110,112,"jerrydbayless"
"38",40,"Aron Baynes\baynear01","C",29,"DET",81,1,1233,7.9,15.7,0.505,0,0.1,0,7.9,15.6,0.508,5.2,6.8,0.764,5.7,10,15.7,2.1,0.9,2.1,2.7,6.2,21,NA,114,104,"aronbaynes"
"39",41,"Kent Bazemore\bazemke01","SF",26,"ATL",75,68,2083,7.6,17.2,0.441,2.6,7.2,0.357,5,10,0.502,2.9,3.6,0.815,0.7,8.3,9,4.1,2.3,0.9,3.3,4.2,20.7,NA,99,100,"kentbazemore"
"40",42,"Bradley Beal\bealbr01","SG",22,"WAS",55,35,1708,10.2,22.8,0.449,3,7.7,0.387,7.2,15.1,0.481,3.9,5,0.767,1.2,4.2,5.4,4.6,1.5,0.3,3.2,3.3,27.3,NA,103,108,"bradleybeal"
"41",43,"Michael Beasley\beaslmi01","PF",27,"HOU",20,0,363,14.5,27.8,0.522,0.4,1.2,0.333,14.1,26.5,0.531,5.1,6.6,0.776,3.9,9.3,13.3,2.2,1.5,1.2,3.3,5.3,34.5,NA,108,107,"michaelbeasley"
"42",44,"Marco Belinelli\belinma01","SG",29,"SAC",68,7,1672,7,18.2,0.386,2.6,8.5,0.306,4.4,9.7,0.456,3.3,4,0.833,0.3,3.1,3.4,3.6,1.1,0.1,2.3,2.6,20,NA,99,113,"marcobelinelli"
"43",45,"Anthony Bennett\bennean01","PF",22,"TOR",19,0,84,4.9,16.6,0.296,1.8,8.6,0.214,3.1,8,0.385,5.5,6.2,0.9,3.7,10.5,14.1,0,3.1,0,2.5,4.9,17.2,NA,94,102,"anthonybennett"
"44",46,"Patrick Beverley\beverpa01","PG",27,"HOU",71,63,2041,6.2,14.3,0.434,3,7.5,0.4,3.2,6.8,0.472,1.4,2.1,0.682,1.8,4.3,6,5.8,2.3,0.6,2.2,5.6,16.9,NA,114,110,"patrickbeverley"
"45",47,"Bismack Biyombo\biyombi01","C",23,"TOR",82,22,1808,4.5,8.2,0.542,0,0,0,4.5,8.2,0.544,4.1,6.5,0.628,5.2,13.5,18.7,0.8,0.5,3.8,2,6.4,13,NA,118,101,"bismackbiyombo"
"46",48,"Nemanja Bjelica\bjeline01","PF",27,"MIN",60,0,1075,5.2,11,0.468,2.3,5.9,0.384,2.9,5.2,0.564,1.9,2.6,0.727,2.3,7.5,9.8,3.9,1.2,1,2.2,7.2,14.4,NA,114,110,"nemanjabjelica"
"47",49,"Tarik Black\blackta01","C",24,"LAL",39,0,496,5.8,10.5,0.548,0,0,NA,5.8,10.5,0.548,1.9,4.6,0.422,4.5,11.4,15.9,1.6,1.4,1.8,2.2,7.9,13.5,NA,105,108,"tarikblack"
"48",50,"DeJuan Blair\blairde01","C",26,"WAS",29,0,218,6.3,15.2,0.412,0,0.2,0,6.3,15,0.418,1.1,2.9,0.385,4.5,8.3,12.7,2.5,1.8,0.4,3.4,11.9,13.6,NA,85,105,"dejuanblair"
"49",51,"Steve Blake\blakest01","PG",35,"DET",58,2,986,4.8,12.3,0.388,2.7,7.7,0.344,2.1,4.6,0.461,0.8,1,0.8,0.5,4.1,4.6,10.2,1.2,0.3,4.1,3.6,13,NA,101,108,"steveblake"
"50",52,"Eric Bledsoe\bledser01","PG",26,"PHO",31,31,1059,10.3,22.6,0.453,2.2,5.9,0.372,8.1,16.7,0.482,6.3,7.9,0.802,0.8,4.9,5.8,8.7,2.9,0.9,5.1,3.5,29.1,NA,107,107,"ericbledsoe"
"51",53,"Bojan Bogdanovic\bogdabo02","SF",26,"BRK",79,39,2115,7.7,17.8,0.433,3.1,8.1,0.382,4.6,9.8,0.474,2.6,3.1,0.833,0.9,5.2,6.1,2.4,0.7,0.1,2.7,2.8,21.1,NA,102,115,"bojanbogdanovic"
"52",54,"Andrew Bogut\bogutan01","C",31,"GSW",70,66,1451,5.8,9.3,0.627,0,0,1,5.8,9.3,0.626,0.8,1.7,0.48,4,12.4,16.4,5.4,1.1,3.8,2.8,7.4,12.5,NA,120,99,"andrewbogut"
"53",55,"Matt Bonner\bonnema01","C",35,"SAS",30,2,206,7.2,14.2,0.509,3.7,8.4,0.441,3.5,5.7,0.609,0.7,1,0.75,0.7,6,6.7,2.2,1.5,0.2,0.7,4,18.9,NA,126,102,"mattbonner"
"54",56,"Devin Booker\bookede01","SG",19,"PHO",76,51,2108,8.5,20,0.423,2.3,6.7,0.343,6.2,13.4,0.464,5,5.9,0.84,0.6,3.7,4.3,4.6,1,0.5,3.7,5.2,24.2,NA,102,112,"devinbooker"
"55",57,"Trevor Booker\booketr01","PF",28,"UTA",79,2,1632,6.1,12.5,0.49,0.4,1.3,0.293,5.8,11.2,0.513,2.3,3.4,0.67,5.4,9.2,14.6,2.7,1.9,1.3,2.6,5.5,15,NA,109,102,"trevorbooker"
"56",58,"Chris Bosh\boshch01","PF",31,"MIA",53,53,1778,10.3,22.1,0.467,2.3,6.4,0.365,8,15.7,0.508,6.1,7.7,0.795,1.4,9.9,11.3,3.7,1,1,2.3,2.9,29.1,NA,114,104,"chrisbosh"
"57",59,"Avery Bradley\bradlav01","SG",25,"BOS",76,72,2536,8.8,19.6,0.447,2.8,7.8,0.361,5.9,11.8,0.505,1.8,2.4,0.78,0.9,3.3,4.2,3,2.2,0.4,2.1,3.2,22.2,NA,105,106,"averybradley"
"58",60,"Elton Brand\brandel01","C",36,"PHI",17,1,225,6.8,15.7,0.431,0,0.2,0,6.8,15.5,0.437,1.7,2,0.889,2,11.8,13.7,3.9,2,1.7,2.4,7,15.2,NA,93,105,"eltonbrand"
"59",61,"Corey Brewer\breweco01","SF",29,"HOU",82,12,1669,6.2,16.3,0.384,1.8,6.6,0.272,4.4,9.7,0.46,3.1,4.1,0.75,1.2,4.6,5.9,3.2,2.5,0.6,2.3,4.9,17.4,NA,98,109,"coreybrewer"
"60",62,"Aaron Brooks\brookaa01","PG",31,"CHI",69,0,1108,8.5,21.2,0.401,3,8.4,0.357,5.5,12.9,0.43,2.2,2.9,0.766,1,3.6,4.6,8.1,1.4,0.5,3.7,6,22.2,NA,99,109,"aaronbrooks"
"61",63,"Anthony Brown\brownan02","SF",23,"LAL",29,11,599,3.3,10.6,0.31,1.7,5.9,0.286,1.6,4.7,0.339,1.4,1.7,0.85,0.8,5.1,5.9,1.6,1.2,0.4,1.3,2.9,9.6,NA,88,114,"anthonybrown"
"62",64,"Lorenzo Brown\brownlo01","PG",25,"PHO",8,0,61,6.4,20,0.32,0.8,6.4,0.125,5.6,13.6,0.412,2.4,3.2,0.75,0,5.6,5.6,8.8,2.4,0.8,7.2,3.2,16,NA,72,108,"lorenzobrown"
"63",65,"Markel Brown\brownma02","SG",24,"BRK",62,6,982,6.5,16.5,0.394,2,6.2,0.314,4.6,10.3,0.443,3.6,4.8,0.755,1.2,5.1,6.3,4.7,2,0.8,2.8,4.8,18.6,NA,99,111,"markelbrown"
"64",66,"Kobe Bryant\bryanko01","SF",37,"LAL",66,66,1863,10.7,30,0.358,3.6,12.6,0.285,7.1,17.4,0.41,6.3,7.6,0.826,1.1,5.6,6.7,5,1.7,0.4,3.5,3.1,31.3,NA,95,113,"kobebryant"
"65",68,"Reggie Bullock\bullore01","SF",24,"DET",37,0,429,5.1,11.5,0.439,2.6,6.2,0.415,2.5,5.3,0.467,1.6,1.8,0.933,1.6,6.4,8,3.2,1.2,0.2,0.9,3.4,14.4,NA,125,107,"reggiebullock"
"66",69,"Trey Burke\burketr01","PG",23,"UTA",64,0,1366,10.1,24.5,0.413,3.4,9.9,0.344,6.7,14.6,0.46,2.6,3.2,0.817,0.7,3.6,4.3,5.7,1.4,0.2,3.1,3.3,26.2,NA,102,108,"treyburke"
"67",70,"Alec Burks\burksal01","SG",24,"UTA",31,3,797,9.1,22.1,0.41,2.1,5.2,0.405,6.9,16.9,0.412,7,9.3,0.752,1.1,6.2,7.2,4.2,1.2,0.3,3.4,4.7,27.3,NA,104,107,"alecburks"
"68",71,"Caron Butler\butleca01","SF",35,"SAC",17,1,176,6.8,16.1,0.424,0.8,4.9,0.167,6,11.2,0.537,2.7,3.3,0.833,1.4,4.6,6,2.7,2.5,0.3,0.8,5.2,17.2,NA,106,109,"caronbutler"
"69",72,"Jimmy Butler\butleji01","SG",26,"CHI",67,67,2474,9.5,21,0.454,1.3,4.2,0.312,8.2,16.8,0.489,8,9.6,0.832,1.6,5.7,7.3,6.5,2.2,0.9,2.7,2.5,28.4,NA,116,106,"jimmybutler"
"70",73,"Rasual Butler\butlera01","SF",36,"SAS",46,0,432,5.8,12.3,0.471,1.8,5.8,0.306,4,6.5,0.618,1.3,1.9,0.688,0.4,6.3,6.6,2.8,1.5,2.7,0.9,1.3,14.7,NA,112,98,"rasualbutler"
"71",74,"Bruno Caboclo\cabocbr01","SF",20,"TOR",6,1,43,1.2,14.4,0.083,1.2,8.4,0.143,0,6,0,0,0,NA,1.2,1.2,2.4,1.2,2.4,1.2,4.8,2.4,3.6,NA,29,107,"brunocaboclo"
"72",75,"Jose Calderon\caldejo01","PG",34,"NYK",72,72,2024,5.3,11.6,0.459,2.1,5.2,0.414,3.2,6.4,0.496,1.1,1.2,0.875,0.6,5.3,5.8,7.6,1.6,0.2,2.2,3.4,13.8,NA,114,109,"josecalderon"
"73",76,"Kentavious Caldwell-Pope\caldwke01","SG",22,"DET",76,76,2789,7.3,17.4,0.42,2.1,6.7,0.309,5.2,10.7,0.489,3.3,4.1,0.811,1.3,3.8,5.1,2.5,2,0.3,1.9,3,20,NA,107,107,"kentaviouscaldwellpope"
"74",77,"Isaiah Canaan\canaais01","SG",24,"PHI",77,39,1966,6.5,18,0.36,4.4,12.1,0.363,2.1,5.9,0.354,3.7,4.5,0.833,0.5,3.8,4.3,3.4,1.4,0.3,2.3,3.3,21.1,NA,102,113,"isaiahcanaan"
"75",78,"Clint Capela\capelca01","C",21,"HOU",77,35,1471,7.7,13.3,0.582,0,0,0,7.7,13.2,0.583,2.7,7.1,0.379,6.5,10,16.5,1.6,2,3.1,2,6.4,18.1,NA,114,104,"clintcapela"
"76",79,"DeMarre Carroll\carrode01","SF",29,"TOR",26,22,786,6.9,17.8,0.389,3,7.8,0.39,3.9,10,0.388,2,3.3,0.6,2,6,8,1.8,2.9,0.4,1.8,4.1,18.8,NA,100,104,"demarrecarroll"
"77",80,"Vince Carter\cartevi01","SG",39,"MEM",60,3,1005,6.8,17.6,0.388,3,8.7,0.349,3.8,8.9,0.425,3.6,4.3,0.833,1.6,5.9,7.5,2.9,1.9,0.8,1.8,5.2,20.2,NA,107,108,"vincecarter"
"78",81,"Michael Carter-Williams\cartemi01","PG",24,"MIL",54,37,1649,7.8,17.1,0.452,0.5,1.7,0.273,7.3,15.4,0.472,3.3,5,0.654,1.5,7,8.5,8.7,2.5,1.3,4.7,5,19.2,NA,96,107,"michaelcarterwilliams"
"79",82,"Omri Casspi\casspom01","SF",27,"SAC",69,21,1880,7.6,15.9,0.481,2.9,7,0.409,4.8,8.9,0.537,2.6,4.1,0.648,1.5,9,10.5,2.4,1.4,0.4,2.4,3.9,20.8,NA,109,108,"omricasspi"
"80",83,"Willie Cauley-Stein\caulewi01","C",22,"SAC",66,39,1412,6.5,11.5,0.563,0,0.1,0,6.5,11.5,0.567,2.8,4.3,0.648,4.6,7.4,12,1.3,1.6,2.2,1.6,5,15.7,NA,119,107,"williecauleystein"
"81",85,"Tyson Chandler\chandty01","C",33,"PHO",66,60,1618,5.5,9.5,0.583,0,0,0,5.5,9.4,0.585,3.2,5.1,0.62,5.3,12.1,17.3,1.9,1.1,1.3,2.8,4.4,14.2,NA,114,107,"tysonchandler"
"82",86,"Rakeem Christmas\chrisra01","PF",24,"IND",1,0,6,16.6,16.6,1,0,0,NA,16.6,16.6,1,0,0,NA,8.3,0,8.3,0,0,0,0,8.3,33.1,NA,204,112,"rakeemchristmas"
"83",87,"Ian Clark\clarkia01","SG",24,"GSW",66,1,578,7.4,16.9,0.441,2.5,7,0.357,4.9,9.9,0.5,2.3,2.8,0.824,1.1,4.6,5.7,5.4,1.4,1.1,3.6,4.8,19.7,NA,102,106,"ianclark"
"84",88,"Coty Clarke\clarkco01","SF",23,"BOS",3,0,6,16.2,32.5,0.5,16.2,16.2,1,0,16.2,0,0,0,NA,0,8.1,8.1,0,0,0,8.1,0,48.7,NA,96,108,"cotyclarke"
"85",89,"Jordan Clarkson\clarkjo01","SG",23,"LAL",79,79,2552,9.3,21.6,0.433,2.2,6.3,0.347,7.2,15.3,0.468,3.2,4,0.804,1.8,4.3,6.2,3.8,1.7,0.1,2.7,3.3,24.1,NA,103,114,"jordanclarkson"
"86",90,"Norris Cole\coleno01","PG",27,"NOP",45,23,1198,8.1,20,0.405,1.4,4.2,0.324,6.7,15.8,0.427,2.2,2.7,0.8,0.4,5.8,6.3,6.9,1.5,0.2,3.1,4.2,19.7,NA,94,111,"norriscole"
"87",91,"Darren Collison\collida01","PG",28,"SAC",74,15,2219,8.2,16.8,0.486,1.9,4.7,0.401,6.3,12.1,0.519,4.2,4.9,0.858,0.6,3.1,3.7,6.9,1.6,0.1,2.8,3.1,22.4,NA,115,112,"darrencollison"
"88",92,"Nick Collison\collini01","PF",35,"OKC",59,4,699,3.6,7.7,0.459,0,0.1,0,3.6,7.6,0.467,1.6,2.3,0.697,4.8,7.3,12.1,3.7,1.1,1.1,3.6,7.6,8.7,NA,99,107,"nickcollison"
"89",93,"Mike Conley\conlemi01","PG",28,"MEM",56,56,1761,8.6,20.3,0.422,2.3,6.3,0.363,6.3,14.1,0.449,5.6,6.7,0.834,0.8,4,4.8,10,2,0.5,2.5,2.9,25,NA,115,110,"mikeconley"
"90",94,"Pat Connaughton\connapa01","SG",23,"POR",34,0,143,4.5,17.1,0.265,1.7,7.3,0.238,2.8,9.8,0.286,1.7,1.7,1,3.8,7.3,11.2,3.5,0.7,0,3.5,2.1,12.6,NA,80,111,"patconnaughton"
"91",95,"Chris Copeland\copelch01","PF",31,"MIL",24,1,156,5.6,16.7,0.333,3.3,11.8,0.278,2.3,4.9,0.467,2,2.3,0.857,0.3,2.9,3.3,3.6,0.7,0,2,5.6,16.3,NA,94,115,"chriscopeland"
"92",97,"DeMarcus Cousins\couside01","C",25,"SAC",65,65,2246,12.9,28.5,0.451,1.5,4.5,0.333,11.4,24,0.473,10.2,14.2,0.718,3.4,12.6,16,4.6,2.2,2,5.3,5,37.4,NA,103,103,"demarcuscousins"
"93",98,"Robert Covington\covinro01","SF",25,"PHI",67,49,1903,7.1,18.3,0.385,4.4,12.4,0.353,2.7,5.9,0.452,3.6,4.6,0.791,1.7,9.1,10.8,2.5,2.7,1,3.7,6,22.1,NA,97,106,"robertcovington"
"94",99,"Allen Crabbe\crabbal01","SG",23,"POR",81,8,2105,7.4,16.1,0.459,2.7,6.8,0.393,4.7,9.3,0.506,2.3,2.7,0.867,0.6,4.5,5.1,2.4,1.5,0.4,1.5,4.6,19.8,NA,114,110,"allencrabbe"
"95",100,"Jamal Crawford\crawfja01","SG",35,"LAC",79,5,2126,8.9,22.1,0.404,2.8,8.1,0.34,6.2,14,0.44,5.8,6.4,0.904,0.5,2.9,3.4,4.3,1.2,0.3,2.7,2.9,26.4,NA,104,109,"jamalcrawford"
"96",101,"Jae Crowder\crowdja01","SF",25,"BOS",73,73,2308,7.6,17.2,0.443,2.6,7.7,0.336,5,9.5,0.529,4.1,5,0.82,1.5,6.4,7.9,2.9,2.7,0.7,1.8,4.2,21.9,NA,113,102,"jaecrowder"
"97",102,"Dante Cunningham\cunnida01","SF",28,"NOP",80,46,1971,4.7,10.4,0.451,1.4,4.4,0.316,3.3,6,0.55,1.4,2.1,0.695,1.4,4.5,5.9,1.9,1.1,0.8,1,4.4,12.2,NA,109,112,"dantecunningham"
"98",104,"Seth Curry\curryse01","PG",25,"SAC",44,9,692,7.1,15.5,0.455,3.5,7.7,0.45,3.6,7.8,0.46,3.1,3.7,0.833,0.6,3.5,4.2,4.6,1.5,0.2,2.5,2.8,20.7,NA,114,112,"sethcurry"
