"","Player","Pos","Age","Tm","DRB","TOV","PS.G","VORP","fix"
"146","Tyshawn Taylor\tayloty01","PG",23,"BRK",-1.272174795573,0.159265247158349,-0.715463875875396,-0.844289606193587,"tyshawntaylor"
"147","Jeff Teague\teaguje01","PG",25,"ATL",0.339051193597413,2.13712931492838,1.43592257308556,-0.0183812128285689,"jeffteague"
"148","Garrett Temple\templga01","SG",27,"WAS",-1.17739679621004,-0.70605028249104,-1.07402828403556,-0.694124443763584,"garretttemple"
"149","Jason Terry\terryja01","PG",36,"BRK",-0.893062798121139,-0.458817274019786,-0.61301690211535,-0.694124443763584,"jasonterry"
"150","Isaiah Thomas\thomais02","PG",24,"SAC",0.433829192960378,2.26074581916401,2.08475340689919,1.85868331754647,"isaiahthomas"
"151","Klay Thompson\thompkl01","SG",23,"GSW",0.718163191049275,0.653731264100857,1.76033798999238,0.957692342966453,"klaythompson"
"152","Jamaal Tinsley\tinslja01","PG",35,"UTA",-0.703506799395208,-0.0879677613129047,-1.19354975342228,-0.619041862548582,"jamaaltinsley"
"153","Sasha Vujacic\vujacsa01","SG",29,"LAC",-0.324394801943346,0.406498255629603,-0.954506814648836,-0.468876700118579,"sashavujacic"
"154","Dwyane Wade\wadedw01","SG",32,"MIA",1.476387185953,2.26074581916401,1.86278496375242,0.957692342966453,"dwyanewade"
"155","Dion Waiters\waitedi01","SG",22,"CLE",0.433829192960378,1.27181378527899,1.33347559932552,-0.468876700118579,"dionwaiters"
"156","Kemba Walker\walkeke02","PG",23,"CHA",1.7607211840419,1.39543028951462,1.64081652060566,1.33310524904146,"kembawalker"
"157","John Wall\walljo01","PG",23,"WAS",1.66594318467893,3.00244484457777,1.91400845063245,2.08393106119148,"johnwall"
"158","Casper Ware\wareca01","PG",24,"PHI",-0.798284798758173,-0.70605028249104,-0.476420937101956,-0.468876700118579,"casperware"
"159","C.J. Watson\watsocj01","PG",29,"IND",-0.513950800669277,-0.211584265548532,-0.25445249395519,0.0567013683864328,"cjwatson"
"160","Earl Watson\watsoea01","PG",34,"POR",-1.36695279493597,-0.582433778255413,-1.29599672718232,-0.543959281333581,"earlwatson"
"161","Maalik Wayns\waynsma01","PG",22,"LAC",-0.798284798758173,-1.4477493079048,-1.21062424904895,-0.468876700118579,"maalikwayns"
"162","Russell Westbrook\westbru01","PG",25,"OKC",2.51894517894562,3.24967785304903,2.3408708412993,1.78360073633147,"russellwestbrook"
"163","Deron Williams\willide01","PG",29,"BRK",0.528607192323344,1.27181378527899,1.06028366929873,0.732444599321448,"deronwilliams"
"164","Elliot Williams\williel01","SG",24,"PHI",-0.324394801943346,-0.211584265548532,-0.356899467715236,-1.2947850934836,"elliotwilliams"
"165","Lou Williams\willilo02","PG",27,"ATL",0.0547171955085162,0.406498255629603,0.394378339858433,-0.393794118903577,"louwilliams"
"166","Mo Williams\willima01","PG",31,"POR",-0.324394801943346,1.02458077680774,0.274856870471713,-0.468876700118579,"mowilliams"
"167","Nate Wolters\woltena01","PG",22,"MIL",0.149495194871482,-0.211584265548532,-0.152005520195144,-0.844289606193587,"natewolters"
"168","Tony Wroten\wroteto01","PG",20,"PHI",0.339051193597413,2.01351281069276,0.838315226151965,-1.3698676746986,"tonywroten"
"169","Nick Young\youngni01","SG",28,"LAL",0.244273194234447,0.406498255629603,1.674965511859,-0.468876700118579,"nickyoung"
"170","D.J. Augustin\augusdj01","PG",26,"TOT",-0.22961680258038,0.777347768336485,0.855389721778639,0.432114274461441,"djaugustin"
"171","Jerryd Bayless\bayleje01","PG",25,"TOT",-0.134838803217415,-0.0879677613129047,0.206558887965016,-0.393794118903577,"jerrydbayless"
"172","Kent Bazemore\bazemke01","SG",24,"TOT",-0.22961680258038,0.0356487429227222,-0.356899467715236,-0.543959281333581,"kentbazemore"
"173","Steve Blake\blakest01","PG",33,"TOT",0.81294119041224,0.900964272572112,-0.203229007075167,-0.318711537688576,"steveblake"
"174","Aaron Brooks\brookaa01","PG",29,"TOT",-0.513950800669277,0.530114759865231,0.155335401084993,-0.318711537688576,"aaronbrooks"
"175","MarShon Brooks\brookma01","SG",25,"TOT",-0.513950800669277,-0.582433778255413,-0.61301690211535,-0.543959281333581,"marshonbrooks"
"176","Shannon Brown\brownsh01","SG",28,"TOT",-1.08261879684707,-0.70605028249104,-1.00573030152886,-0.694124443763584,"shannonbrown"
"177","Jordan Crawford\crawfjo02","SG-PG",25,"TOT",0.0547171955085162,0.653731264100857,0.496825313618479,-0.393794118903577,"jordancrawford"
"178","Jared Cunningham\cunnija01","SG",22,"TOT",-1.36695279493597,-1.20051629943355,-1.03987929278221,-0.543959281333581,"jaredcunningham"
"179","Seth Curry\curryse01","PG",23,"TOT",-1.272174795573,-1.4477493079048,-1.12525177091558,-0.468876700118579,"sethcurry"
"180","Toney Douglas\douglto01","PG",27,"TOT",-0.419172801306311,-0.582433778255413,-0.698389380248721,-0.543959281333581,"toneydouglas"
"181","Jimmer Fredette\fredeji01","SG",24,"TOT",-0.893062798121139,-0.211584265548532,-0.425197450221933,-0.468876700118579,"jimmerfredette"
"182","Othyus Jeffers\jeffeot01","SG",28,"TOT",-0.513950800669277,-1.20051629943355,-1.12525177091558,-0.468876700118579,"othyusjeffers"
"183","Orlando Johnson\johnsor01","SG",24,"TOT",-0.798284798758173,-1.07689979519792,-1.00573030152886,-0.769207024978586,"orlandojohnson"
"184","Courtney Lee\leeco01","SG",28,"TOT",0.149495194871482,-0.335200769784159,0.257782374845039,0.432114274461441,"courtneylee"
"185","Eric Maynor\maynoer01","PG",26,"TOT",-0.798284798758173,-0.335200769784159,-0.937432319022162,-0.844289606193587,"ericmaynor"
"186","Andre Miller\millean02","SG",37,"TOT",-0.0400608038544492,-0.0879677613129047,-0.544718919608653,-0.393794118903577,"andremiller"
"187","Darius Morris\morrida01","PG",23,"TOT",-1.08261879684707,-0.211584265548532,-0.698389380248721,-0.694124443763584,"dariusmorris"
"188","Gary Neal\nealga01","SG",29,"TOT",-0.324394801943346,0.0356487429227222,0.411452835485108,-0.994454768623591,"garyneal"
"189","Luke Ridnour\ridnolu01","PG",32,"TOT",-0.608728800032242,-0.0879677613129047,-0.527644423981978,-1.14461993105359,"lukeridnour"
"190","Ramon Sessions\sessira01","PG",27,"TOT",0.149495194871482,0.777347768336485,0.718793756765245,-0.543959281333581,"ramonsessions"
"191","Marquis Teague\teaguma01","SG",20,"TOT",-0.798284798758173,-0.211584265548532,-0.920357823395487,-1.06953734983859,"marquisteague"
"192","Marcus Thornton\thornma01","SG",26,"TOT",0.149495194871482,-0.335200769784159,0.291931366098388,-0.318711537688576,"marcusthornton"
"193","Beno Udrih\udrihbe01","SG",31,"TOT",-0.608728800032242,-0.0879677613129047,-0.544718919608653,-0.619041862548582,"benoudrih"
"194","Greivis Vasquez\vasqugr01","SG-PG",27,"TOT",0.0547171955085162,0.530114759865231,0.257782374845039,-0.243628956473574,"greivisvasquez"
"195","LaMarcus Aldridge\aldrila01","PF",28,"POR",3.24821386846831,0.777347768336485,2.57991378007274,0.657362018106446,"lamarcusaldridge"
"196","Al-Farouq Aminu\aminual01","SF",23,"NOP",0.929833315398648,-0.0879677613129047,-0.152005520195144,0.206866530816436,"alfarouqaminu"
"197","Alan Anderson\anderal01","SF",31,"BRK",-0.709996831894531,-0.458817274019786,-0.152005520195144,-0.543959281333581,"alananderson"
"198","Ryan Anderson\anderry01","PF",25,"NOP",0.307828776770201,-0.335200769784159,1.99938092876582,-0.168546375258572,"ryananderson"
