Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
289,Kyle Lowry\lowryky01,PG,28,TOR,70,70,2414,9.2,22.3,.412,2.8,8.4,.338,6.4,14.0,.457,5.4,6.7,.808,1.2,5.9,7.0,10.1,2.3,0.3,3.7,4.5,26.6,,110,107
290,Kalin Lucas\lucaska01,PG,25,MEM,1,0,6,0.0,8.7,.000,0.0,0.0,,0.0,8.7,.000,0.0,0.0,,0.0,0.0,0.0,0.0,8.7,0.0,0.0,8.7,0.0,,0,93
291,John Lucas III\lucasjo02,PG,32,DET,21,0,272,8.0,19.8,.404,1.7,5.5,.310,6.3,14.3,.440,1.0,1.0,1.000,0.8,2.3,3.0,11.4,1.5,0.0,3.0,3.4,18.6,,103,111
292,Shelvin Mack\macksh01,PG,24,ATL,55,0,833,7.2,17.9,.401,2.5,7.8,.315,4.7,10.1,.467,1.5,1.9,.806,0.5,4.4,4.8,9.5,1.8,0.1,3.0,2.0,18.3,,102,106
293,Ian Mahinmi\mahinia01,C,28,IND,61,6,1146,5.3,9.5,.552,0.0,0.0,,5.3,9.5,.552,1.4,4.6,.304,4.7,11.3,16.0,1.5,1.3,2.1,2.7,7.7,11.9,,98,100
294,Devyn Marble\marblde01,SG,22,ORL,16,7,208,3.4,10.8,.318,1.0,5.4,.182,2.5,5.4,.455,1.2,3.9,.313,1.2,6.4,7.6,4.2,2.2,0.5,2.2,3.4,9.1,,79,107
295,Shawn Marion\mariosh01,SF,36,CLE,57,24,1101,5.6,12.6,.446,0.6,2.2,.261,5.1,10.4,.484,1.2,1.6,.765,3.0,6.5,9.5,2.4,1.3,1.3,1.6,2.7,13.0,,106,107
296,Kendall Marshall\marshke01,PG,23,MIL,28,3,417,5.6,12.4,.455,2.2,5.6,.391,3.4,6.7,.509,1.0,1.1,.889,0.2,3.2,3.4,10.5,2.6,0.0,4.3,3.2,14.4,,104,105
297,Cartier Martin\martica01,SF,30,DET,23,0,198,3.9,13.8,.283,1.6,8.6,.182,2.4,5.2,.450,0.0,0.0,,0.0,5.2,5.2,2.9,0.8,0.3,1.3,5.2,9.4,,76,110
298,Kenyon Martin\martike01,PF,37,MIL,11,0,104,4.4,10.8,.409,0.0,0.0,,4.4,10.8,.409,1.0,1.0,1.000,2.9,6.4,9.3,2.5,2.5,2.9,1.5,6.4,9.8,,97,99
299,Kevin Martin\martike02,SG,31,MIN,39,36,1302,10.4,24.4,.427,2.9,7.5,.393,7.5,16.9,.442,6.6,7.5,.881,0.7,4.8,5.5,3.5,1.3,0.0,3.0,3.0,30.4,,107,115
300,Wesley Matthews\matthwe02,SG,28,POR,60,60,2024,8.5,18.9,.448,4.4,11.2,.389,4.1,7.7,.534,2.7,3.7,.752,1.0,4.6,5.6,3.5,1.9,0.3,2.0,3.3,24.1,,114,105
301,Jason Maxiell\maxieja01,PF,31,CHO,61,0,878,4.8,11.3,.422,0.0,0.0,,4.8,11.3,.422,2.4,4.2,.577,5.1,6.9,11.9,1.1,1.1,2.6,1.7,5.6,11.9,,99,103
302,O.J. Mayo\mayooj01,SG,27,MIL,71,15,1697,8.9,21.1,.422,3.0,8.3,.357,5.9,12.7,.465,3.5,4.2,.827,0.9,4.7,5.6,5.9,1.7,0.5,3.8,5.0,24.2,,101,105
303,Luc Mbah a Moute\mbahalu01,PF,28,PHI,67,61,1916,6.6,16.6,.395,1.6,5.3,.307,4.9,11.4,.435,2.5,4.3,.589,2.1,6.4,8.6,2.8,2.1,0.5,2.6,2.7,17.3,,93,106
304,James Michael McAdoo\mcadoja01,PF,22,GSW,15,0,137,8.6,15.7,.545,0.0,0.0,,8.6,15.7,.545,5.0,8.9,.560,5.3,7.8,13.2,0.7,1.8,3.2,2.1,7.5,22.1,,113,99
305,Ray McCallum\mccalra01,PG,23,SAC,68,30,1436,7.2,16.5,.438,1.2,3.9,.306,6.0,12.6,.479,2.0,2.9,.679,1.8,4.5,6.3,6.6,1.6,0.4,3.0,3.2,17.6,,102,111
306,C.J. McCollum\mccolcj01,SG,23,POR,62,3,973,8.3,19.1,.436,2.9,7.3,.396,5.4,11.8,.460,2.7,3.8,.699,0.7,4.0,4.8,3.4,2.3,0.4,2.5,4.2,22.2,,103,105
307,K.J. McDaniels\mcdankj01,SG,21,TOT,62,15,1352,6.4,16.1,.396,1.6,5.6,.287,4.8,10.5,.454,3.7,4.9,.752,2.4,5.0,7.4,2.7,1.6,2.6,3.9,4.7,18.1,,92,105
307,K.J. McDaniels\mcdankj01,SG,21,PHI,52,15,1319,6.3,15.9,.399,1.6,5.6,.293,4.7,10.3,.456,3.8,5.0,.756,2.4,5.0,7.4,2.7,1.7,2.6,4.0,4.6,18.1,,92,105
307,K.J. McDaniels\mcdankj01,SG,21,HOU,10,0,33,7.5,22.6,.333,0.0,4.5,.000,7.5,18.1,.417,1.5,3.0,.500,1.5,6.0,7.5,3.0,0.0,3.0,1.5,7.5,16.6,,79,106
308,Doug McDermott\mcderdo01,SF,23,CHI,36,0,321,6.9,17.2,.402,2.1,6.6,.317,4.8,10.6,.455,1.6,2.4,.667,1.0,6.0,6.9,1.0,0.6,0.2,2.7,4.7,17.6,,89,108
309,Mitch McGary\mcgarmi01,PF,22,OKC,32,2,485,9.1,17.1,.533,0.0,0.2,.000,9.1,16.9,.540,2.6,4.1,.625,5.5,11.6,17.1,1.4,1.7,1.7,3.2,7.4,20.8,,107,102
310,JaVale McGee\mcgeeja01,C,27,TOT,23,0,256,8.2,15.4,.532,0.0,0.0,,8.2,15.4,.532,4.3,6.4,.667,3.5,8.4,11.9,0.6,0.4,3.9,3.5,5.9,20.7,,101,106
310,JaVale McGee\mcgeeja01,C,27,DEN,17,0,195,8.7,15.6,.557,0.0,0.0,,8.7,15.6,.557,5.1,7.4,.690,3.6,8.7,12.3,0.3,0.5,4.9,3.3,7.2,22.5,,107,105
310,JaVale McGee\mcgeeja01,C,27,PHI,6,0,61,6.6,14.8,.444,0.0,0.0,,6.6,14.8,.444,1.6,3.3,.500,3.3,7.4,10.7,1.6,0.0,0.8,4.1,1.6,14.8,,82,109
311,Ben McLemore\mclembe01,SG,21,SAC,82,82,2670,6.8,15.7,.437,2.6,7.4,.358,4.2,8.3,.507,2.5,3.0,.813,0.6,4.0,4.5,2.6,1.5,0.4,2.6,4.1,18.8,,104,112
312,Jerel McNeal\mcneaje01,PG,27,PHO,6,0,36,4.2,15.2,.273,1.4,2.8,.500,2.8,12.5,.222,2.8,2.8,1.000,0.0,4.2,4.2,2.8,4.2,1.4,6.9,6.9,12.5,,61,102
313,Josh McRoberts\mcrobjo01,PF,27,MIA,17,4,296,5.0,9.5,.528,1.4,3.4,.421,3.6,6.1,.588,1.4,2.3,.615,1.2,6.8,8.0,5.9,2.1,0.5,3.9,7.3,12.8,,103,106
314,Jodie Meeks\meeksjo01,SG,27,DET,60,0,1462,7.9,18.9,.416,2.6,7.5,.349,5.2,11.4,.460,5.1,5.7,.906,0.4,3.3,3.7,2.8,2.1,0.2,2.0,2.7,23.5,,110,109
315,Gal Mekel\mekelga01,PG,26,NOP,4,0,43,3.7,24.4,.150,0.0,3.7,.000,3.7,20.8,.176,0.0,0.0,,0.0,1.2,1.2,15.9,2.4,0.0,2.4,1.2,7.3,,61,111
316,Khris Middleton\middlkh01,SF,23,MIL,79,58,2378,8.7,18.6,.467,2.3,5.7,.407,6.4,12.9,.494,2.9,3.3,.859,1.0,6.4,7.4,3.9,2.6,0.2,2.4,3.9,22.6,,109,102
317,C.J. Miles\milescj01,SG,27,IND,70,40,1841,9.2,23.1,.398,4.3,12.5,.345,4.9,10.7,.459,3.6,4.5,.807,0.5,5.5,6.0,2.1,1.7,0.7,2.0,3.7,26.4,,103,104
318,Andre Miller\millean02,PG,38,TOT,81,0,1253,5.9,11.8,.500,0.3,1.4,.206,5.6,10.4,.539,2.4,3.1,.753,1.5,4.7,6.2,11.5,1.3,0.2,4.2,4.2,14.4,,107,109
318,Andre Miller\millean02,PG,38,WAS,51,0,631,6.3,11.5,.542,0.1,0.6,.125,6.2,10.9,.567,2.3,3.2,.718,1.7,4.5,6.3,11.6,1.1,0.2,3.7,4.5,14.9,,113,107
318,Andre Miller\millean02,PG,38,SAC,30,0,622,5.5,12.0,.459,0.5,2.1,.231,5.0,9.9,.508,2.4,3.1,.789,1.3,4.9,6.2,11.4,1.5,0.3,4.7,3.8,13.9,,102,111
319,Darius Miller\milleda01,SF,24,NOP,5,1,43,1.2,8.6,.143,0.0,1.2,.000,1.2,7.3,.167,0.0,0.0,,0.0,1.2,1.2,2.4,1.2,0.0,1.2,9.8,2.4,,42,113
320,Mike Miller\millemi01,SF,34,CLE,52,15,701,2.7,8.5,.325,2.4,7.3,.327,0.4,1.2,.313,0.2,0.3,.750,0.3,6.5,6.7,3.4,1.0,0.3,1.7,5.5,8.1,,96,109
321,Quincy Miller\millequ01,PF,22,TOT,10,0,119,3.9,16.3,.237,1.3,7.7,.167,2.6,8.6,.300,3.4,4.7,.727,1.7,6.9,8.6,3.4,3.0,2.1,2.1,3.9,12.4,,79,103
321,Quincy Miller\millequ01,PF,22,SAC,6,0,61,3.3,14.9,.222,0.8,5.8,.143,2.5,9.1,.273,6.6,9.1,.727,1.7,8.3,9.9,2.5,5.0,2.5,2.5,3.3,14.0,,82,99
321,Quincy Miller\millequ01,PF,22,DET,4,0,58,4.5,17.8,.250,1.8,9.8,.182,2.7,8.0,.333,0.0,0.0,,1.8,5.4,7.1,4.5,0.9,1.8,1.8,4.5,10.7,,75,108
322,Patty Mills\millspa02,PG,26,SAS,51,0,801,8.2,21.5,.381,4.0,11.6,.341,4.2,9.8,.429,2.1,2.6,.825,1.3,3.5,4.8,5.6,1.8,0.1,2.2,3.7,22.4,,103,105
323,Elijah Millsap\millsel01,SG,27,UTA,47,5,924,4.7,13.7,.340,1.6,5.2,.311,3.0,8.5,.358,3.3,4.9,.674,1.6,7.0,8.6,3.3,3.2,0.9,3.9,7.1,14.3,,87,102
324,Paul Millsap\millspa01,PF,29,ATL,73,73,2390,9.5,19.9,.476,1.6,4.6,.356,7.8,15.3,.513,5.5,7.2,.757,3.0,9.2,12.2,4.8,2.8,1.5,3.5,4.3,26.0,,109,99
325,Nikola Mirotic\mirotni01,PF,23,CHI,82,3,1654,7.9,19.5,.405,3.1,9.8,.316,4.8,9.7,.495,7.1,8.9,.803,2.0,10.7,12.6,3.0,1.7,1.7,2.8,5.4,26.1,,111,101
326,Nazr Mohammed\mohamna01,C,37,CHI,23,0,128,5.3,12.1,.433,0.0,0.0,,5.3,12.1,.433,0.4,1.2,.333,4.4,10.9,15.4,1.2,1.6,2.0,2.8,6.5,10.9,,87,101
327,Greg Monroe\monrogr01,PF,24,DET,69,57,2137,10.2,20.6,.496,0.0,0.0,,10.2,20.6,.496,6.1,8.1,.750,5.5,11.5,17.0,3.4,1.9,0.8,3.6,3.6,26.6,,110,103
328,E'Twaun Moore\mooreet01,SG,25,CHI,56,0,504,6.4,14.3,.446,1.3,3.9,.342,5.0,10.4,.485,1.2,2.1,.600,1.2,3.5,4.7,3.4,2.1,0.6,1.4,4.6,15.3,,105,106
329,Eric Moreland\moreler01,PF,23,SAC,3,0,2,25.2,25.2,1.000,0.0,0.0,,25.2,25.2,1.000,0.0,0.0,,0.0,25.2,25.2,0.0,0.0,0.0,0.0,25.2,50.3,,200,101
330,Darius Morris\morrida01,PG,24,BRK,38,0,299,6.2,18.4,.340,1.2,5.7,.212,5.0,12.6,.397,0.7,1.6,.444,1.2,3.5,4.7,8.3,1.6,0.0,3.6,3.5,14.4,,83,111
331,Marcus Morris\morrima03,PF,25,PHO,81,35,2045,8.1,18.6,.434,2.7,7.6,.358,5.3,11.0,.487,1.7,2.8,.628,1.8,7.6,9.4,3.2,1.5,0.4,1.8,4.6,20.6,,107,107
332,Markieff Morris\morrima02,PF,25,PHO,82,82,2581,9.9,21.2,.465,1.1,3.5,.318,8.8,17.8,.494,3.4,4.5,.763,2.1,7.6,9.8,3.7,2.0,0.8,3.3,4.7,24.3,,102,105
333,Anthony Morrow\morroan01,SG,29,OKC,74,0,1806,7.9,17.1,.463,3.9,9.0,.434,4.0,8.1,.497,2.2,2.5,.888,1.1,4.3,5.4,1.7,1.5,0.3,1.1,3.7,21.9,,124,108
334,Donatas Motiejunas\motiedo01,PF,24,HOU,71,62,2037,8.6,17.1,.504,1.2,3.2,.368,7.4,13.8,.536,2.4,4.1,.602,3.3,6.9,10.3,3.2,1.4,0.8,3.0,5.0,20.9,,107,105
335,Timofey Mozgov\mozgoti01,C,28,TOT,81,80,2045,7.8,14.1,.555,0.0,0.1,.333,7.8,14.0,.557,3.9,5.4,.718,5.1,9.7,14.8,1.4,0.8,2.4,2.9,5.7,19.6,,113,105
335,Timofey Mozgov\mozgoti01,C,28,DEN,35,35,897,6.5,12.9,.504,0.1,0.3,.333,6.4,12.6,.509,3.5,4.8,.733,5.1,10.1,15.1,0.9,0.8,2.3,2.6,6.3,16.6,,108,106
335,Timofey Mozgov\mozgoti01,C,28,CLE,46,45,1148,8.9,15.1,.590,0.0,0.0,,8.9,15.1,.590,4.2,5.9,.708,5.1,9.4,14.4,1.8,0.8,2.5,3.1,5.1,22.0,,117,105
336,Shabazz Muhammad\muhamsh01,SG,22,MIN,38,13,866,11.4,23.3,.489,1.2,3.0,.392,10.2,20.3,.503,6.1,8.5,.717,3.7,5.3,9.0,2.6,1.1,0.4,2.1,2.9,30.1,,113,115
337,Toure' Murry\murryto01,SG-PG,25,TOT,5,0,18,5.7,14.3,.400,0.0,0.0,,5.7,14.3,.400,5.7,5.7,1.000,2.9,0.0,2.9,2.9,2.9,0.0,11.4,5.7,17.1,,68,106
337,Toure' Murry\murryto01,PG,25,UTA,1,0,1,0.0,53.1,.000,0.0,0.0,,0.0,53.1,.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,115
337,Toure' Murry\murryto01,SG,25,WAS,4,0,17,6.0,12.1,.500,0.0,0.0,,6.0,12.1,.500,6.0,6.0,1.000,3.0,0.0,3.0,3.0,3.0,0.0,12.1,6.0,18.1,,74,105
338,Mike Muscala\muscami01,PF,23,ATL,40,8,502,8.4,15.4,.550,0.9,2.2,.409,7.5,13.1,.574,2.2,2.5,.880,5.3,6.8,12.1,2.5,1.6,1.9,2.1,5.3,20.1,,120,103
339,Shabazz Napier\napiesh01,PG,23,MIA,51,10,1012,4.5,11.9,.382,2.2,6.2,.364,2.3,5.7,.400,2.3,2.9,.786,0.9,5.0,5.9,6.8,2.1,0.2,4.2,4.0,13.6,,95,108
340,Gary Neal\nealga01,SG,30,TOT,54,1,1193,8.1,21.7,.374,2.2,7.1,.305,6.0,14.6,.407,5.0,5.8,.867,0.6,5.0,5.6,4.3,1.0,0.0,2.8,3.8,23.4,,96,109
340,Gary Neal\nealga01,SG,30,CHO,43,0,931,7.9,22.1,.359,2.2,7.4,.293,5.8,14.7,.392,4.9,5.7,.863,0.8,4.4,5.2,4.4,0.9,0.1,3.1,3.9,22.9,,93,108
340,Gary Neal\nealga01,SG,30,MIN,11,1,262,8.7,20.4,.429,2.1,6.0,.355,6.6,14.4,.459,5.6,6.4,.879,0.0,6.8,6.8,3.9,1.4,0.0,1.9,3.5,25.2,,110,114
341,Jameer Nelson\nelsoja01,PG,32,TOT,63,29,1407,7.3,18.0,.407,3.2,9.2,.345,4.1,8.8,.472,0.9,1.3,.667,1.2,4.0,5.2,9.0,1.7,0.2,3.9,4.8,18.6,,101,110
341,Jameer Nelson\nelsoja01,PG,32,DAL,23,23,584,5.3,14.1,.374,3.3,8.9,.369,2.0,5.2,.383,0.6,0.7,.875,1.2,4.2,5.4,8.2,1.3,0.2,3.4,4.6,14.4,,102,110
341,Jameer Nelson\nelsoja01,PG,32,BOS,6,1,121,3.7,17.0,.220,2.1,10.3,.200,1.7,6.6,.250,2.5,3.7,.667,1.2,5.8,7.0,13.7,2.9,0.0,3.7,5.4,12.0,,85,104
341,Jameer Nelson\nelsoja01,PG,32,DEN,34,5,702,9.6,21.3,.450,3.3,9.2,.354,6.3,12.1,.524,0.8,1.4,.579,1.1,3.6,4.7,8.9,1.8,0.3,4.3,5.0,23.3,,103,111
342,Andrew Nicholson\nichoan01,PF,25,ORL,40,3,492,8.6,19.8,.437,1.4,4.3,.317,7.3,15.5,.470,1.6,2.6,.600,1.8,6.8,8.5,2.3,0.6,1.2,2.5,5.3,20.2,,94,109
343,Joakim Noah\noahjo01,C,29,CHI,67,67,2049,4.8,10.8,.445,0.0,0.1,.000,4.8,10.7,.447,2.7,4.4,.603,5.5,10.8,16.3,7.9,1.2,1.9,3.1,5.1,12.2,,109,102
344,Nerlens Noel\noelne01,C,20,PHI,75,71,2311,6.6,14.2,.462,0.0,0.0,,6.6,14.2,.462,3.0,5.0,.609,4.0,9.2,13.3,2.8,2.9,3.1,3.2,4.5,16.1,,96,99
345,Lucas Nogueira\noguelu01,C,22,TOR,6,0,23,4.5,18.0,.250,0.0,0.0,,4.5,18.0,.250,4.5,9.0,.500,4.5,20.2,24.7,2.2,4.5,0.0,4.5,13.5,13.5,,69,93
346,Steve Novak\novakst01,SF-PF,31,TOT,35,0,197,5.8,14.7,.393,5.0,12.6,.396,0.8,2.1,.375,0.0,0.5,.000,0.5,5.3,5.8,2.9,0.0,0.5,1.3,6.0,16.5,,111,111
346,Steve Novak\novakst01,SF,31,UTA,22,0,109,7.8,17.1,.457,7.8,16.1,.485,0.0,1.0,.000,0.0,1.0,.000,0.5,7.3,7.8,2.9,0.0,0.5,1.5,6.3,23.4,,128,109
346,Steve Novak\novakst01,PF,31,OKC,13,0,88,3.4,12.0,.286,1.7,8.5,.200,1.7,3.4,.500,0.0,0.0,,0.6,2.8,3.4,2.8,0.0,0.6,1.1,5.7,8.5,,84,112
347,Dirk Nowitzki\nowitdi01,PF,36,DAL,77,77,2282,10.8,23.5,.459,2.3,6.1,.380,8.5,17.4,.486,5.6,6.4,.882,1.0,9.1,10.1,3.2,0.9,0.7,1.8,3.5,29.5,,113,107
348,Jusuf Nurkic\nurkiju01,C,20,DEN,62,27,1103,7.7,17.3,.446,0.0,0.1,.000,7.7,17.3,.449,3.8,6.0,.636,5.7,11.6,17.3,2.3,2.4,3.1,3.9,9.4,19.3,,96,101
349,Johnny O'Bryant\obryajo01,PF,21,MIL,34,15,368,6.1,16.6,.367,0.0,0.0,,6.1,16.6,.367,1.7,3.7,.444,3.6,5.3,8.9,2.4,0.7,0.6,3.5,6.1,13.9,,78,107
350,Kyle O'Quinn\oquinky01,PF,24,ORL,51,17,824,7.4,15.0,.492,0.7,2.7,.279,6.6,12.4,.538,2.7,3.5,.772,2.9,9.5,12.4,3.7,1.9,2.4,3.4,6.8,18.2,,103,104
351,Victor Oladipo\oladivi01,SG,22,ORL,72,71,2573,9.4,21.6,.436,1.7,4.9,.339,7.7,16.7,.464,5.2,6.4,.819,1.0,5.0,6.0,5.9,2.4,0.4,4.1,3.7,25.7,,101,108
352,Kelly Olynyk\olynyke01,C,23,BOS,64,13,1423,8.8,18.6,.475,2.1,6.2,.349,6.7,12.4,.538,3.3,4.8,.684,3.2,7.4,10.7,3.8,2.3,1.4,3.4,7.5,23.1,,105,102
353,Arinze Onuaku\onuakar01,C,27,MIN,6,1,68,9.0,10.5,.857,0.0,0.0,,9.0,10.5,.857,2.2,6.0,.375,5.2,10.5,15.7,3.0,0.7,2.2,1.5,4.5,20.2,,143,110
354,Zaza Pachulia\pachuza01,C,30,MIL,73,45,1730,7.1,15.6,.454,0.0,0.1,.000,7.1,15.5,.456,3.7,4.7,.788,5.8,8.9,14.7,5.2,2.4,0.6,3.9,5.0,17.9,,103,100
355,Kostas Papanikolaou\papanko01,SF,24,HOU,43,1,795,4.3,12.3,.350,1.9,6.6,.292,2.4,5.7,.418,0.8,1.1,.722,2.4,4.9,7.4,5.3,1.8,0.8,3.4,4.4,11.4,,92,105
356,Jannero Pargo\pargoja01,PG,35,CHO,9,0,73,10.6,24.8,.429,6.4,15.6,.409,4.2,9.2,.462,1.4,1.4,1.000,0.0,2.1,2.1,5.7,0.0,0.0,2.1,5.7,29.0,,111,111
357,Jabari Parker\parkeja01,PF,19,MIL,25,25,738,8.9,18.2,.490,0.3,1.1,.250,8.6,17.1,.506,3.2,4.6,.697,3.5,6.1,9.5,2.9,2.1,0.3,3.2,2.9,21.3,,101,103
358,Tony Parker\parketo01,PG,32,SAS,68,68,1953,10.6,21.8,.486,1.0,2.3,.427,9.6,19.5,.493,3.4,4.4,.783,0.4,3.0,3.4,8.8,1.2,0.1,3.8,2.8,25.6,,105,107
359,Chandler Parsons\parsoch01,SF,26,DAL,66,66,2186,8.8,19.1,.462,3.0,8.0,.380,5.8,11.1,.521,3.2,4.5,.720,1.5,6.0,7.5,3.7,1.6,0.4,2.2,3.2,23.9,,112,108
360,Patrick Patterson\pattepa01,PF,25,TOR,81,4,2156,5.8,12.8,.449,2.5,6.8,.371,3.2,6.0,.536,1.5,1.9,.788,3.0,7.3,10.4,3.7,1.4,1.1,1.3,3.6,15.5,,122,108
361,Chris Paul\paulch01,PG,29,LAC,82,82,2857,10.1,20.8,.485,2.5,6.2,.398,7.6,14.6,.523,5.1,5.7,.900,0.9,5.7,6.7,14.9,2.8,0.3,3.4,3.6,27.7,,126,105
362,Adreian Payne\paynead01,PF,23,TOT,32,22,739,6.3,15.1,.414,0.1,0.6,.111,6.2,14.5,.427,2.1,3.2,.652,3.3,7.8,11.1,2.1,1.3,0.6,3.0,6.1,14.7,,88,112
362,Adreian Payne\paynead01,PF,23,ATL,3,0,19,5.4,18.8,.286,0.0,2.7,.000,5.4,16.1,.333,2.7,5.4,.500,2.7,8.1,10.8,0.0,2.7,0.0,0.0,10.8,13.4,,76,101
362,Adreian Payne\paynead01,PF,23,MIN,29,22,720,6.3,15.0,.418,0.1,0.6,.125,6.2,14.5,.429,2.0,3.1,.659,3.3,7.8,11.2,2.1,1.3,0.6,3.1,5.9,14.7,,89,112
363,Elfrid Payton\paytoel01,PG,20,ORL,82,63,2489,6.2,14.5,.425,0.2,0.9,.262,6.0,13.7,.435,2.4,4.4,.551,2.2,5.0,7.2,11.0,2.9,0.4,4.2,4.0,15.0,,97,107
364,Nikola Pekovic\pekovni01,C,29,MIN,31,29,815,8.7,20.5,.424,0.0,0.0,,8.7,20.5,.424,6.7,8.0,.837,5.6,9.0,14.6,1.7,1.2,0.7,2.6,3.7,24.1,,105,112
365,Kendrick Perkins\perkike01,C,30,TOT,68,3,1148,4.5,10.0,.449,0.0,0.0,.000,4.5,9.9,.451,1.8,3.6,.506,4.0,10.1,14.0,2.2,0.7,1.8,4.2,7.1,10.8,,86,105
365,Kendrick Perkins\perkike01,C,30,OKC,51,3,981,4.2,9.5,.441,0.0,0.1,.000,4.2,9.5,.443,1.9,3.8,.507,4.1,10.2,14.3,2.2,0.7,1.9,3.8,6.9,10.3,,87,104
365,Kendrick Perkins\perkike01,C,30,CLE,17,0,167,6.2,12.8,.488,0.0,0.0,,6.2,12.8,.488,1.2,2.5,.500,3.4,9.3,12.8,2.5,0.6,1.2,6.5,8.4,13.7,,78,106
366,Paul Pierce\piercpa01,SF,37,WAS,73,73,1914,7.8,17.6,.447,3.2,8.1,.389,4.7,9.4,.496,4.4,5.6,.781,1.2,6.7,7.9,3.9,1.2,0.6,2.5,4.3,23.2,,112,104
367,Mason Plumlee\plumlma01,C,24,BRK,82,45,1743,8.3,14.5,.573,0.0,0.1,.000,8.3,14.4,.576,4.7,9.4,.495,5.2,10.0,15.2,2.2,1.9,1.9,3.1,6.1,21.3,,109,103
368,Miles Plumlee\plumlmi01,C,26,TOT,73,28,1194,5.7,10.6,.535,0.0,0.0,,5.7,10.6,.535,0.9,1.9,.478,4.7,8.7,13.4,1.4,1.7,2.8,2.1,4.7,12.3,,107,103
368,Miles Plumlee\plumlmi01,C,26,PHO,54,28,1005,5.3,9.7,.549,0.0,0.0,,5.3,9.7,.549,0.9,1.9,.500,4.7,8.9,13.6,1.3,1.7,2.7,2.2,4.9,11.6,,108,103
368,Miles Plumlee\plumlmi01,C,26,MIL,19,0,189,7.8,15.9,.492,0.0,0.0,,7.8,15.9,.492,0.8,2.2,.375,4.6,7.8,12.4,1.9,1.6,3.0,1.6,3.2,16.5,,103,100
369,Quincy Pondexter\pondequ01,SF-SG,26,TOT,75,30,1793,5.5,13.1,.421,2.7,7.1,.373,2.8,5.9,.478,2.1,2.8,.740,1.6,4.2,5.7,2.7,0.6,0.7,1.5,4.4,15.7,,112,110
369,Quincy Pondexter\pondequ01,SG,26,MEM,30,2,540,4.6,13.0,.356,1.6,7.1,.233,3.0,6.0,.500,2.0,2.9,.700,1.9,3.6,5.5,2.7,0.5,0.5,1.0,4.5,13.0,,101,108
369,Quincy Pondexter\pondequ01,SF,26,NOP,45,28,1253,5.9,13.1,.449,3.1,7.2,.433,2.8,5.9,.468,2.1,2.8,.758,1.4,4.4,5.8,2.8,0.6,0.8,1.7,4.3,16.9,,116,112
370,Otto Porter\porteot01,SF,21,WAS,74,13,1432,6.3,14.0,.450,1.3,3.7,.337,5.0,10.3,.491,2.1,2.8,.734,2.5,5.4,7.9,2.3,1.6,1.1,1.9,3.5,15.9,,105,104
371,Dwight Powell\poweldw01,PF,23,TOT,29,0,236,6.6,14.3,.463,0.6,2.4,.273,6.0,12.0,.500,5.3,7.1,.758,3.8,6.8,10.7,1.9,1.9,1.3,2.4,8.5,19.2,,111,105
371,Dwight Powell\poweldw01,PF,23,BOS,5,0,9,22.3,27.8,.800,0.0,0.0,,22.3,27.8,.800,5.6,11.1,.500,0.0,5.6,5.6,0.0,11.1,0.0,11.1,5.6,50.1,,94,86
371,Dwight Powell\poweldw01,PF,23,DAL,24,0,227,6.0,13.8,.435,0.7,2.4,.273,5.3,11.3,.471,5.3,6.9,.774,4.0,6.9,10.9,2.0,1.6,1.3,2.0,8.7,18.0,,112,106
372,Phil Pressey\pressph01,PG,23,BOS,50,0,600,5.3,14.5,.368,1.3,5.4,.246,4.0,9.1,.440,2.8,4.1,.673,1.1,5.6,6.7,9.8,2.5,0.5,3.4,4.5,14.8,,97,104
373,A.J. Price\priceaj01,PG,28,TOT,26,0,324,8.1,21.7,.372,2.4,9.0,.263,5.7,12.7,.450,2.5,3.8,.667,1.0,4.1,5.1,7.3,1.1,0.0,2.2,2.4,21.1,,98,108
373,A.J. Price\priceaj01,PG,28,IND,10,0,193,10.4,23.8,.438,4.0,10.4,.385,6.4,13.3,.480,3.2,4.8,.667,0.5,3.2,3.7,7.2,1.1,0.0,2.7,2.4,28.0,,109,108
373,A.J. Price\priceaj01,PG,28,CLE,11,0,87,5.4,20.3,.265,0.0,6.6,.000,5.4,13.7,.391,2.4,3.6,.667,2.4,6.6,9.0,7.8,1.8,0.0,1.8,0.6,13.1,,83,108
373,A.J. Price\priceaj01,PG,28,PHO,5,0,44,3.4,15.9,.214,0.0,7.9,.000,3.4,7.9,.429,0.0,0.0,,0.0,3.4,3.4,6.8,0.0,0.0,1.1,5.7,6.8,,64,113
374,Ronnie Price\pricero01,PG,31,LAL,43,20,982,4.0,11.6,.345,1.6,5.7,.284,2.4,5.9,.404,1.9,2.3,.800,1.0,2.6,3.6,8.6,3.5,0.2,2.7,6.1,11.5,,99,109
375,Pablo Prigioni\prigipa01,PG,37,TOT,67,3,1197,3.9,9.8,.399,2.5,7.2,.343,1.5,2.7,.548,1.5,1.8,.854,1.3,3.8,5.1,7.4,3.4,0.0,2.7,3.8,11.8,,111,107
