Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
202,Justin Holiday\holidju01,SG,26,ATL,26,1,263,4.5,13.7,.329,1.9,8.5,.222,2.6,5.3,.500,0.9,1.9,.500,0.8,4.3,5.1,2.1,2.4,0.8,2.4,3.9,11.8,,77,103
202,Justin Holiday\holidju01,SG,26,CHI,27,4,510,6.3,15.2,.413,2.6,5.9,.433,3.7,9.3,.400,2.2,2.7,.815,0.8,5.4,6.2,4.4,1.9,1.5,2.6,3.9,17.3,,102,106
203,Ryan Hollins\holliry01,C,31,TOT,37,12,460,5.5,8.8,.620,0.0,0.0,,5.5,8.8,.620,2.9,4.7,.619,5.2,5.7,10.9,1.1,0.7,2.3,2.7,6.9,13.8,,116,109
203,Ryan Hollins\holliry01,C,31,WAS,5,3,48,4.1,7.1,.571,0.0,0.0,,4.1,7.1,.571,0.0,0.0,,7.1,4.1,11.2,0.0,0.0,1.0,3.0,4.1,8.1,,104,111
203,Ryan Hollins\holliry01,C,31,MEM,32,9,412,5.6,9.0,.625,0.0,0.0,,5.6,9.0,.625,3.2,5.2,.619,5.0,5.9,10.9,1.2,0.7,2.5,2.6,7.2,14.5,,117,109
204,Rondae Hollis-Jefferson\holliro01,SF,21,BRK,29,17,615,5.2,11.3,.457,0.3,1.1,.286,4.8,10.2,.476,3.0,4.3,.712,3.2,9.4,12.6,3.5,3.2,1.3,2.1,5.0,13.7,,107,105
205,Richaun Holmes\holmeri01,PF,22,PHI,51,1,702,8.0,15.5,.514,0.6,3.1,.182,7.4,12.4,.596,3.6,5.2,.689,4.3,5.1,9.4,2.3,1.3,2.8,2.2,6.4,20.0,,111,109
206,Rodney Hood\hoodro01,SG,23,UTA,79,79,2541,8.5,20.2,.420,3.3,9.3,.359,5.1,10.9,.472,3.6,4.2,.860,0.8,4.8,5.5,4.4,1.5,0.3,2.6,4.2,23.9,,109,107
207,Al Horford\horfoal01,C,29,ATL,82,82,2631,9.9,19.7,.505,1.7,4.8,.344,8.3,14.9,.557,1.9,2.4,.798,2.8,8.4,11.2,4.9,1.3,2.3,2.0,3.1,23.5,,113,101
208,Dwight Howard\howardw01,C,30,HOU,71,71,2280,8.0,12.9,.620,0.0,0.1,.000,8.0,12.8,.626,5.0,10.2,.489,5.1,12.9,18.0,2.1,1.5,2.4,3.6,4.7,21.0,,111,104
209,Marcelo Huertas\huertma01,PG,32,LAL,53,0,869,5.6,13.3,.422,0.9,3.5,.262,4.7,9.8,.479,1.6,1.7,.931,1.0,4.2,5.2,10.5,1.5,0.4,4.6,4.4,13.7,,95,114
210,Josh Huestis\huestjo01,PF,24,OKC,5,0,55,4.5,10.8,.417,3.6,5.4,.667,0.9,5.4,.167,0.0,3.6,.000,1.8,7.2,9.0,0.0,0.9,1.8,2.7,2.7,12.6,,87,107
211,Kris Humphries\humphkr01,PF,30,TOT,53,17,835,7.1,17.3,.410,2.0,6.3,.315,5.1,11.0,.465,3.9,4.9,.798,3.3,9.4,12.8,2.1,0.9,1.3,2.2,5.5,20.1,,104,104
211,Kris Humphries\humphkr01,PF,30,WAS,28,14,466,6.7,16.5,.405,2.4,7.0,.343,4.3,9.5,.451,3.0,3.2,.935,2.7,9.3,12.0,1.7,0.3,1.5,2.1,4.4,18.8,,103,107
211,Kris Humphries\humphkr01,PF,30,PHO,4,3,74,6.6,23.7,.278,2.0,6.6,.300,4.6,17.1,.269,4.0,5.3,.750,7.2,13.8,21.1,4.6,2.0,1.3,2.6,5.3,19.1,,91,104
211,Kris Humphries\humphkr01,PF,30,ATL,21,0,295,7.9,16.9,.465,1.3,5.2,.258,6.5,11.7,.557,5.4,7.5,.711,3.4,8.5,11.9,2.2,1.7,1.2,2.3,7.4,22.4,,108,101
212,R.J. Hunter\hunterj01,SG,22,BOS,36,0,315,5.6,15.2,.367,2.9,9.7,.302,2.6,5.4,.486,0.9,1.1,.857,0.3,5.4,5.7,2.0,2.2,0.6,1.7,4.5,15.0,,94,104
213,Serge Ibaka\ibakase01,PF,26,OKC,78,78,2500,8.3,17.3,.479,1.2,3.7,.326,7.1,13.6,.520,1.8,2.4,.752,2.8,7.8,10.6,1.3,0.8,2.9,2.1,4.2,19.5,,108,105
214,Andre Iguodala\iguodan01,SF,32,GSW,65,1,1732,4.9,10.3,.478,1.5,4.3,.351,3.4,6.0,.570,1.4,2.3,.614,1.5,5.9,7.3,6.1,2.0,0.5,2.2,2.8,12.7,,115,105
215,Ersan Ilyasova\ilyaser01,PF,28,TOT,74,56,1881,7.5,17.7,.424,2.6,6.9,.371,4.9,10.8,.458,3.0,4.1,.721,3.9,6.9,10.8,1.8,1.4,0.9,1.9,4.6,20.5,,109,106
215,Ersan Ilyasova\ilyaser01,PF,28,DET,52,52,1434,7.6,17.9,.425,2.7,7.6,.363,4.9,10.3,.471,2.8,3.8,.725,3.5,6.4,9.9,1.9,1.3,1.0,2.1,4.2,20.7,,109,106
215,Ersan Ilyasova\ilyaser01,PF,28,ORL,22,4,447,7.2,17.1,.418,2.0,4.9,.409,5.1,12.2,.422,3.6,5.0,.711,5.0,8.5,13.5,1.3,1.6,0.7,1.3,5.7,19.9,,111,107
216,Joe Ingles\inglejo01,SF,28,UTA,81,2,1241,5.3,12.4,.426,3.4,8.9,.386,1.8,3.4,.531,0.6,0.8,.722,0.8,5.6,6.4,4.1,2.3,0.2,2.8,4.2,14.5,,105,105
217,Damien Inglis\inglida01,SF,20,MIL,20,1,156,4.2,12.1,.351,1.0,4.2,.231,3.3,7.8,.417,2.3,2.6,.875,0.7,9.5,10.1,3.3,2.0,1.0,3.6,3.6,11.8,,81,107
218,Kyrie Irving\irvinky01,PG,23,CLE,53,53,1667,12.2,27.1,.448,2.6,8.1,.321,9.6,19.0,.502,5.2,5.9,.885,1.4,3.5,4.8,7.7,1.7,0.6,3.8,3.3,32.1,,109,106
219,Jarrett Jack\jackja01,PG,32,BRK,32,32,1027,6.9,17.6,.391,1.5,5.0,.304,5.3,12.6,.426,4.9,5.5,.893,0.4,6.2,6.7,11.6,1.7,0.3,4.6,3.8,20.2,,101,112
220,Reggie Jackson\jacksre01,PG,25,DET,79,79,2424,11.2,25.9,.434,2.5,7.0,.353,8.8,18.9,.464,6.1,7.0,.864,1.2,4.1,5.3,10.2,1.2,0.2,4.6,3.9,31.0,,109,108
221,LeBron James\jamesle01,SF,31,CLE,76,76,2709,14.0,26.9,.520,1.7,5.4,.309,12.3,21.5,.573,6.8,9.3,.731,2.1,8.6,10.7,9.8,2.0,0.9,4.7,2.7,36.5,,116,103
222,Al Jefferson\jeffeal01,C,31,CHO,47,18,1096,11.2,23.1,.485,0.0,0.0,,11.2,23.1,.485,3.3,5.1,.649,2.6,11.2,13.8,3.2,1.4,1.9,1.6,5.4,25.7,,105,102
223,Cory Jefferson\jeffeco01,PF,25,PHO,8,0,50,8.8,21.4,.409,0.0,1.0,.000,8.8,20.5,.429,3.9,5.8,.667,5.8,9.7,15.6,0.0,0.0,1.0,0.0,7.8,21.4,,105,110
224,Richard Jefferson\jefferi01,SF,35,CLE,74,5,1326,5.6,12.1,.458,2.6,6.7,.382,3.0,5.4,.554,2.3,3.4,.667,0.6,4.4,5.0,2.3,1.3,0.5,1.7,5.0,15.9,,112,107
225,John Jenkins\jenkijo01,SG,24,TOT,43,3,480,7.3,16.5,.444,1.7,5.3,.314,5.7,11.3,.505,2.1,2.5,.833,0.8,5.1,5.9,3.6,0.8,0.1,2.8,2.3,18.4,,99,112
225,John Jenkins\jenkijo01,SG,24,DAL,21,1,193,7.6,18.5,.414,0.8,5.0,.158,6.9,13.5,.510,2.1,2.4,.889,1.1,4.7,5.8,2.4,0.8,0.0,2.9,2.9,18.2,,88,111
225,John Jenkins\jenkijo01,SG,24,PHO,22,2,287,7.1,15.3,.467,2.2,5.4,.406,4.9,9.8,.500,2.0,2.5,.800,0.7,5.3,5.9,4.4,0.8,0.2,2.7,1.9,18.5,,107,112
226,Brandon Jennings\jennibr01,PG,26,TOT,48,7,868,6.5,17.6,.368,3.0,9.0,.329,3.5,8.6,.409,3.3,4.5,.731,0.9,4.6,5.6,9.8,1.7,0.4,3.3,3.3,19.2,,105,108
226,Brandon Jennings\jennibr01,PG,26,DET,23,1,416,6.4,17.3,.371,2.9,9.3,.312,3.5,8.0,.439,3.3,4.6,.711,0.6,5.0,5.6,8.5,1.3,0.2,2.7,2.9,19.0,,107,108
226,Brandon Jennings\jennibr01,PG,26,ORL,25,6,452,6.5,17.8,.366,3.0,8.6,.346,3.5,9.2,.386,3.3,4.4,.750,1.2,4.3,5.5,11.1,2.0,0.6,3.9,3.7,19.4,,103,108
227,Jonas Jerebko\jerebjo01,PF,28,BOS,78,0,1176,4.9,11.9,.413,1.8,4.5,.398,3.1,7.4,.421,2.5,3.2,.782,3.2,8.7,11.9,2.6,0.8,1.0,2.2,5.7,14.1,,107,104
228,Amir Johnson\johnsam01,PF,28,BOS,79,76,1800,6.7,11.5,.585,0.3,1.2,.233,6.5,10.4,.624,1.9,3.3,.570,4.8,8.9,13.7,3.7,1.4,2.2,2.5,5.8,15.6,,117,102
229,Chris Johnson\johnsch04,SF,25,UTA,70,2,857,4.4,11.9,.371,1.7,6.1,.273,2.8,5.8,.474,2.1,2.6,.810,1.7,6.5,8.1,2.8,2.0,1.2,2.5,6.2,12.6,,96,104
230,James Johnson\johnsja01,PF,28,TOR,57,32,926,6.4,13.4,.475,1.1,3.7,.303,5.2,9.7,.540,2.2,3.8,.574,1.6,5.5,7.0,3.7,1.6,1.8,3.0,4.7,16.0,,101,106
231,Joe Johnson\johnsjo02,SF,34,TOT,81,81,2703,7.1,16.1,.439,2.2,5.9,.383,4.8,10.2,.471,2.2,2.7,.831,0.9,4.6,5.5,6.0,1.1,0.1,3.0,2.7,18.6,,104,113
231,Joe Johnson\johnsjo02,SF,34,BRK,57,57,1934,6.4,15.8,.406,2.2,6.0,.371,4.2,9.9,.427,2.4,2.8,.852,0.9,5.0,5.8,6.0,1.0,0.1,3.0,2.6,17.5,,101,114
231,Joe Johnson\johnsjo02,SF,34,MIA,24,24,769,8.7,16.7,.518,2.3,5.6,.417,6.3,11.1,.569,1.7,2.3,.765,1.0,3.5,4.5,5.7,1.4,0.1,2.9,3.1,21.4,,114,108
232,Orlando Johnson\johnsor01,SG,26,TOT,7,1,101,4.4,16.6,.265,1.0,4.9,.200,3.4,11.7,.292,2.9,3.9,.750,1.9,5.4,7.3,1.0,1.5,1.5,1.9,4.4,12.7,,74,110
232,Orlando Johnson\johnsor01,SG,26,PHO,2,0,47,5.2,17.6,.294,1.0,5.2,.200,4.1,12.4,.333,5.2,6.2,.833,3.1,6.2,9.3,0.0,2.1,3.1,1.0,5.2,16.6,,92,105
232,Orlando Johnson\johnsor01,SG,26,NOP,5,1,54,3.7,15.6,.235,0.9,4.6,.200,2.8,11.0,.250,0.9,1.8,.500,0.9,4.6,5.5,1.8,0.9,0.0,2.8,3.7,9.2,,58,113
233,Stanley Johnson\johnsst04,SF,19,DET,73,6,1687,6.7,18.0,.375,1.9,6.1,.307,4.8,11.8,.410,2.4,3.1,.784,1.7,7.4,9.2,3.5,1.6,0.4,3.4,5.3,17.7,,91,106
234,Tyler Johnson\johnsty01,SG,23,MIA,36,5,863,7.0,14.4,.486,1.6,4.2,.380,5.4,10.2,.529,3.0,3.8,.797,1.7,4.8,6.5,4.7,1.4,0.8,2.8,3.9,18.7,,111,107
235,Wesley Johnson\johnswe01,SF,28,LAC,80,9,1666,6.3,15.5,.404,3.1,9.3,.333,3.2,6.2,.510,0.9,1.4,.652,1.1,6.3,7.5,1.5,2.7,1.7,1.6,5.2,16.5,,98,102
236,Nikola Jokic\jokicni01,C,20,DEN,80,55,1733,8.9,17.4,.512,0.8,2.4,.333,8.1,14.9,.541,4.5,5.5,.811,5.2,11.0,16.2,5.5,2.3,1.4,3.0,6.0,23.0,,118,104
237,Dahntay Jones\jonesda02,SF,35,CLE,1,0,42,7.4,17.2,.429,1.2,2.5,.500,6.1,14.7,.417,0.0,0.0,,1.2,4.9,6.1,2.5,1.2,2.5,0.0,7.4,15.9,,106,104
238,James Jones\jonesja02,SF,35,CLE,48,0,463,6.4,15.8,.408,4.6,11.6,.394,1.9,4.2,.447,2.3,2.9,.808,0.9,4.7,5.6,1.6,1.2,1.1,1.4,5.6,19.8,,114,106
239,Terrence Jones\joneste01,PF,24,HOU,50,11,1044,7.8,17.3,.452,1.2,3.7,.316,6.6,13.6,.490,3.6,5.5,.664,2.9,7.0,9.9,1.9,1.1,1.8,2.3,4.1,20.4,,104,109
240,Tyus Jones\jonesty01,PG,19,MIN,37,0,573,4.9,13.7,.359,1.4,4.7,.302,3.5,9.1,.388,2.5,3.4,.718,0.6,3.5,4.1,9.5,2.7,0.3,2.9,2.9,13.7,,98,111
241,DeAndre Jordan\jordade01,C,27,LAC,77,77,2598,6.9,9.8,.703,0.0,0.0,.000,6.9,9.8,.704,5.1,11.9,.430,5.1,15.3,20.4,1.7,1.0,3.4,2.1,4.0,18.9,,122,98
242,Cory Joseph\josepco01,SG,24,TOR,80,4,2046,6.5,14.8,.439,0.8,2.8,.273,5.7,12.0,.478,3.4,4.4,.764,1.0,4.3,5.3,6.3,1.6,0.5,2.6,3.3,17.1,,106,108
243,Chris Kaman\kamanch01,C,33,POR,16,2,112,8.9,19.2,.465,0.4,1.8,.250,8.5,17.4,.487,1.3,1.3,1.000,3.1,7.6,10.7,4.9,0.4,0.4,3.6,6.7,19.6,,100,110
244,Frank Kaminsky\kaminfr01,C,22,CHO,81,3,1708,6.3,15.4,.410,2.0,5.9,.337,4.3,9.5,.455,3.2,4.3,.730,2.0,7.8,9.8,2.9,1.1,1.3,1.7,3.7,17.8,,105,105
245,Enes Kanter\kanteen01,C,23,OKC,82,1,1721,11.9,20.7,.576,0.3,0.6,.476,11.7,20.1,.579,5.8,7.2,.797,7.2,12.0,19.2,1.0,0.7,1.0,3.3,4.8,29.9,,123,105
246,Sergey Karasev\karasse01,SF,22,BRK,40,5,399,3.8,9.3,.405,1.4,4.7,.297,2.4,4.7,.514,3.3,3.5,.929,1.0,6.3,7.3,4.4,0.8,0.3,2.8,3.4,12.3,,105,114
247,Sasha Kaun\kaunsa01,C,30,CLE,25,0,95,4.9,9.2,.529,0.0,0.0,,4.9,9.2,.529,2.7,6.0,.455,6.5,7.6,14.1,1.6,2.2,2.7,3.8,6.0,12.5,,100,100
248,Ryan Kelly\kellyry01,PF,24,LAL,36,0,470,5.9,15.9,.369,0.5,4.0,.135,5.3,12.0,.446,4.0,5.8,.685,2.2,10.7,12.9,2.1,1.4,1.1,1.9,4.2,16.2,,93,109
249,Michael Kidd-Gilchrist\kiddgmi01,SF,22,CHO,7,7,205,8.1,14.9,.541,0.7,1.7,.429,7.3,13.2,.556,4.9,7.1,.690,2.9,8.1,11.0,2.2,0.7,0.7,2.0,2.2,21.8,,118,106
250,Sean Kilpatrick\kilpase01,SG,26,TOT,31,0,616,10.1,22.1,.456,3.2,9.3,.342,6.9,12.8,.538,4.9,5.5,.896,1.0,3.6,4.6,2.4,1.0,0.2,2.5,3.0,28.2,,110,115
250,Sean Kilpatrick\kilpase01,SG,26,DEN,8,0,82,4.9,12.8,.381,2.4,10.4,.235,2.4,2.4,1.000,4.3,4.9,.875,1.2,2.4,3.7,1.8,1.2,0.0,2.4,4.3,16.5,,105,113
250,Sean Kilpatrick\kilpase01,SG,26,BRK,23,0,534,10.9,23.5,.462,3.3,9.2,.361,7.6,14.3,.526,5.0,5.6,.898,0.9,3.8,4.7,2.5,0.9,0.2,2.5,2.8,30.0,,110,115
251,Brandon Knight\knighbr03,SG,24,PHO,52,50,1870,9.7,23.3,.415,3.1,9.1,.342,6.5,14.2,.461,4.1,4.8,.852,0.9,4.3,5.3,6.9,1.6,0.5,4.6,3.2,26.5,,100,111
252,Kyle Korver\korveky01,SG,34,ATL,80,80,2401,5.5,12.7,.435,3.3,8.2,.398,2.3,4.5,.502,0.9,1.1,.833,0.3,5.1,5.4,3.4,1.2,0.7,2.0,3.3,15.2,,104,105
253,Kosta Koufos\koufoko01,C,26,SAC,78,14,1482,7.6,14.4,.532,0.0,0.0,,7.6,14.4,.532,1.8,3.4,.548,5.5,8.2,13.7,1.1,1.3,2.3,1.6,6.0,17.1,,113,107
254,Jeremy Lamb\lambje01,SG,23,CHO,66,0,1227,9.4,20.9,.451,2.3,7.4,.309,7.1,13.5,.529,2.6,3.6,.727,1.8,8.5,10.3,3.1,1.7,1.2,2.0,4.3,23.7,,104,103
255,Carl Landry\landrca01,PF,32,PHI,36,12,569,12.0,21.5,.556,0.5,1.1,.462,11.5,20.4,.561,5.8,7.8,.736,4.2,8.4,12.6,2.8,1.0,0.8,1.9,5.9,30.2,,120,110
256,Shane Larkin\larkish01,PG,23,BRK,78,17,1751,6.4,14.4,.442,1.1,3.1,.361,5.3,11.3,.464,2.4,3.1,.776,0.8,4.4,5.2,9.8,2.7,0.3,4.2,3.5,16.3,,100,110
257,Joffrey Lauvergne\lauvejo01,C,24,DEN,59,15,1041,9.4,18.3,.513,0.6,2.6,.245,8.8,15.8,.557,3.0,3.3,.899,3.7,10.3,14.0,2.7,0.6,0.7,2.6,5.5,22.4,,111,109
258,Zach LaVine\lavinza01,SG,20,MIN,82,33,2294,9.5,21.1,.452,2.7,6.9,.389,6.8,14.1,.482,3.5,4.5,.793,0.6,4.4,5.0,5.5,1.5,0.4,3.4,4.2,25.3,,104,112
259,Ty Lawson\lawsoty01,PG,28,TOT,66,13,1411,4.9,12.4,.393,1.3,3.8,.333,3.6,8.6,.419,2.1,3.0,.686,0.9,3.3,4.2,8.3,1.9,0.2,3.3,3.0,13.0,,100,111
259,Ty Lawson\lawsoty01,PG,28,HOU,53,12,1176,4.6,12.0,.387,1.3,3.9,.330,3.3,8.1,.415,2.3,3.3,.700,0.8,2.9,3.7,7.5,1.8,0.3,3.4,3.0,12.9,,98,112
259,Ty Lawson\lawsoty01,PG,28,IND,13,1,235,5.9,14.2,.418,1.1,3.0,.357,4.9,11.2,.434,0.6,1.3,.500,1.3,5.3,6.6,12.0,2.1,0.2,2.7,3.4,13.5,,106,104
260,Courtney Lee\leeco01,SG,30,TOT,79,65,2334,6.3,14.0,.454,1.8,4.7,.378,4.5,9.2,.493,2.2,2.6,.839,0.6,3.8,4.5,3.0,1.9,0.6,1.6,2.9,16.6,,109,109
260,Courtney Lee\leeco01,SG,30,MEM,51,37,1489,6.6,14.5,.458,1.8,4.8,.370,4.9,9.7,.502,2.6,3.2,.826,0.7,3.4,4.1,2.6,1.8,0.6,1.7,2.7,17.7,,109,111
260,Courtney Lee\leeco01,SG,30,CHO,28,28,845,5.8,13.1,.445,1.8,4.7,.392,4.0,8.4,.475,1.4,1.5,.885,0.6,4.6,5.2,3.6,2.0,0.7,1.4,3.3,14.8,,108,105
261,David Lee\leeda02,PF,32,TOT,55,5,903,9.8,18.5,.531,0.0,0.1,.000,9.8,18.4,.533,3.9,5.1,.763,5.6,11.2,16.8,4.6,1.2,1.5,3.6,6.3,23.5,,111,103
261,David Lee\leeda02,PF,32,BOS,30,4,470,9.0,19.9,.453,0.0,0.1,.000,9.0,19.8,.455,4.1,5.3,.784,4.3,9.2,13.5,5.6,1.2,1.3,3.9,5.3,22.2,,101,103
261,David Lee\leeda02,PF,32,DAL,25,1,433,10.7,16.8,.636,0.0,0.0,,10.7,16.8,.636,3.6,4.9,.738,7.1,13.5,20.6,3.5,1.2,1.8,3.3,7.4,25.0,,125,102
262,Alex Len\lenal01,C,22,PHO,78,46,1821,7.1,16.7,.423,0.0,0.2,.143,7.0,16.5,.426,4.7,6.4,.728,4.8,11.1,15.9,2.6,1.0,1.7,3.9,6.2,18.8,,96,107
263,Kawhi Leonard\leonaka01,SF,24,SAS,72,72,2380,11.9,23.4,.506,2.8,6.3,.443,9.1,17.2,.528,6.3,7.2,.874,2.0,8.6,10.6,4.0,2.8,1.5,2.3,2.9,32.8,,121,96
264,Meyers Leonard\leoname01,PF,23,POR,61,10,1333,7.3,16.3,.448,3.2,8.6,.377,4.1,7.8,.527,1.3,1.7,.761,1.9,9.9,11.8,3.5,0.3,0.7,2.9,6.9,19.2,,107,109
265,Jon Leuer\leuerjo01,PF,26,PHO,67,27,1255,8.7,18.1,.481,1.6,4.3,.382,7.1,13.8,.511,3.0,3.9,.762,3.0,11.5,14.5,2.8,1.5,1.2,2.9,4.9,22.0,,107,106
266,Damian Lillard\lillada01,PG,25,POR,75,75,2676,11.5,27.5,.419,4.3,11.4,.375,7.3,16.1,.450,7.7,8.7,.892,0.8,4.8,5.6,9.6,1.2,0.5,4.5,3.1,35.1,,113,110
267,Jeremy Lin\linje01,SG,27,CHO,78,13,2048,7.4,17.8,.412,1.9,5.5,.336,5.5,12.3,.446,5.8,7.2,.815,1.0,5.2,6.2,5.8,1.4,1.0,3.7,4.0,22.4,,102,106
268,Shaun Livingston\livinsh01,PG,30,GSW,78,3,1520,6.5,12.0,.536,0.1,0.4,.167,6.4,11.7,.548,2.5,3.0,.860,1.3,4.0,5.4,7.5,1.8,0.9,2.5,4.5,15.5,,119,106
269,Kevon Looney\looneke01,PF,19,GSW,5,0,21,9.2,16.1,.571,2.3,4.6,.500,6.9,11.5,.600,0.0,0.0,,9.2,13.8,23.0,0.0,0.0,0.0,2.3,4.6,20.7,,125,105
270,Brook Lopez\lopezbr01,C,27,BRK,73,73,2457,12.1,23.7,.511,0.0,0.3,.143,12.1,23.4,.515,6.5,8.3,.787,4.2,7.6,11.8,3.0,1.2,2.5,3.6,4.4,30.8,,109,109
271,Robin Lopez\lopezro01,C,27,NYK,82,82,2219,8.3,15.3,.539,0.0,0.0,.000,8.3,15.3,.540,3.0,3.7,.795,6.2,7.7,13.9,2.6,0.4,3.0,3.1,4.2,19.5,,113,107
272,Kevin Love\loveke01,PF,27,CLE,77,77,2424,8.7,20.7,.419,3.4,9.3,.360,5.3,11.4,.467,5.5,6.7,.822,3.2,13.0,16.2,3.9,1.2,0.9,3.0,3.4,26.2,,112,102
273,Kyle Lowry\lowryky01,PG,29,TOR,77,77,2851,9.3,21.7,.427,3.8,9.9,.388,5.4,11.8,.461,7.2,8.9,.811,1.0,5.6,6.6,9.0,2.9,0.6,4.1,3.8,29.6,,115,104
274,Trey Lyles\lylestr01,PF,20,UTA,80,33,1382,7.3,16.6,.438,1.9,4.9,.383,5.4,11.8,.461,2.2,3.1,.695,2.3,9.2,11.4,2.3,1.0,0.7,2.5,4.4,18.6,,102,105
275,Shelvin Mack\macksh01,PG,25,TOT,52,27,1058,9.0,20.5,.439,1.9,6.2,.312,7.0,14.3,.493,2.2,3.0,.738,0.6,5.7,6.3,9.2,1.7,0.1,4.7,3.5,22.1,,99,106
275,Shelvin Mack\macksh01,PG,25,ATL,24,0,179,11.0,26.2,.421,1.1,7.5,.148,9.9,18.8,.529,2.5,3.3,.750,0.6,5.5,6.1,10.5,2.2,0.0,3.9,1.9,25.7,,95,103
275,Shelvin Mack\macksh01,PG,25,UTA,28,27,879,8.5,19.2,.444,2.1,5.9,.357,6.4,13.3,.482,2.2,2.9,.735,0.7,5.7,6.4,8.9,1.6,0.2,4.9,3.9,21.3,,100,106
276,Ian Mahinmi\mahinia01,C,29,IND,71,71,1816,7.2,12.3,.589,0.0,0.0,,7.2,12.3,.589,3.6,6.2,.587,3.8,10.1,13.9,2.8,1.8,2.1,2.7,6.0,18.1,,114,100
277,Devyn Marble\marblde01,SG,23,ORL,28,0,249,4.2,14.3,.296,1.6,6.4,.250,2.6,7.8,.333,2.0,4.8,.417,1.2,6.4,7.6,2.4,2.6,0.2,1.4,5.0,12.0,,81,106
278,Boban Marjanovic\marjabo01,C,27,SAS,54,4,508,10.6,17.5,.603,0.0,0.0,,10.6,17.5,.603,8.8,11.5,.763,7.4,12.2,19.6,2.1,1.2,2.3,2.9,5.4,29.9,,130,96
279,Kendall Marshall\marshke01,PG,24,PHI,30,6,400,5.3,14.5,.364,2.0,6.0,.327,3.3,8.5,.391,1.1,1.6,.692,0.2,3.2,3.4,8.9,2.0,0.2,5.3,3.7,13.6,,84,112
280,Jarell Martin\martija01,PF,21,MEM,27,0,380,7.3,15.7,.466,0.0,0.3,.000,7.3,15.4,.474,6.1,8.4,.726,5.3,6.4,11.6,2.0,1.1,0.9,2.6,7.9,20.7,,110,110
281,Kevin Martin\martike02,SG,32,TOT,55,13,1095,7.2,19.4,.372,2.3,6.3,.360,4.9,13.1,.378,7.1,7.9,.890,0.6,4.4,5.1,2.7,1.2,0.1,2.5,3.8,23.7,,103,111
281,Kevin Martin\martike02,SG,32,MIN,39,12,834,7.6,20.2,.377,2.3,6.2,.369,5.3,14.0,.381,7.6,8.6,.880,0.6,4.3,4.9,2.8,1.0,0.1,2.5,4.1,25.1,,104,114
281,Kevin Martin\martike02,SG,32,SAS,16,1,261,5.9,16.7,.353,2.2,6.5,.333,3.7,10.2,.365,5.5,5.9,.933,0.8,4.9,5.7,2.4,1.8,0.4,2.5,2.9,19.4,,99,101
282,Wesley Matthews\matthwe02,SF,29,DAL,78,78,2644,6.4,16.4,.388,3.6,10.1,.360,2.7,6.3,.432,2.4,2.8,.863,0.5,4.1,4.6,2.9,1.5,0.3,1.5,3.4,18.8,,105,109
283,O.J. Mayo\mayooj01,SG,28,MIL,41,24,1090,5.6,15.0,.371,2.4,7.6,.321,3.1,7.4,.421,1.4,1.9,.775,0.6,4.3,4.9,5.5,2.2,0.4,3.4,5.9,15.0,,91,110
284,Luc Mbah a Moute\mbahalu01,PF,29,LAC,75,61,1274,3.7,8.1,.454,0.5,1.6,.325,3.2,6.6,.485,1.2,2.2,.526,2.4,4.4,6.7,1.2,1.7,0.7,1.3,3.9,9.1,,101,106
285,James Michael McAdoo\mcadoja01,PF,23,GSW,41,1,262,8.3,15.5,.536,0.2,0.4,.500,8.1,15.1,.537,4.8,9.0,.531,5.5,5.2,10.7,3.1,1.8,1.5,3.0,7.2,21.6,,112,104
286,Ray McCallum\mccalra01,PG,24,TOT,41,6,475,5.9,15.8,.377,1.6,4.5,.357,4.3,11.2,.385,1.3,1.6,.800,0.9,4.2,5.1,6.5,1.3,0.8,2.6,3.1,14.8,,95,106
286,Ray McCallum\mccalra01,PG,24,SAS,31,3,256,5.4,13.4,.403,1.0,3.2,.313,4.4,10.2,.431,1.8,2.0,.900,1.2,5.0,6.2,6.6,1.0,0.8,2.2,2.8,13.6,,102,103
286,Ray McCallum\mccalra01,PG,24,MEM,10,3,219,6.6,18.6,.354,2.3,6.1,.385,4.2,12.5,.340,0.7,1.2,.600,0.5,3.3,3.8,6.3,1.6,0.7,3.1,3.5,16.2,,88,111
287,C.J. McCollum\mccolcj01,SG,24,POR,80,80,2780,11.5,25.7,.448,3.5,8.5,.417,8.0,17.3,.463,3.4,4.1,.827,0.8,3.8,4.7,6.1,1.7,0.4,3.5,3.4,30.0,,108,110
288,T.J. McConnell\mccontj01,PG,23,PHI,81,17,1606,6.7,14.2,.470,0.9,2.7,.348,5.7,11.4,.499,0.8,1.3,.634,1.3,6.3,7.6,11.2,2.9,0.3,4.3,3.5,15.0,,101,108
289,Chris McCullough\mcculch01,PF,20,BRK,24,4,362,6.1,15.2,.404,1.8,4.7,.382,4.3,10.4,.413,1.5,3.2,.478,3.5,6.0,9.5,1.3,3.9,1.7,2.1,5.4,15.6,,95,105
290,K.J. McDaniels\mcdankj01,SF,22,HOU,37,1,235,6.1,15.1,.403,1.5,5.2,.280,4.6,9.8,.468,5.0,6.3,.800,3.3,5.4,8.8,2.1,1.5,1.3,3.6,6.3,18.6,,101,110
